wigs;0;3;0;0;0;0
walton;2;0;0;1;0;0
vost;0;2;1;0;0;0
vivre;0;0;0;1;2;0
visuel;0;2;1;0;0;0
visiteur;1;1;0;0;1;0
vinyle;0;1;0;1;1;0
vague;2;0;0;1;0;0
ucciso;0;0;0;0;0;3
tueur;0;1;1;1;0;0
travis;2;0;0;1;0;0
trailer;0;1;1;1;0;0
thomas;1;0;0;0;2;0
texas;1;2;0;0;0;0
survivant;1;0;0;1;1;0
surprenant;0;0;3;0;0;0
surnaturel;0;0;0;0;3;0
storia;0;0;0;0;0;3
station;0;1;0;0;0;2
source;0;3;0;0;0;0
sound;0;3;0;0;0;0
sortie;1;1;1;0;0;0
sonde;0;1;0;2;0;0
shag;3;0;0;0;0;0
self;1;2;0;0;0;0
scène;2;0;1;0;0;0
saoudien;1;0;1;1;0;0
réincarnation;1;0;0;0;2;0
rythme;0;2;0;1;0;0
russe;0;2;0;1;0;0
robin;2;1;0;0;0;0
rfk;0;0;0;0;0;3
rester;0;2;0;1;0;0
repas;2;1;0;0;0;0
raconter;0;1;0;0;2;0
qi;0;0;3;0;0;0
père;0;3;0;0;0;0
prototype;0;2;0;0;1;0
proibita;0;0;0;0;0;3
pooyard;0;0;0;0;3;0
podcast;0;2;0;0;1;0
peur;0;1;0;1;1;0
pentagone;1;0;0;2;0;0
paul;2;0;0;0;1;0
page;0;2;0;1;0;0
pachaqueer;2;1;0;0;0;0
nvous;0;3;0;0;0;0
nun;1;1;1;0;0;0
nspace;0;3;0;0;0;0
npenseur;0;3;0;0;0;0
novnis;0;3;0;0;0;0
nmike;0;3;0;0;0;0
nlibre;0;3;0;0;0;0
nl;0;3;0;0;0;0
nhttp;0;3;0;0;0;0
nhadopi;0;3;0;0;0;0
nghost;0;3;0;0;0;0
nbande;0;3;0;0;0;0
navette;0;2;0;1;0;0
nattraction;0;2;1;0;0;0
nabonnez;0;2;1;0;0;0
mouvement;3;0;0;0;0;0
mondial;0;1;0;1;1;0
min;0;1;0;0;2;0
millier;0;1;0;2;0;0
mentir;1;0;1;0;1;0
marioncameleon;0;3;0;0;0;0
magiche;0;0;0;0;0;3
machine;0;1;0;1;1;0
macchine;0;0;0;0;0;3
linda;0;1;0;1;1;0
ligne;0;0;0;1;2;0
jeune;1;1;0;1;0;0
jardin;0;3;0;0;0;0
imaginer;0;0;3;0;0;0
igor;0;0;0;1;2;0
hyper;0;0;0;2;1;0
harbour;3;0;0;0;0;0
gérard;3;0;0;0;0;0
guérison;0;0;0;1;2;0
grichka;0;0;0;1;2;0
georges;3;0;0;0;0;0
futuriste;1;0;0;2;0;0
french;2;0;0;1;0;0
fou;1;1;1;0;0;0
forme;1;0;1;1;0;0
