Id,Provider,User,Title
FFDhqlxLP10,youtube,Furious Jumper,"ON ASPIRE 999,999,999 NOOBS DANS ROBLOX ! (UFO Simulator)"
FGc_mFZHQYk,youtube,Shamballah treize,« Reporters » (1990) : OVNI en Belgique sur « La 5 »
fhfzOo3OFC8,youtube,BTLV - Bob Vous Dit Toute La Vérité,l'Ostéopathie : Raphael Viet Triem Tong + Dr Sauveur Boukris sur BTLV
fHM0UeX_hnA,youtube,Shamballah treize,"Jimmy Guieu interviewé dans « Coucou, c'est nous ! » (1992)"
FJ4DCGJ1rsE,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué",MYTHES & LÉGENDES : POURQUOI VEUT-ON CROIRE AU PÈRE NOËL ?
fnOyRU0BQ-Y,youtube,Scicos,Bob Lazar a-t-il travaillé sur des OVNIS ? - SCICOS
fOHBvoORdf8,youtube,Shamballah treize,« Matin Bonheur » : les  OVNI (partie  3/3) - (1995)
fPn11lSYjF0,youtube,GillusZG,CHRISTMAS EVIL - les OVNI du cinéma 13
fpOo8z_PVrQ,youtube,Les Zinzins de l'espace,👾 Les Zinzins de l’espace 💥 DIVAN LE TERRIBLE - SUPER COMPILATION Episode en HD 👾
fPz-T_tkW6s,youtube,BTLV - Bob Vous Dit Toute La Vérité,Au fil de l'autre - Véronique Jannot sur BTLV-Radio (Et si on allait mieux)
fS7BCUWH4fk,youtube,BTLV Le média complémentaire,OVNIs : Suite des révélations du Pentagone sur btlv
FSR4tqkx6Y8,youtube,odezenne,Odezenne - Salope d'amour - Audio Officiel
FuSPOf5OkuA,youtube,Les Zinzins de l'espace,👾 Les Zinzins de l’espace 🧙 FANTASTIQUE - SUPER COMPILATION  🧛 Episode en HD 👾
fUW6R2r7qb8,youtube,Les Zinzins de l'espace,Les Zinzins de l’espace REBELLE (S01E20) COMPILATION en HD
fXffQSX_VOA,youtube,Bob Vous Dit Toute La Vérité,L'EDITO PRESSE DE LA SEMAINE (20 novembre 2015)
Fy30ZZGnZWg,youtube,Mr. Sam - Point d'interrogation,"❗ Ses 100.000 abonnés doutaient, mais dès qu'il a commencé... • LE LIVE DES 100K ABONNÉS"
fYw8P9s0vIQ,youtube,BTLV Le média complémentaire,"Les affranchis de l'info #9 : NUCLEA, Projet H, Ovnis en Turquie, archéologie…. avec J. Vielmon"
G1PZfWjc9DQ,youtube,NURÉA TV - Au coeur de l'inexpliqué,« Cocréer sa vie : Communication consciente avec l'invisible » avec Sylvain Didelot
g5A79c0oQvw,youtube,BTLV Le média complémentaire,À quoi pourrait ressembler la vie extraterrestre ? Réponse d'un astrophysicien sur btlv
g6hxAUd8cxo,youtube,NURÉA TV - Au coeur de l'inexpliqué,« Reliques du Pérou : Les Résultats des Analyses » avec Thierry Jamin - NURÉA TV
g7m5-auOUDM,youtube,Mr. Sam - Point d'interrogation,❓ Introduction à l'alternative sceptique • Méthode Z #1
gbsS3jkuI0I,youtube,GillusZG,LE BLOB (1958-1972-1988) - L'Envers du Raccord 06
gDMPc3q2fL8,youtube,NURÉA TV - Au coeur de l'inexpliqué,« Dragons : Aux origines du mythe » avec Quentin Leplat - NURÉA TV
Gf3zCr1fYsU,youtube,Bob Vous Dit Toute La Vérité,Aller vers l'essentiel - Sophie Cadorel sur BTLV-Radio (Et si on allait mieux)
GgrjyGDHj9M,youtube,NURÉA TV - Au coeur de l'inexpliqué,« Ce que les guides ne peuvent pas faire pour nous » avec Sylvain Didelot - NURÉA TV
giWaq3FZgQ0,youtube,bySankah Officiel,UN OVNI TROUVE SOUS STEAMY STACKS + NOUVEAU PARTENARIAT FORTNITE X DISTRICT 9 ! (SECRET SAISON 7)
gJ5GrEGXYYI,youtube,Shamballah treize,« Midi 3 » : Spécial OVNI (1990) - (1/4)
gkFzUvXfU3c,youtube,secureteam10,WHAT Is This Mystery Object?
gl1Mod2q9bo,youtube,ExtraterrestresTV,Les ChubbChubbs sauvent Noël - Court métrage [HD/VOST]
gMVfmYuyE8Q,youtube,Bob Vous Dit Toute La Vérité,Contact médiumnique avec Anne Tuffigo sur BTLV
gnf0M-Cmkyk,youtube,LeHuffPost,"Quel est cet étrange ""tourbillon"" observé à Hawaï qui ressemble à une soucoupe volante ?"
GRl0QqpB3pE,youtube,shamballah13,« Comme un lundi ! » (1996) - (4/9)
gtVqJNByTlc,youtube,shamballah13,"« Intruders » (Version française, partie 5/19)"
GWsjEEB5368,youtube,BTLV Le média complémentaire,Année 2020 : Les Prédictions avec Muriel Siron
gX9le2TyYog,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué",ÂMES SOEURS & ÂMES JUMELLES
gZ9JTr8ftcY,youtube,BTLV Radio & TV,L'antigravitation et les OVNIs qui nous visitent.(JG. Greslé ex US Air Force) BTLV. (Ufologie)
H0SIFvSQs3g,youtube,Mr. Sam - Point d'interrogation,❓ANNONCE DOULOUREUSE - Le Petit Point 15.2019
H3KxI8izOHM,youtube,shamballah13,"« Intruders » (Version française, partie 18/19)"
h4Q0EnywvMM,youtube,GillusZG,HURLEMENTS 2 - les OVNI du cinéma 61 (pl10)
h07wBg2320w,youtube,ExtraterrestresTV,Detention - Bande-annonce [HD/VO]
HaXKDsZBKmE,youtube,GillusZG,METALBEAST - les OVNI du Cinéma 70 (pl13)
HBx8akZ8EWs,youtube,GillusZG,"OZ, UN MONDE EXTRAORDINAIRE - les OVNI du cinéma 09"
hclpItVARD0,youtube,Scicos,"POURQUOI LES ALIENS NOUS RESSEMBLENT ? (je répond a vos question ovni, extraterrestre)"
HDPqr_mhPkE,youtube,NURÉA TV - Au coeur de l'inexpliqué,« OVNIs de l’US Navy : On fait le point ! » avec Franck Maurin - NURÉA TV
HdV4pT0He3g,youtube,Furious Jumper,NOTRE NOUVELLE BASE MILITAIRE ! | Minecraft Military Base
hELkmKebk5s,youtube,Furious Jumper,LES ALIENS DE ROBLOX
Hew0O-V7BDI,youtube,Bob Vous Dit Toute La Vérité,« Nos vies antérieures ont des conséquences sur notre vie » Jacques Peccatte sur BTLV
Hg0gCnxAkKA,youtube,Scicos,"Enlevée par des ALIENS à Brooklyn ! Linda Napolitano ""Cortile"" — SCICOS"
HHGaEo7Z3Ds,youtube,Bob Vous Dit Toute La Vérité,[LE LIVE BTLV] Anne Tuffigo : La médiumnité
hMG3dwcu-Jc,youtube,odezenne,Odezenne - Delta - Audio Officiel
Hmn_dgWI8r0,youtube,secureteam10,ALIEN Technology Tested Over France? 5/3/17
hoOYVAdV5IM,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué",Bande-annonce des 1ères Rencontres du Mystère et de l'Inexpliqué en ligne !
hqAeAxvy7tA,youtube,Bob Vous Dit Toute La Vérité,Mario Beauregard : Les pouvoirs de la conscience sur BTLV
HXEkqTkK_JE,youtube,Très Curieux - YouCurious? French,"BIZARRE! Ils Nous Ont Ment | OVNI, Extraterrestres et Plus"
hZEMq1trom4,youtube,BTLV - Bob Vous Dit Toute La Vérité,L'EDITO DE LA SEMAINE (22 janvier 2016)
I5dM4B6HSqU,youtube,Bob Vous Dit Toute La Vérité,OVNIS : Le dossier le plus fascinant de l'histoire de l'humanité à étudier
i6Mzl22Ji_8,youtube,La vérité est ailleurs,[Contact OVNI] Un message extraterrestre déchiffré - 2/2
I8AjYAsMfMc,youtube,Bob Vous Dit Toute La Vérité,[LE LIVE BTLV 2] - Philippe Pascot : Toute la vérité sur notre Premier Ministre
I8kfQ02r7dM,youtube,BTLV Radio & TV,ALIEN Project : Les dernières nouvelles sont incroyables et peuvent bouleverser le monde
I9p4bkDPwHw,youtube,Shamballah treize,Aimé Michel et « Les Soucoupes Volantes » (1965) - (1/5)
ibO-H4a2Dvs,youtube,Très Curieux - YouCurious? French,EXTRATERRESTRES - Les extraterrestres Existent-Ils - Es-Tu Très Curieux?
iCIyOS1xIpY,youtube,Furious Jumper,ON A TROUVÉ LE SECRET DE LA ZONE 51 ! | Roblox Alien Story 👽
iklJFY9ZNng,youtube,ExtraterrestresTV,"Alien, la résurrection - Bande-annonce [VOST]"
il4aJYX3Bm8,youtube,secureteam10,Confirmed! UFO Caught SPEEDING Toward Australia From Sea! 5/17/16
im5cP_KGsCQ,youtube,Très Curieux - YouCurious? French,"NASA Envoie un Message Pour Attirer les Extraterrestres, Est-Ce Une Erreur ?"
IOzQDXw3Uk4,youtube,La vérité est ailleurs,Un ex-directeur de Lockheed Skunk Works parle d'un vaisseau spatial qui modifie l'espace et le temps
iS9OzlXyn9c,youtube,Scicos,"Le PENTAGONE dévoile des OVNIS, les ALIENS EXISTENT ?!"
isGyuwo2iKs,youtube,odezenne,odezenne - Taxi - O.V.N.I.
itEF-hupPhc,youtube,BTLV - Bob Vous Dit Toute La Vérité,L'EDITO DE LA SEMAINE (29 janvier 2016)
iuEZ6hxb7x8,youtube,Bob Vous Dit Toute La Vérité,La vague d’OVNIS de 1954 - Egon Kragel sur BTLV
IUZuc7RUGw4,youtube,shamballah13,Jean-Pierre Petit et l'affaire UMMO sur « La 5 » (5/6)
IVURAsUJiFs,youtube,ÉNIGMES EN 7 SECONDES,21 ÉNIGMES MYSTÉRIEUSES POUR LES PASSIONNÉS D'ALIENS ET DE VAMPIRES
iW62c1Dej9U,youtube,NURÉA TV - Au coeur de l'inexpliqué,« L' Autre Terre des Dieux » avec Deimian - NURÉA TV
J3TQ9VULuXo,youtube,secureteam10,China's Crazy Alien Hunting Mega-Telescope Stirs Controversy!
j6jnaCM9PxE,youtube,Bob Vous Dit Toute La Vérité,BOB Répond aux questions des Auditeurs de BOB VOUS DIT TOUTE LA VÉRITÉ (émission gratuite)
J7h1-yHg3d4,youtube,shamballah13,"« Intruders » (Version française, partie 4/19)"
j772gr8bqe8,youtube,odezenne,Odezenne - Ça va ça vient - Sans chantilly
J-5jBsHoSkk,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué","CREATURE ETRANGE, OVNI, &FANTÔMES"
JIHG7ARbk7k,youtube,odezenne,Odezenne - Nasty - O.V.N.I
jKNs5QOxK70,youtube,shamballah13,« Ciel  mon  mardi ! » : les  OVNI (partie  1/4)
JPAb-m0IEH0,youtube,Les Zinzins de l'espace,Les Zinzins de l’espace - Saison 2 - Compilation #7
jvcFcxvmlF4,youtube,secureteam10,"Unknown ""Machines"" Discovered On The Moon 1/7/17"
K8JClf9CXDA,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué","EXPERIENCES PARANORMALES, RENCONTRES MYSTERIEUSES, OVNIS & E.M.I"
katb0xW7Y_E,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué",TEMOIGNAGE D'ABDUCTION SAISISSANT avec Yann Alexander | BTLV
KcC6SqW80Ms,youtube,Mr. Sam - Point d'interrogation,❓ Des VIDÉOS OFFICIALISÉES par l'ARMÉE • On vérifie ? - ép.7
KCZa7BODm6w,youtube,Mr. Sam - Point d'interrogation,❓QUI VEUT JOUER AU DOCTEUR ? - Le Petit Point 13.2019
KEbbWfl6nWA,youtube,Mr. Sam - Point d'interrogation,"❓MACRON CONSPIRATION, SQUEEZIE END, PIERRES MAGIQUES - Le Petit Point d'? 2.2019"
KG4C7UpmCvg,youtube,La vérité est ailleurs,[Révélation] Les extraterrestres visitent la Terre depuis des milliers d'années
Kg6H7nedJ9g,youtube,secureteam10,Plane WARPS Into Black Alien Craft While Couple Watches! 5/1/16
KggiHL2WxQM,youtube,Scicos,"Les MARTIENS existent ! Cet homme les contacts ! ""Hugh Mansfield Robinson"" — SCICOS"
KgPMPW8cl68,youtube,Les Zinzins de l'espace,Les Zinzins de l’espace - BUD - Compilation #1
kjx2P3x_AqE,youtube,GillusZG,"NEWS ! FAQ, Tipeee et l'Envers du Raccord"
KlOuTumo6AY,youtube,Mr. Sam - Point d'interrogation,❓ Le téléphone narrable • Méthode Z #6
Km3TLF2TSV0,youtube,BTLV Le média complémentaire,ET SI ON CHANGEAIT D'ART / N°. BTLV en partenariat avec la revue ORBS
kMxLQJ4yD_k,youtube,BTLV - Bob Vous Dit Toute La Vérité,(Extrait) La Franc-Maçonnerie et ses secrets (Charles Imbert et Jacques Rolland) sur BTLV-TV
KNFidGb3tUU,youtube,Bob Vous Dit Toute La Vérité,Interview d'une Une Conscience Extraterrestre pour la Web TV BOB VOUS DIT TOUE LA VÉRITÉ : MINANDA
KPwGOmHReSw,youtube,Les Zinzins de l'espace,Les Zinzins de l’espace 🤣 L'HEURE DU BAIN 🧼 BEST OF SAISON 2 en HD
KsZB6W9jkIo,youtube,Mr. Sam - Point d'interrogation,❓Croyons mieux • la parenthèse - #8
ktNzgska3DY,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué",LES GRANDES ENIGMES ARCHEOLOGIQUES DE LA PLANETE avec PATRICE POUILLARD
kv4H6eTsGKA,youtube,Mr. Sam - Point d'interrogation,Ce serait carrément dommage de rater ça • la parenthèse - #3
kVfduihLKVI,youtube,La vérité est ailleurs,Un OVNI filmé par une équipe TV dans le ciel de Lima (Pérou) - 11.02.2015 - NO FAKE
kZVY1-6REeQ,youtube,Les Zinzins de l'espace,👾 Les Zinzins de l’espace💻INTERNAUTE - SUPER COMPILATION  Episode en HD 👾
kZxDl2GegZQ,youtube,odezenne,Odezenne - Géranium - Clip Officiel
l0Mai0Tg6UY,youtube,GillusZG,GORKAMORKA - qu'est-ce que quoi ?
l0Qv1Gyk6a0,youtube,NURÉA TV - Au coeur de l'inexpliqué,🎞 « Rencontres Rapprochées : Le cas Travis Walton » par Fabrice Bonvin
l2QEfTMkzNs,youtube,GillusZG,Présentation Tipeee
l-5FppII_Vc,youtube,shamballah13,« Hangar 18 » (1980) - Partie 1/11
LCes0jIiaH4,youtube,Scicos,la véritable MALÉDICTION de Toutankhamon — SCICOS
ldE74AC_JY4,youtube,secureteam10,UFO Skeptic SHOCKED By Sighting Over Houston Texas! 5/14/16
LHQ9iU3wstE,youtube,secureteam10,Now It's Happening In Australia...
LhxJgeaqTn8,youtube,Très Curieux - YouCurious? French,"NASA Envoie un Message Pour Attirer les Extraterrestres, Est-Ce Une Erreur ?"
lJl-YKAazSE,youtube,odezenne,Odezenne - Méli-Mélo - Clip Officiel
LK8P7g3kBVc,youtube,shamballah13,"« Intruders » (Version française, partie 6/19)"
lLz2_keihQ8,youtube,Bob Vous Dit Toute La Vérité,Laura Marie sur BTLV - vendredi 30 janvier à 21H30 : Spiritualité et éveil des consciences
LORyJYudubs,youtube,Bob Vous Dit Toute La Vérité,"Un agriculteur contre Monsanto + ""Complot mondial contre la santé"" Paul François et Claire Séverac"
lQuhcOhwV74,youtube,Mr. Sam - Point d'interrogation,❓ ANNONCES • Le Petit Point d'? - 18 août 2021
ls4YZfay7nQ,youtube,Scicos,ENLEVER PAR DES REPTILIENS 2 ?! HERBERT SCHIMER - SCICOS
lsxYRJSqGH4,youtube,odezenne,Odezenne - Pouchkine - Clip Officiel
LTNc0twjyFY,youtube,Mr. Sam - Point d'interrogation,❓ Les contes de faits  • Méthode Z #4
LVh5lTovSbM,youtube,NURÉA TV - Au coeur de l'inexpliqué,« Dolores Cannon : Hypnose et présence Extraterrestre » avec Marc Vallée - NURÉA TV
LXY3nErQsMk,youtube,Très Curieux - YouCurious? French,Les extraterrestres nous ont-ils trouvés? OBJET NON IDENTIFIÉ
lzdzeSA7AAo,youtube,odezenne,Odezenne - Pastel - Clip Officiel
M1t101IUdIU,youtube,France Inter,"La mystérieuse affaire Roswell - Les Odyssées, l'histoire pour les 7 à 12 ans"
M3ZXLXIzThQ,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué","OVNIs, PARANORMAL, ENTITÉS"
M7buWkZZooE,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué","3E ŒIL, NOS ANIMAUX SONT-ILS MÉDIUMS ?"
M9uHzGiskkI,youtube,Scicos,Enceinte d'un bébé ALIEN ! À cause d'un VOYAGE dans le TEMPS ? — SCICOS
mACgJJoLvYQ,youtube,Scicos,Explications OVNI Bonaventure et Travis Walton ABDUCTION — SCICOS
mChDzAToz1I,youtube,BTLV Le média complémentaire,L’énigme du Mont Bugarach. BTLV (Paranormal)
mcLtdSwBYoc,youtube,BTLV Le média complémentaire,Le Mystère et l'Inexpliqué a sa Radio et TV. BTLV
mdJIWdCZVg4,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué",SPÉCIAL HALLOWEEN (Partie 2)
Mf0UFvfLtSQ,youtube,bySankah Officiel,TROUVER LES RELIQUES EXTRATERRESTRES (5) - FORTNITE RELIQUES EXTRATERRESTRES SEMAINE 8
mihk_z7ykgw,youtube,odezenne,Odezenne - Caprice - Clip Officiel
mjwexPnwGqw,youtube,bySankah Officiel,TROUVER LES 50 RELIQUES EXTRATERRESTRES DE LA SAISON 7 SUR FORTNITE (SEMAINE 1 - 10)
mLDZOHrWvo0,youtube,BTLV Le média complémentaire,Code cosmique - Physique & compagnie par Patrick Drouot
mmtzkDkVYxc,youtube,BTLV Radio & TV,"E.T, toute la vérité a été étouffée ! BTLV (OVNI)"
MnoA6oEDYQs,youtube,Mr. Sam - Point d'interrogation,❓ Savez-vous ce que l'OVNI d'Alexandre Astier a d'INEXPLICABLE ? • On vérifie ? - ép.6
MRMfyKYE3hU,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué","NAG HAMMADI, DES PAPYRUS SECRETS"
MUdY5CudrCE,youtube,BTLV Le média complémentaire,Bob Bellanca (fondateur de btlv) répond aux questions des abonnés et internautes
mUpZbSa5bCk,youtube,Les Zinzins de l'espace,Les Zinzins de l’espace - Compilation Victoire !  Episode Complet
muzwZtg1VW4,youtube,GillusZG,NEWS IMPORTANTES !
MVtKv60qXtU,youtube,BTLV Le média complémentaire,BTLV-TV
MWj4YqA9NOs,youtube,Scicos,Squelette ALIEN au Chili ?! ATA — SCICOS
MwsNXdJaYV0,youtube,Shamballah treize,"« The UFO Incident » (Version française, partie 3/10)"
My2YHWGUFgI,youtube,ExtraterrestresTV,"Alien, le huitième passager - Bande-annonce [VF]"
my9ghC0-_zM,youtube,Shamballah treize,"« J'y crois, j'y crois pas » (1995) : les OVNI (8/14)"
MYPheFWMgac,youtube,Bob Vous Dit Toute La Vérité,Annabelle de Villedieu - Coaching de Vie sur BTLV-Radio
Mz5KA1eHj5U,youtube,Mr. Sam - Point d'interrogation,Le détail qui en dit long sur n'importe quel personnage public  • PUNCHLINE❓
n37WnZgueJA,youtube,Bob Vous Dit Toute La Vérité,Les médecins sont obligés de dénoncer certains patients - Dr Martine Gardénal sur BTLV
N-xj1q11NVw,youtube,BTLV Le média complémentaire,"Enlèvements extraterrestres, guérison mystèrieuse, American Moon, TCI ... cette semaine sur btlv.fr"
naQ50SwAG88,youtube,Bob Vous Dit Toute La Vérité,[EXTRAIT] Le magicien Houdini - BTLV-TV
nbzr13UeAZA,youtube,secureteam10,WHAT Crash Landed Over The Antarctic?
nDb-N3XTEEs,youtube,secureteam10,What Is It? Strange Glowing Object In Ocean Off Antarctica 4/28/16
nFS9ozcysS0,youtube,Bob Vous Dit Toute La Vérité,OVNI : Le Cas Larry Coyne : Accident Helicoptere - OVNI
nicJ9t7YZ20,youtube,Scicos,L'homme qui à vécu 5 jours avec des Aliens ! Travis Walton enlèvement - SCICOS
NkwN6rEgoU8,youtube,BTLV Le média complémentaire,COMMUNICATION EXTRATERRESTRE ?!
NNNVi49y57o,youtube,BTLV Le média complémentaire,"« Les affranchis de l'info » #1 : Les E.T sur Encelade, Le chevalier noir, l'intelligence des ..."
NPtfSvJI7xM,youtube,BTLV - Bob Vous Dit Toute La Vérité,Patricia Darré - Révélations sur Napoléon dans LE LIVE BTLV
nqk3d8sjSf0,youtube,Bob Vous Dit Toute La Vérité,Jean-Pierre Savelli (de Peter et Sloane) dans LES CONNUS FACE A L'INCONNU
Ns0_VZAa1QA,youtube,Les Zinzins de l'espace,Les Zinzins de l’espace - DITES-LE AVEC DES FLEURS (S01E24) Episode en HD
Nt5BR4V-Dis,youtube,NURÉA TV - Au coeur de l'inexpliqué,« Crop Circles : des Expériences Extraordinaires » avec Umberto Molinaro - NURÉA TV
nuI7jN9uIMA,youtube,bySankah Officiel,TROUVER LES RELIQUES EXTRATERRESTRES DE LA SEMAINE 9 (5) - FORTNITE RELIQUES ALIENS SEMAINE 9 !
nxkc11kIthQ,youtube,secureteam10,NASA SILENT On Artificial Object Heading Towards Earth & More! 7/7/16
NYeOY0Sq9CE,youtube,BTLV - Bob Vous Dit Toute La Vérité,Les Crânes de Cristal - Imanna sur BTLV-Radio (On est là pour vous)
o3ug9W8-o8E,youtube,Les Zinzins de l'espace,Les Zinzins de l’espace - 🤢 LE GENIE DES TOILETTES 🚽 - Compilation en HD
o4GtsZuMoU4,youtube,Bob Vous Dit Toute La Vérité,Les mystérieux souterrains annulaires de la montagne Bourbonnaise - DAVID GALLEY sur BTLV-Radio
o10hLT65F6c,youtube,NURÉA TV - Au coeur de l'inexpliqué,« Ovnis & Apparitions Humanoïdes » (Partie 2/2) avec Eric Zurcher - NURÉA TV
Oaw78zvNDqA,youtube,shamballah13,"« Intruders » (Version française, partie 8/19)"
oAXNv7TSw5o,youtube,La vérité est ailleurs,★ Une mission spatiale secrète aurait été envoyée vers le vaisseau extraterrestre Oumuamua !
oCUJR0dKrQg,youtube,La vérité est ailleurs,★ Le TERRIBLE AVERTISSEMENT de Nikola Tesla sur l'expérience de Philadelphie ! - Énergie Libre
ODyEhRpQrgg,youtube,bySankah Officiel,TROUVER LES RELIQUES EXTRATERRESTRES SEMAINE 1 ! (FORTNITE DEFIS SAISON 7)
oeeuS2Fs9Ds,youtube,La vérité est ailleurs,★ La Russie prête à riposter contre un immense Vimana dans l'Océan Pacifique
OHC47UVtzck,youtube,Bob Vous Dit Toute La Vérité,Radiesthésie et sourcellerie sur BTLV-Radio
ojbKUwO99M8,youtube,Scicos,LA ZONE 51 (les extraterrestres) — SPEED
OkNb4N8GCqE,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué","OVNIs & MÉDIAS, L'AMOUR VACHE"
om90cJK8nqk,youtube,BTLV Radio & TV,Les mystères du surnaturel et de la parapsychologie. BTLV (Paranormal)
oQjDIv_4tx8,youtube,BTLV Le média complémentaire,"Libre antenne BTLV : Ovnis, Paranormal, phénomènes inexpliqués"
OSPHY1LE28M,youtube,BTLV Radio & TV,[EXTRAIT] Mystère des Crânes longs - Patrice Marty
OuRLYZRFDIE,youtube,Scicos,Un soldat HUMAIN sur MARS - Randy Cramer — SCICOS
ozMLsC3OI3E,youtube,Les Zinzins de l'espace,Les Zinzins de l’espace 🤣 ATTENTION DERRIÈRE 🙈 Episodes en HD
OzPIWGHcFoU,youtube,BTLV Le média complémentaire,Le temps n'est-il qu'une illusion ?
p5HczGA4m2c,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué",ANNE TUFFIGO : GUIDES & ANGES GARDIENS
P5vG_ccbpm4,youtube,secureteam10,ALIEN Technology Over Germany? 8/28/17
pdBzovfIftU,youtube,BTLV - Bob Vous Dit Toute La Vérité,[EXTRAIT] Lévitation d'un défunt - Olivier Emphoux et Chantal Cochard
PePgAd9hzWk,youtube,GillusZG,"FREAKS, LA MONSTRUEUSE PARADE - les OVNI du CinemaScope"
pI0a3WJKg8M,youtube,Bob Vous Dit Toute La Vérité,"Découvrez BOB VOUS DIT TOUTE LA VÉRITÉ Pour ne plus jamais dire ""Je ne savais pas""."
pj-9fH4qTlI,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué","E.M.I, UNE VRAIE TRANSFORMATION ?"
Pk8V4EIyd60,youtube,Très Curieux - YouCurious? French,Les Extraterrestres Sont-ils Parmi Nous? | Les extraterrestres existent-ils? | Très Curieux?
POa0AYVhvo0,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué","OVNIs, NOUS CACHE-T-ON QUELQUE CHOSE ?"
pPQ7lv13N8E,youtube,Bob Vous Dit Toute La Vérité,"Bob Vous Dit Toute la Vérité (BTLV), C'est ça :"
pQ8UwTxskc0,youtube,odezenne,odezenne - rien - full E.P.
PtKkxo8HlXo,youtube,Mr. Sam - Point d'interrogation,❓VLOG • CE FORMAT EST NUL (mais cool. Bonaney !) • la parenthèse - #1
PuuPmFPn_RM,youtube,Mr. Sam - Point d'interrogation,"❓VLOG • Starwarswar, REC2022, fascisme, Idriss Aberkane • la parenthèse - #6"
Q0bojCq6b8E,youtube,BTLV Le média complémentaire,"La Libre Antenne Btlv : Paranormal, Phénomènes Inexpliqués et OVNIs"
q8Uz4PM3IGQ,youtube,shamballah13,« Comme un lundi ! » (1996) - (3/9)
Q34G8vrORLU,youtube,BTLV - Bob Vous Dit Toute La Vérité,[Extrait] Le sexe dans l'Histoire - Hortense Dufour et Egon Kragel
Q-efs0g13tA,youtube,secureteam10,They Dwell In The Lightning...
Q-RIP10Pp_k,youtube,Bob Vous Dit Toute La Vérité,Lévitation d'un corps : témoignage d'un embaumeur sur BTLV-Radio
QEbsYwTXvoE,youtube,shamballah13,« Comme un lundi ! » (1996) - (7/9)
QEfxpX64bbE,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué",COMMENT SE DEFAIRE DE SES BLOCAGES INCONSCIENTS AVEC SOPHIE BELOT
qFAUz4Y8x4g,youtube,BTLV Le média complémentaire,Igor et Grichka Bogdanov dans BOB VOUS DIT TOUTE LA VÉRITÉ
qfHR86dHKVw,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué","RÉINCARNATION, PRÉDICTION, OVNIS"
qFzljRTRd80,youtube,odezenne,odezenne - Meredith - O.V.N.I.
qhOxsMJ9zIo,youtube,La vérité est ailleurs,★ ANCIENNES CIVILISATIONS : LA CIVILISATION PERDUE DES PRÉADAMITES
qJnJehjc1tA,youtube,La vérité est ailleurs,[Mystère] Les Crânes de Cristal seraient d'origine très ancienne
Qjy99RlNhpk,youtube,Bob Vous Dit Toute La Vérité,Le Feng Shui - Martine Annabelle sur BTLV-Radio (Et si on allait mieux)
QKaQAD0swQg,youtube,Les Zinzins de l'espace,Les Zinzins de l’espace - Compilation épisode 50 à 52 FINAL - SAISON 1 HD
qLxaepQRVS0,youtube,BTLV - Bob Vous Dit Toute La Vérité,"L'ÉQUATEUR PENCHÉ, PAR PATRICE POOYARD"
qMn1W-d3YwQ,youtube,NURÉA TV - Au coeur de l'inexpliqué,« Civilisations Anciennes & Peuple(s) des Étoiles » (3/4) avec Romain Prioux - NURÉA TV
QneWjxNZ_hI,youtube,shamballah13,"« Intruders » (Version française, partie 7/19)"
qsYw_-EIcak,youtube,BTLV Le média complémentaire,Egypte et anciennes civilisations bientôt sur BTLV
qwABuxMN4RE,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué","FOUDRE EN BOULE, OVNI, PRESENCE NOCTURNE & OMBRES MYSTERIEUSES"
QXNXfIbZUME,youtube,secureteam10,They're Not From Our Oceans..
QZnCKoAhxzY,youtube,bySankah Officiel,TROUVER LES 6 RELIQUES EXTRATERRESTRES DE LA SEMAINE 3 ! (FORTNITE SAISON 7)
qZNp4_bpD54,youtube,Scicos,L'extraterrestre : Le Monstre de Flatwoods — SCICOS
r3azPUZ5vqY,youtube,odezenne,Odezenne - Jacques a dit - Clip Officiel
r7GBlNtl_7E,youtube,Bob Vous Dit Toute La Vérité,L'accélération de la production mythique - Christian Gatard (sociologue) | On est là pour vous
rEclf9bw8-0,youtube,Bob Vous Dit Toute La Vérité,Dialogues avec l'invisible - Laurence de Bourbon-Parme-Dufresne sur BTLV
relnIbO7BJo,youtube,"BTLV, Numéro 1 sur le Mystère et l'Inexpliqué","PRÉDICTIONS 2021, A QUOI DOIT-ON S'ATTENDRE ?"
