"";"X.chaine_6ter";"X.chaine_ARTE";"X.chaine_C8";"X.chaine_Canal";"X.chaine_CanalFamily";"X.chaine_D17";"X.chaine_Direct8";"X.chaine_France2";"X.chaine_France3";"X.chaine_France4";"X.chaine_France5";"X.chaine_FranceO";"X.chaine_Gulli";"X.chaine_LaCinquième";"X.chaine_M6";"X.chaine_MonteCarloTMC";"X.chaine_NRJ12";"X.chaine_NT1";"X.chaine_Numéro23";"X.chaine_RMCDécouverteHD24";"X.chaine_RMCStory";"X.chaine_TF1";"X.chaine_TFX";"X.chaine_W9"
"jt";-0,0238;-0,3031;3,5547;-1,0126;-0,0092;-0,0085;5,3379;-0,5975;-0,2238;-3,1161;4,4855;-0,0085;-0,1121;-0,0035;-0,1828;-0,7079;-0,2852;-0,0551;-0,0355;-0,1412;-0,6332;-0,6665;-0,011;-0,0046
"lopez";-0,019;-0,2425;14,1729;-0,81;-0,0074;-0,0068;-0,261;-0,4779;-0,179;-2,4926;1,0181;-0,0068;-0,0897;-0,0028;-0,1462;-0,5663;-0,2281;-0,0441;-0,0284;-0,113;-0,5065;-0,5331;-0,0088;-0,0037
"rugby";-0,0155;-0,197;10,885;0,3696;-0,006;-0,0055;-0,2121;-0,3883;-0,1455;-2,0251;-0,1891;-0,0055;-0,0728;-0,0023;-0,1188;-0,4601;-0,1853;-0,0358;-0,0231;-0,0918;-0,4115;-0,4332;-0,0071;-0,003
"tour";-0,0178;1,037;-0,4726;-0,3037;-0,0069;-0,0064;-0,2447;0,1914;0,4941;-1,4632;-0,2182;-0,0064;-0,0841;-0,0027;1,4206;-0,1741;-0,2138;-0,0414;-0,0267;-0,1059;0,5455;1,6794;-0,0082;-0,0035
"capable";-0,0143;-0,1819;-0,378;-0,2123;-0,0055;-0,0051;-0,1957;-0,3584;0,5752;-0,6028;-0,1746;-0,0051;-0,0672;-0,0021;1,6045;-0,4247;-0,1711;1,1346;-0,0213;-0,0847;3,0513;-0,3998;-0,0066;-0,0028
"côté";1,3819;-0,2078;-2,7293;-0,4648;-0,0545;-0,0503;-1,9291;-1,3791;0,4524;17,9025;-1,0182;-0,0503;-0,2579;-0,021;-0,534;-4,1856;-0,9907;-0,326;-0,2101;-0,8349;-2,0467;-0,9063;-0,065;-0,0273
"ex_membre";-0,0131;-0,1667;12,7199;-0,5568;-0,0051;-0,0047;-0,1794;-0,3285;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;-0,3665;-0,006;-0,0025
"dessin";-0,0119;-0,1515;-0,315;-0,5062;-0,0046;-0,0043;-0,1631;0,3034;-0,1119;-1,5577;-0,1455;-0,0043;-0,056;-0,0018;-0,0914;-0,3539;-0,1425;-0,0276;-0,0178;-0,0706;1,5434;4,5846;-0,0055;-0,0023
"mars";-0,0143;-0,1819;0,2356;1,4555;-0,0055;-0,0051;-0,1957;-0,3584;-0,1343;-1,0784;0,4801;-0,0051;-0,0672;-0,0021;-0,1097;0,6187;-0,1711;-0,0331;-0,0213;0,7515;-0,3799;0,6565;-0,0066;-0,0028
"entourer";-0,0119;-0,1515;0,2875;-0,5062;-0,0046;-0,0043;-0,1631;4,848;-0,1119;-1,5577;2,4447;-0,0043;-0,056;-0,0018;-0,0914;-0,3539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;-0,3332;-0,0055;-0,0023
"starfire";-0,1634;-2,0815;-4,3275;-6,9538;-0,0633;-0,0585;-2,2406;-4,1027;-1,5368;71,7562;-1,9984;-0,0585;-0,7696;-0,0244;-1,2551;-4,8615;-1,9581;-0,3787;-0,244;-0,9698;-4,3485;-4,5768;-0,0755;-0,0317
"new_yorkais";-0,0512;-0,652;-1,3556;-1,3771;-0,0198;-0,0183;-0,7019;-1,2851;-0,4814;-6,7033;-0,626;-0,0183;-0,2411;-0,0076;-0,3932;-1,5228;61,468;-0,1186;-0,0764;-0,3038;-1,3621;-1,4337;-0,0237;-0,0099
"mot";-0,0167;0,4129;-0,4411;-0,2723;-0,0065;-0,006;-0,2284;0,2089;0,5188;-2,1809;4,2231;-0,006;-0,0784;-0,0025;1,4769;-0,4955;-0,1996;-0,0386;-0,0249;-0,0988;0,1941;0,5576;-0,0077;-0,0032
"luthor";-0,0131;-0,1667;-0,3465;-0,5568;-0,0051;-0,0047;-0,1794;-0,3285;-0,1231;5,7327;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;-0,3665;-0,006;-0,0025
"christine";-0,0143;-0,1819;13,8777;-0,6074;-0,0055;-0,0051;-0,1957;-0,3584;-0,1343;-1,8693;-0,1746;-0,0051;-0,0672;-0,0021;-0,1097;-0,4247;-0,1711;-0,0331;-0,0213;-0,0847;-0,3799;-0,3998;-0,0066;-0,0028
"journée";-0,0143;-0,1819;-0,378;-0,6074;-0,0055;9,4577;0,4403;2,2047;-0,1343;-1,8693;-0,1746;-0,0051;-0,0672;-0,0021;-0,1097;0,6187;-0,1711;-0,0331;-0,0213;-0,0847;-0,3799;0,2206;-0,0066;-0,0028
"titan";-0,1299;-1,6551;-3,441;-5,5292;-0,0504;-0,0465;-1,7816;-3,2623;-1,222;57,0271;-1,589;-0,0465;-0,612;-0,0194;-0,998;-3,8656;-1,557;-0,3011;-0,194;-0,7711;-3,4577;-3,6392;-0,0601;-0,0252
"gorg";-0,0167;-0,2122;-0,4411;13,4338;-0,0065;-0,006;-0,2284;-0,4182;-0,1566;-2,1809;-0,2037;-0,006;-0,0784;-0,0025;-0,1279;-0,4955;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;-0,4665;-0,0077;-0,0032
"venir";-0,106;-0,7306;-2,8084;3,2679;-0,0411;-0,0379;-0,446;-0,3427;3,3595;-8,0264;-0,3617;-0,0379;2,2377;-0,0158;0,5482;0,2589;-1,2708;1,7218;3,3107;0,7605;-0,2488;1,8709;-0,049;-0,0206
"fils";1,076;-0,4851;-1,0086;0,3241;-0,0148;-0,0136;1,5368;-0,9562;-0,3582;-4,9872;6,208;-0,0136;-0,1794;-0,0057;0,8453;-0,5625;1,0793;-0,0883;-0,0569;-0,226;-1,0134;2,7351;-0,0176;-0,0074
"citation";-0,0524;1,7736;18,6358;-1,4193;-0,0203;-0,0187;3,7449;-1,3151;-0,4926;-6,8594;-0,6406;-0,0187;-0,2467;-0,0078;-0,4023;0,3421;-0,6277;-0,1214;-0,0782;-0,3109;-1,3938;-1,467;-0,0242;-0,0102
"eliot";-0,0262;-0,3335;-0,6932;-1,1139;-0,0101;-0,0094;-0,3589;-0,6572;-0,2462;-3,4278;-0,3201;-0,0094;-0,1233;-0,0039;-0,2011;-0,7788;-0,3137;-0,0607;-0,0391;-0,1554;-0,6966;24,95;-0,0121;-0,0051
"film";-0,0571;-0,7279;-1,5133;1,8711;-0,0222;-0,0204;-0,7836;1,885;-0,1843;-7,4837;-0,6989;-0,0204;-0,2691;-0,0085;1,1078;3,0063;-0,6848;-0,1324;-0,0853;-0,3391;-0,8545;4,5097;-0,0264;-0,0111
"important";-0,0167;0,4129;-0,4411;0,7126;-0,0065;-0,006;0,3883;0,2089;-0,1566;-2,1809;0,4267;-0,006;-0,0784;-0,0025;-0,1279;-0,4955;-0,1996;-0,0386;-0,0249;-0,0988;2,7001;0,5576;-0,0077;-0,0032
"emily";-0,019;-0,2425;-0,5041;13,2374;-0,0074;-0,0068;-0,261;-0,4779;-0,179;-2,4926;-0,2328;-0,0068;-0,0897;-0,0028;-0,1462;-0,1936;-0,2281;-0,0441;-0,0284;-0,113;-0,5065;-0,5331;-0,0088;-0,0037
"revenir";-0,0428;-0,5458;-0,5651;-1,0864;-0,0166;-0,0153;0,8358;1,5252;0,2185;-5,6111;-0,524;-0,0153;-0,2018;-0,0064;0,7642;0,8327;-0,5135;-0,0993;-0,064;-0,2543;3,8728;1,829;-0,0198;-0,0083
"poilu";-0,0178;-0,2273;-0,4726;12,3045;-0,0069;-0,0064;-0,2447;-0,448;-0,1678;-2,3368;-0,2182;-0,0064;-0,0841;-0,0027;-0,1371;-0,5309;-0,2138;-0,0414;-0,0267;-0,1059;-0,4749;-0,1581;-0,0082;-0,0035
"révéler";-0,0202;-0,2576;-0,1778;-0,3689;-0,0078;-0,0072;-0,2773;-0,1632;-0,1902;-2,6485;-0,2474;-0,0072;-0,0953;-0,003;-0,1554;-0,6017;-0,2424;0,9901;1,1727;-0,12;7,4525;0,4429;-0,0094;-0,0039
"public";-0,025;2,288;-0,6617;-0,5072;-0,0097;-0,0089;4,0802;2,7115;0,3789;-3,272;0,821;-0,0089;-0,1177;-0,0037;-0,1919;-0,7434;-0,2994;-0,0579;-0,0373;-0,1483;-0,2518;-0,6998;-0,0116;-0,0048
"agathe";-0,0143;-0,1819;13,8777;-0,6074;-0,0055;-0,0051;-0,1957;-0,3584;-0,1343;-1,8693;-0,1746;-0,0051;-0,0672;-0,0021;-0,1097;-0,4247;-0,1711;-0,0331;-0,0213;-0,0847;-0,3799;-0,3998;-0,0066;-0,0028
"csa";-0,0167;-0,2122;11,9762;-0,7087;-0,0065;-0,006;0,3883;-0,4182;-0,1566;-2,1809;-0,2037;-0,006;-0,0784;-0,0025;-0,1279;-0,1552;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;-0,4665;-0,0077;-0,0032
"civilisation";-0,019;-0,2425;-0,5041;0,2687;-0,0074;-0,0068;-0,261;-0,4779;0,4713;-2,4926;-0,2328;-0,0068;-0,0897;-0,0028;-0,1462;-0,5663;1,0329;-0,0441;-0,0284;2,7007;5,3447;-0,5331;-0,0088;-0,0037
"delage";-0,0155;-0,197;15,0357;-0,6581;-0,006;-0,0055;-0,2121;-0,3883;-0,1455;-2,0251;-0,1891;-0,0055;-0,0728;-0,0023;-0,1188;-0,4601;-0,1853;-0,0358;-0,0231;-0,0918;-0,4115;-0,4332;-0,0071;-0,003
"théâtre";-0,019;-0,2425;-0,1608;-0,3359;-0,0074;-0,0068;1,7096;2,5188;-0,179;-2,4926;-0,2328;-0,0068;-0,0897;-0,0028;-0,1462;-0,1936;-0,2281;1,0151;-0,0284;-0,113;0,5066;-0,1759;-0,0088;2,0727
"etienne";-0,0488;-0,6217;-1,2925;-1,2931;-0,0189;-0,0175;-0,6692;-1,2253;-0,459;-6,3912;-0,5969;-0,0175;-0,2299;-0,0073;-0,3749;42,8476;-0,5848;-0,1131;-0,0729;-0,2896;-1,2987;-1,3669;-0,0226;-0,0095
"robbie";-0,019;-0,2425;-0,5041;-0,3359;-0,0074;-0,0068;-0,261;-0,1476;-0,179;-2,4926;-0,2328;-0,0068;5,8851;-0,0028;11,1627;-0,5663;-0,2281;-0,0441;-0,0284;-0,113;-0,5065;-0,5331;-0,0088;-0,0037
"porte";0,9354;0,3376;6,6878;-0,9421;-0,0208;-0,0192;-0,2992;0,4555;-0,5038;-7,0155;0,7343;-0,0192;-0,2523;-0,008;-0,4115;1,6562;-0,6419;-0,1241;-0,08;-0,3179;-0,4219;1,3423;-0,0248;-0,0104
"président";-0,044;0,4393;5,3262;-1,8739;-0,0171;-0,0158;0,4001;0,3471;-0,4142;-5,7671;0,9153;-0,0158;-0,2074;-0,0066;-0,3383;4,8292;-0,1782;-0,1021;-0,0658;-0,2614;-0,592;-0,6364;-0,0204;-0,0085
"troisième";-0,0238;0,8273;13,308;-1,0126;-0,0092;-0,0085;-0,3263;-0,5975;-0,2238;-3,1161;-0,291;-0,0085;-0,1121;-0,0035;-0,1828;-0,7079;-0,2852;-0,0551;-0,0355;-0,1412;-0,6332;0,7447;-0,011;-0,0046
"cirque";-0,1001;-1,2749;-1,7846;-4,2587;-0,0388;-0,0358;-1,3723;-1,1186;-0,9412;37,8079;-1,2239;-0,0358;-0,4714;-0,0149;-0,7687;-2,9774;-1,1993;-0,2319;-0,1495;-0,5939;-2,6632;-2,8031;-0,0463;-0,0194
"pari";-0,0333;1,8359;-0,3898;-0,768;-0,0129;-0,0119;3,3344;3,4569;-0,3134;-4,3634;-0,4075;-0,0119;-0,1569;-0,005;-0,2559;0,7644;-0,3993;0,7881;-0,0498;-0,1978;-0,8867;-0,1819;-0,0154;1,831
"part";-0,0202;0,3492;-0,1778;0,2423;-0,0078;-0,0072;-0,2773;-0,1632;1,1659;-1,7274;0,3623;-0,0072;-0,0953;-0,003;0,5218;-0,2136;-0,2424;-0,0469;1,1727;-0,12;-0,5382;2,1959;-0,0094;-0,0039
"john";-0,0155;0,4381;-0,4096;5,9587;-0,006;-0,0055;-0,2121;-0,3883;-0,1455;-2,0251;-0,1891;-0,0055;-0,0728;-0,0023;-0,1188;-0,137;-0,1853;1,1012;-0,0231;-0,0918;-0,4115;0,1999;-0,0071;-0,003
"gasnier";-0,0571;-0,7279;-1,5133;-2,4316;-0,0222;-0,0204;-0,7836;-1,4347;-0,5374;-7,4837;-0,6989;-0,0204;-0,2691;-0,0085;-0,4389;53,3526;-0,6848;-0,1324;-0,0853;-0,3391;-1,5207;-1,6005;-0,0264;-0,0111
"recevoir";-0,0297;-0,379;-0,3281;-0,3271;-0,0115;-0,0106;-0,4079;2,297;0,3234;-3,8956;4,931;-0,0106;-0,1401;-0,0044;-0,2285;-0,3903;-0,3565;0,8333;-0,0444;0,4762;0,2735;0,553;-0,0138;-0,0058
"relation";-0,0119;0,5308;-0,315;-0,1566;-0,0046;-0,0043;-0,1631;0,856;0,6438;-1,5577;-0,1455;-0,0043;-0,056;-0,0018;1,7589;0,2539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;0,7816;-0,0055;-0,0023
"témoignage";-0,0202;-0,2576;0,4738;-0,3689;-0,0078;-0,0072;0,3261;4,217;-0,1902;-2,6485;0,973;-0,0072;-0,0953;-0,003;-0,1554;0,4106;-0,2424;0,9901;-0,0302;-0,12;-0,5382;-0,1943;-0,0094;-0,0039
"express";-0,0119;-0,1515;-0,315;-0,5062;-0,0046;-0,0043;-0,1631;-0,2987;-0,1119;-1,5577;-0,1455;-0,0043;-0,056;-0,0018;-0,0914;3,2789;5,1177;-0,0276;-0,0178;-0,0706;-0,3166;-0,3332;-0,0055;-0,0023
"expert";-0,0131;-0,1667;-0,3465;-0,1839;-0,0051;-0,0047;-0,1794;7,2886;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;0,2585;0,2441;-0,006;-0,0025
"léo";-0,0321;-0,4093;-0,8509;-1,3672;-0,0125;-0,0115;-0,4406;-0,8067;-0,3022;12,2751;-0,3929;-0,0115;0,5313;-0,0048;-0,2468;-0,9559;-0,385;-0,0745;-0,048;-0,1907;-0,855;-0,8999;-0,0149;-0,0062
"secret";-0,0381;-0,1552;-1,0086;0,8761;-0,0148;-0,0136;0,48;-0,1928;-0,3582;-4,9872;-0,4658;-0,0136;-0,1794;-0,0057;1,546;-1,133;-0,1406;-0,0883;0,911;1,8359;2,8724;1,0792;-0,0176;-0,0074
"cyborg";-0,0655;-0,8342;-1,7343;-2,7867;-0,0254;-0,0234;-0,898;-1,6442;-0,6159;28,7135;-0,8009;-0,0234;-0,3084;-0,0098;-0,503;-1,9483;-0,7848;-0,1518;-0,0978;-0,3887;-1,7427;-1,8342;-0,0303;-0,0127
"puissant";-0,0143;-0,1819;-0,378;0,4126;-0,0055;-0,0051;-0,1957;-0,3584;-0,1343;-0,6028;1,2406;-0,0051;-0,0672;-0,0021;-0,1097;-0,4247;-0,1711;-0,0331;-0,0213;1,8131;2,1182;-0,3998;-0,0066;-0,0028
"mener";-0,0202;-0,2576;-0,5356;0,5441;-0,0078;-0,0072;0,3261;1,6381;0,4502;-1,7274;-0,2474;-0,0072;-0,0953;-0,003;-0,1554;-0,6017;-0,2424;-0,0469;-0,0302;-0,12;0,9479;1,489;-0,0094;-0,0039
"moment";-0,0238;-0,3031;-0,2313;-0,4717;-0,0092;-0,0085;0,2771;2,0651;1,0421;-3,1161;0,8553;-0,0085;-0,1121;-0,0035;-0,1828;0,6931;-0,2852;0,9236;-0,0355;0,5566;-0,6332;0,7447;-0,011;-0,0046
"travers";-0,019;-0,2425;-0,5041;1,0429;-0,0074;-0,0068;-0,261;-0,4779;-0,179;-1,5946;3,9081;-0,0068;1,7582;-0,0028;-0,1462;-0,1936;-0,2281;1,0151;-0,0284;-0,113;-0,1621;-0,1759;-0,0088;-0,0037
"salvatore";-0,0131;-0,1667;-0,3465;-0,5568;-0,0051;-0,0047;-0,1794;0,2752;14,9463;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;-0,3665;-0,006;-0,0025
"délirant";-0,019;-0,2425;-0,5041;11,4483;-0,0074;-0,0068;-0,261;-0,1476;-0,179;-2,4926;-0,2328;-0,0068;-0,0897;-0,0028;0,5439;-0,5663;-0,2281;-0,0441;-0,0284;-0,113;-0,5065;-0,5331;-0,0088;-0,0037
"source";1,0748;-3,0026;-14,0017;2,5513;-0,2829;2,5758;-5,1199;-5,6775;1,2115;1,9679;-0,8209;0,928;1,9197;-0,1088;1,0721;-9,6781;3,4392;0,4709;1,9166;13,2971;5,6188;-4,8812;0,2675;0,556
"jimmy";-0,0131;-0,1667;12,7199;-0,5568;-0,0051;-0,0047;-0,1794;-0,3285;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;-0,3665;-0,006;-0,0025
"aliens";1,1469;-0,4093;-0,8509;4,9639;-0,0125;-0,0115;-0,4406;-0,8067;0,2999;-4,2074;-0,3929;3,4976;0,5313;-0,0048;-0,2468;-0,9559;0,6649;-0,0745;-0,048;1,1558;0,9291;-0,4009;1,4734;-0,0062
"dewalle";-0,0178;-0,2273;17,3524;-0,7593;-0,0069;-0,0064;-0,2447;-0,448;-0,1678;-2,3368;-0,2182;-0,0064;-0,0841;-0,0027;-0,1371;-0,5309;-0,2138;-0,0414;-0,0267;-0,1059;-0,4749;-0,4998;-0,0082;-0,0035
"avenir";-0,0155;-0,197;-0,4096;2,8177;-0,006;-0,0055;-0,2121;2,0682;-0,1455;-2,0251;-0,1891;-0,0055;-0,0728;-0,0023;-0,1188;-0,4601;-0,1853;-0,0358;-0,0231;-0,0918;1,2345;-0,4332;-0,0071;-0,003
"conseil";1,4562;-0,197;-0,4096;-0,2418;-0,006;-0,0055;0,413;1,2949;-0,1455;-1,2048;2,0995;-0,0055;-0,0728;-0,0023;0,621;0,5677;-0,1853;-0,0358;-0,0231;-0,0918;-0,4115;-0,4332;-0,0071;-0,003
"travailler";-0,0167;1,0895;-0,4411;0,3317;-0,0065;-0,006;1,0355;1,2115;-0,1566;-2,1809;-0,2037;-0,006;-0,0784;-0,0025;-0,1279;1,7035;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;-0,1408;-0,0077;-0,0032
"lointain";-0,1108;-1,4117;-2,9349;-2,8215;-0,043;-0,0397;-1,5196;-2,7825;-1,0423;29,5353;-1,3553;-0,0397;-0,522;-0,0165;-0,8512;-3,2971;-1,328;-0,2568;-0,1655;-0,6577;0,4817;-1,5497;-0,0512;-0,0215
"armée";-0,0143;1,2096;-0,378;0,8613;-0,0055;-0,0051;-0,1957;-0,3584;-0,1343;-1,8693;-0,1746;-0,0051;-0,0672;-0,0021;0,6514;0,2049;-0,1711;-0,0331;-0,0213;-0,0847;0,6892;0,6565;1,8216;-0,0028
"invité";-0,0869;5,9738;1,1692;-0,2304;-0,0337;-0,0311;1,7474;0,4476;-0,8178;-11,3885;1,4801;-0,0311;-0,4095;-0,013;-0,6679;6,9743;-1,042;-0,2015;-0,1299;-0,516;-2,3139;-0,692;-0,0402;-0,0169
"brainiac";-0,0167;-0,2122;-0,4411;-0,7087;-0,0065;-0,006;-0,2284;-0,4182;-0,1566;7,2971;-0,2037;-0,006;-0,0784;-0,0025;-0,1279;-0,4955;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;-0,4665;-0,0077;-0,0032
"ennemi";-0,0155;-0,197;-0,4096;5,9587;-0,006;-0,0055;-0,2121;0,2284;-0,1455;-2,0251;-0,1891;-0,0055;-0,0728;-0,0023;0,621;-0,4601;-0,1853;-0,0358;-0,0231;-0,0918;-0,4115;0,6043;-0,0071;-0,003
"objet";-0,0226;-0,288;-0,5987;-0,4369;-0,0088;-0,0081;-0,31;-0,5676;0,4122;-2,9602;-0,2765;-0,0081;0,6627;-0,0034;0,4821;0,3523;-0,2709;0,9445;-0,0338;-0,1342;5,7027;0,7923;-0,0105;-0,0044
"lorenzo";-0,0131;-0,1667;-0,3465;-0,5568;-0,0051;-0,0047;-0,1794;-0,3285;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;12,4615;-0,006;-0,0025
"crop";-0,0119;-0,1515;-0,315;-0,5062;-0,0046;-0,0043;-0,1631;-0,2987;-0,1119;-1,5577;-0,1455;-0,0043;-0,056;-0,0018;-0,0914;-0,3539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;11,3275;-0,0055;-0,0023
"composer";-0,0131;0,4966;-0,3465;0,462;-0,0051;-0,0047;-0,1794;0,7876;-0,1231;1,0985;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;-0,3482;-0,3665;-0,006;-0,0025
"train";-0,0155;-0,197;-0,4096;1,3343;-0,006;-0,0055;1,0921;-0,3883;0,5458;-1,2048;2,0995;-0,0055;0,8113;-0,0023;-0,1188;-0,4601;-0,1853;-0,0358;-0,0231;-0,0918;-0,4115;0,1999;-0,0071;-0,003
"terrien";-0,1132;-1,4421;-2,9982;-2,2786;-0,0439;-0,0405;-1,5524;-2,8424;-0,5221;29,2886;-0,4085;-0,0405;-0,5332;-0,0169;-0,8696;-3,3681;-0,3936;-0,2623;-0,1691;-0,6719;-3,0127;-1,1371;2,1918;-0,0219
"laurie";-0,0119;-0,1515;-0,315;9,5927;-0,0046;-0,0043;-0,1631;-0,2987;-0,1119;-1,5577;-0,1455;-0,0043;-0,056;-0,0018;-0,0914;-0,3539;-0,1425;-0,0276;-0,0178;-0,0706;-0,3166;-0,3332;-0,0055;-0,0023
"extrait";-0,0405;-0,5155;-0,52;-0,3216;-0,0157;-0,0145;-0,5549;-0,2186;-0,3806;-5,2991;-0,4949;-0,0145;-0,1906;-0,006;-0,3108;5,2619;-0,4849;-0,0938;-0,0604;-0,2402;-1,0768;9,3486;-0,0187;-0,0078
"oggy";-0,0167;-0,2122;-0,4411;13,4338;-0,0065;-0,006;-0,2284;-0,4182;-0,1566;-2,1809;-0,2037;-0,006;-0,0784;-0,0025;-0,1279;-0,4955;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;-0,4665;-0,0077;-0,0032
"image";-0,0393;-0,5003;-1,0401;1,6233;1,4628;-0,0141;1,4932;1,188;1,2941;-5,1432;0,5277;-0,0141;0,4599;-0,0059;-0,3017;-0,5881;-0,4706;0,7234;-0,0587;-0,2331;1,5902;-0,5396;-0,0182;-0,0076
"tuer";-0,0202;-0,2576;-0,5356;0,5441;-0,0078;-0,0072;0,3261;-0,1632;-0,1902;-1,1211;-0,2474;-0,0072;0,7056;-0,003;0,5218;-0,6017;0,9876;0,9901;-0,0302;-0,12;-0,5382;1,489;-0,0094;2,0465
"identifier";-0,0297;-0,379;-0,7878;0,8762;-0,0115;-0,0106;-0,4079;-0,7469;-0,2798;-3,8956;-0,3638;-0,0106;-0,1401;-0,0044;1,8334;-0,3903;-0,3565;-0,0689;-0,0444;-0,1766;6,4497;1,475;-0,0138;-0,0058
"lfi";-0,0178;-0,2273;13,0724;-0,7593;-0,0069;-0,0064;-0,2447;-0,448;-0,1678;-2,3368;-0,2182;-0,0064;-0,0841;-0,0027;-0,1371;0,4811;-0,2138;-0,0414;-0,0267;-0,1059;-0,4749;-0,4998;-0,0082;-0,0035
"expliquer";-0,0226;-0,288;-0,5987;-0,1863;-0,0088;-0,0081;-0,31;0,4401;0,4122;-0,8846;0,3271;-0,0081;-0,1065;-0,0034;1,2324;1,2505;-0,2709;-0,0524;-0,0338;-0,1342;-0,2146;0,3825;-0,0105;1,9984
"réseau";-0,0119;-0,1515;-0,315;2,6003;-0,0046;-0,0043;-0,1631;0,3034;-0,1119;-1,5577;0,5457;-0,0043;-0,056;-0,0018;-0,0914;0,7414;-0,1425;-0,0276;-0,0178;-0,0706;0,286;-0,3332;-0,0055;-0,0023
"parvenir";-0,019;0,3687;-0,5041;2,275;-0,0074;-0,0068;-0,261;-0,1476;0,4713;-2,4926;0,382;-0,0068;-0,0897;-0,0028;-0,1462;-0,5663;1,0329;-0,0441;-0,0284;-0,113;-0,1621;0,9608;-0,0088;-0,0037
"publier";-0,0131;-0,1667;-0,3465;-0,1839;-0,0051;-0,0047;3,3085;1,4909;-0,1231;-1,7135;-0,16;-0,0047;-0,0616;-0,002;-0,1005;-0,3893;-0,1568;-0,0303;-0,0195;-0,0777;1,428;-0,3665;-0,006;-0,0025
"auproux";-0,0143;-0,1819;13,8777;-0,6074;-0,0055;-0,0051;-0,1957;-0,3584;-0,1343;-1,8693;-0,1746;-0,0051;-0,0672;-0,0021;-0,1097;-0,4247;-0,1711;-0,0331;-0,0213;-0,0847;-0,3799;-0,3998;-0,0066;-0,0028
"seines";-0,0167;-0,2122;16,1939;-0,7087;-0,0065;-0,006;-0,2284;-0,4182;-0,1566;-2,1809;-0,2037;-0,006;-0,0784;-0,0025;-0,1279;-0,4955;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;-0,4665;-0,0077;-0,0032
"tromper";-0,0345;-0,4396;-0,411;-0,8068;-0,0134;-0,0124;-0,4732;-0,8665;-0,3246;10,4403;-0,4221;-0,0124;-0,1625;-0,0051;0,3402;-1,0267;-0,4136;-0,08;-0,0515;-0,2048;-0,9184;-0,9666;-0,016;-0,0067
"mélenchon";-0,0321;0,2144;22,5036;-1,3672;-0,0125;-0,0115;0,1956;-0,8067;-0,3022;-4,2074;-0,3929;-0,0115;-0,1513;-0,0048;-0,2468;-0,1904;-0,385;-0,0745;-0,048;-0,1907;-0,855;-0,8999;-0,0149;-0,0062
"bernard";-0,0167;-0,2122;11,9762;-0,7087;-0,0065;-0,006;-0,2284;0,2089;-0,1566;-2,1809;0,4267;-0,006;-0,0784;-0,0025;-0,1279;-0,4955;-0,1996;-0,0386;-0,0249;-0,0988;-0,4432;-0,4665;-0,0077;-0,0032
"beau";-0,0226;-0,288;-0,5987;-0,4369;-0,0088;-0,0081;2,3408;2,166;1,9317;-2,9602;-0,2765;-0,0081;-0,1065;-0,0034;0,4821;-0,2552;-0,2709;0,9445;-0,0338;-0,1342;-0,6016;0,7923;-0,0105;-0,0044
"sembler";2,6393;-0,3941;-0,8193;1,7138;-0,012;-0,0111;-0,4242;-0,3215;0,3113;-4,0515;-0,3784;-0,0111;-0,1457;-0,0046;0,9943;-0,414;-0,3708;-0,0717;-0,0462;0,4624;0,9752;2,6521;-0,0143;-0,006
"crabe";-0,0309;-0,3941;-0,8193;-1,3165;-0,012;-0,0111;-0,4242;-0,7768;-0,291;13,5581;-0,3784;-0,0111;-0,1457;-0,0046;-0,2376;-0,9204;-0,3708;-0,0717;-0,0462;-0,1836;-0,8233;-0,8665;-0,0143;-0,006
"cacher";-0,0381;-0,4851;-1,0086;0,5646;-0,0148;-0,0136;0,48;-0,1928;0,2505;-4,9872;-0,1453;-0,0136;-0,1794;-0,0057;1,546;-1,133;-0,4564;-0,0883;-0,0569;1,0281;1,6516;4,1738;-0,0176;-0,0074
