"";"X.chaine_6ter";"X.chaine_ARTE";"X.chaine_C8";"X.chaine_Canal";"X.chaine_CanalFamily";"X.chaine_D17";"X.chaine_Direct8";"X.chaine_France2";"X.chaine_France3";"X.chaine_France4";"X.chaine_France5";"X.chaine_FranceO";"X.chaine_Gulli";"X.chaine_LaCinquième";"X.chaine_M6";"X.chaine_MonteCarloTMC";"X.chaine_NRJ12";"X.chaine_NT1";"X.chaine_Numéro23";"X.chaine_RMCDécouverteHD24";"X.chaine_RMCStory";"X.chaine_TF1";"X.chaine_TFX";"X.chaine_W9"
"traverser";0;0;0;5,57;0;0;0;0,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"julien";0;0;0;1,48;0;0;1,11;0,61;0;0;0;0;0;0;0;25,04;0;0;0;0;0;0;0;0
"cabrol";0;13,1;0;0;0;0;0;0;0;0;1,24;0;0;0;0;5,74;0;0;0;0;0;0;0;0
"sorte";0;0;0;1,11;38,46;0;1,11;1,23;0;0,14;1,24;0;0;0;0;0;0;0;0;0;0;2,21;0;0
"confronter";0;0;0;0,37;0;0;0;0,61;4,82;0;1,24;0;0;0;1,96;0,52;0;0;0;0;0;1,11;0;0
"scientifique";0;0;0;2,23;0;0;4,43;1,84;1,61;0,95;2,48;0;0;0;0;0,52;0;0;20;7,59;4,65;0,55;0;0
"mathieu";0;11,9;0;0;0;0;0;0;0;0,27;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"amour";0;0;0;0,37;0;0;3,32;1,84;3,21;0;1,24;0;0;0;1,96;0;1,26;12,9;0;0;0;0;0;0
"théoricien";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,19;12,78;0;0;0
"livre";0;5,95;0,58;2,97;0;0;2,21;3,07;1,61;0;1,24;0;0;0;0;4,17;0;0;0;0;1,74;0;0;0
"vieux";0;0;0;0,37;0;0;0;0;1,61;0,14;1,24;0;0;0;1,96;0;0;0;0;5,06;0;4,42;0;0
"kid";0;0;0;0;0;0;0;0,61;1,61;0;0;0;0;0;15,69;0;0;0;0;0;0;1,66;0;0
"neptuna";0;0;0;0;0;0;0;0;0;0;12,39;0;0;0;0;0;0;0;0;0;0;0;0;0
"nicolas";0;0;0;0,37;0;0;2,21;2,46;0;0;0;0;0;0;0;1,04;0;0;0;0;0;0,55;0;0
"royal";0;1,19;0;0,37;0;0;1,11;0;0;0;1,24;0;0;0;0;1,04;0;0;0;0;0;2,76;0;0
"musique";0;2,38;0;1,11;0;0;3,32;0;1,61;0;1,24;0;6,37;0;0;0,52;0;0;0;0;0;0,55;0;0
"revel";0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"super";0;0;0;1,11;0;0;0;0,61;0;14,9;4,96;0;0;0;0;0;0;0;0;0;0;0,55;0;0
"magazine";0;0;0,58;0,37;0;0;2,21;3,69;0;0;3,72;0;0;0;0;0,52;0;0;0;0;0;0,55;0;0
"maître";0;7,14;0;0;0;0;0;1,84;8,03;0;0;0;3,18;0;0;0;0;0;0;0;0;0;0;0
"lieu";14,93;0;0;0,74;38,46;0;0;0,61;1,61;0;0;0;9,55;0;1,96;0;0;0;0;2,53;0,58;2,76;0;0
"batman";0;0;0;0;0;0;0;0;0;14,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mystérieux";0;0;0;1,11;0;0;0;0,61;3,21;0,14;0;0;0;0;0;0,52;1,26;0;0;7,59;6,39;3,32;0;0
"petit";0;0;0;5,57;0;0;2,21;8,6;16,05;21,67;21,07;0;3,18;0;7,84;5,22;0;0;0;0;0;8,84;0;0
"décider";14,93;0;0;2,97;0;0;0;1,84;1,61;0,14;2,48;0;6,37;100;7,84;0,52;3,79;0;0;0;0;4,42;0;0
"corbière";0;0;7,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dieu";0;0;0;0;0;0;4,43;0;0;0;0;0;0;0;0;0;0;0;0;7,59;5,81;1,11;0;0
"chrono";0;0;0;0;0;0;0;0;0;3,52;0;0;0;0;0;0;0;0;0;0;0;1,11;0;0
"mazaurette";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,39;0;0;0;0;0;0;0;0
"laure";0;0;0;0;0;0;1,11;0,61;0;0;0;0;0;0;0;0;0;0;0;0;0;28,75;0;0
"ville";0;1,19;0;3,71;0;0;1,11;1,23;6,42;0,41;1,24;0;3,18;0;1,96;0,52;1,26;0;0;2,53;1,16;0,55;0;0
"etats";0;1,19;0;1,11;0;0;0;1,23;0;0;0;0;9,55;0;0;1,04;0;0;0;2,53;1,16;0;0;0
"accompagner";0;1,19;0;0,74;0;0;0;1,84;3,21;0;1,24;0;0;0;1,96;0;0;0;0;0;0;2,76;0;0
"voiture";0;0;0;1,48;0;0;0;0;0;0;1,24;0;0;0;0;0,52;0;0;0;0;0;3,87;0;0
"boy";0;0;0;0;0;0;0;0;0;7,45;0;0;12,74;0;0;0;0;0;0;0;0;0;0;0
"père";0;0;0;1,11;0;0;2,21;2,46;3,21;0;2,48;0;0;0;0;0;3,79;0;0;0;0;9,4;0;0
"margot";0;0;0;4,08;0;0;0;0;0;0,14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"univers";0;3,57;0;0;0;0;1,11;0,61;3,21;11,11;2,48;0;0;0;1,96;0;0;0;0;0;3,48;0;0;0
"france";0;16,67;8,75;1,48;0;0;34,33;5,53;4,82;0;12,39;0;3,18;0;1,96;8,87;0;0;0;0;0;1,11;0;0
"équipe";14,93;0;0,58;1,86;0;0;0;0,61;3,21;0;1,24;0;3,18;0;1,96;4,69;3,79;0;0;0;0,58;1,11;0;0
"militaire";29,85;1,19;0;2,23;0;0;0;0,61;0;0;1,24;0;0;0;0;0;0;0;0;5,06;0,58;5,53;32,26;0
"agent";0;0;0;0,37;0;0;3,32;0,61;0;0;0;0;0;0;7,84;0;3,79;0;0;0;0;0,55;0;0
"spécialiste";0;15,48;0;0,74;0;0;0;3,07;0;0;1,24;0;0;0;1,96;7,82;0;6,45;0;5,06;0;0;0;0
"main";0;1,19;0;0,37;0;0;0;0,61;6,42;0;0;0;0;0;0;0,52;0;6,45;0;0;0;2,21;0;0
"nouveau";14,93;4,76;1,17;5,57;0;0;4,43;4,3;6,42;0,68;6,2;0;15,92;0;9,8;5,74;53,1;6,45;0;2,53;6,39;2,76;64,52;0
"ancien";0;1,19;20,42;0;38,46;0;6,64;3,69;0;3,12;3,72;0;6,37;0;1,96;3,13;0;0;40;25,32;36,59;1,11;0;0
"agir";0;0;0;0,74;0;0;2,21;0;0;0,41;3,72;0;0;0;7,84;1,04;0;6,45;0;5,06;2,32;3,87;0;76,92
"homme";0;1,19;1,17;8,16;0;0;6,64;3,07;3,21;0;11,15;0;0;100;9,8;2,09;0;0;0;17,72;9,87;9,4;32,26;0
"ministre";0;3,57;4,08;0;0;0;0;1,23;0;0;2,48;0;0;0;0;6,26;0;0;0;0;1,16;0;0;0
"chanson";0;0;0;0;0;0;6,64;3,07;4,82;0,27;0;0;0;0;5,88;0,52;0;0;0;0;0;0;0;0
"spectacle";0;1,19;0;0;0;0;2,21;3,07;0;0;1,24;0;0;0;0;1,04;0;0;0;0;0;0,55;0;0
"trace";0;4,76;0;6,31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,32;1,11;0;0
"extraire";0;0;3,5;4,08;0;0;31,01;1,23;0;0;16,11;0;0;0;7,84;27,13;0;0;0;0;0;17,69;0;0
"fille";0;1,19;0;1,11;0;0;3,32;9,83;3,21;21,81;3,72;0;0;0;0;0,52;3,79;12,9;0;0;0;4,42;0;0
"show";0;0;0;5,19;0;0;1,11;0,61;0;0;0;0;0;0;1,96;0;0;0;0;0;0;0;0;0
"aventure";0;0;0;0;0;0;0;1,84;0;21,94;4,96;0;0;0;5,88;0;0;0;0;0;0;2,21;0;0
"étranger";0;1,19;0;0;0;0;0;0,61;0;0;0;0;3,18;0;1,96;2,09;0;0;0;0;0;1,66;0;0
"débarquer";0;0;0;1,11;0;0;1,11;0,61;11,24;0,14;0;0;0;0;1,96;0,52;0;0;0;0;0;1,66;0;0
"parent";0;0;0;1,86;0;0;3,32;10,44;3,21;10,97;2,48;0;0;0;1,96;0,52;0;0;0;0;0;0,55;0;0
"jt";0;0;4,08;0;0;0;7,75;0;0;0;7,43;0;0;0;0;0;0;0;0;0;0;0;0;0
"lopez";0;0;8,17;0;0;0;0;0;0;0;2,48;0;0;0;0;0;0;0;0;0;0;0;0;0
"rugby";0;0;6,42;0,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tour";0;2,38;0;0,37;0;0;0;0,61;1,61;0,14;0;0;0;0;3,92;0,52;0;0;0;0;1,16;2,21;0;0
"capable";0;0;0;0,37;0;0;0;0;1,61;0,27;0;0;0;0;3,92;0;0;6,45;0;0;2,9;0;0;0
"côté";29,85;4,76;0,58;4,08;0;0;0;1,84;6,42;11,11;1,24;0;3,18;0;1,96;0;1,26;0;0;0;1,16;2,76;0;0
"ex_membre";0;0;6,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dessin";0;0;0;0;0;0;0;0,61;0;0;0;0;0;0;0;0;0;0;0;0;1,74;3,32;0;0
"mars";0;0;0,58;1,48;0;0;0;0;0;0,14;1,24;0;0;0;0;1,04;0;0;0;2,53;0;1,11;0;0
"entourer";0;0;0,58;0;0;0;0;3,69;0;0;3,72;0;0;0;0;0;0;0;0;0;0;0;0;0
"starfire";0;0;0;0;0;0;0;0;0;18,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"new_yorkais";0;0;0;0,37;0;0;0;0;0;0;0;0;0;0;0;0;53,1;0;0;0;0;0;0;0
"mot";0;1,19;0;0,37;0;0;0;0,61;1,61;0;6,2;0;0;0;3,92;0;0;0;0;0;0,58;1,11;0;0
"luthor";0;0;0;0;0;0;0;0;0;1,49;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"christine";0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"journée";0;0;0;0;0;166,67;1,11;2,46;0;0;0;0;0;0;0;1,04;0;0;0;0;0;0,55;0;0
"titan";0;0;0;0;0;0;0;0;0;14,76;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gorg";0;0;0;5,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"venir";0;1,19;0;7,79;0;0;2,21;3,07;14,45;0,68;2,48;0;15,92;0;5,88;3,65;0;19,35;40;7,59;3,48;7,19;0;0
"fils";14,93;0;0;1,48;0;0;4,43;0;0;0;11,15;0;0;0;3,92;0,52;3,79;0;0;0;0;4,42;0;0
"citation";0;5,95;15,17;0,37;0;0;8,86;0;0;0;0;0;0;0;0;2,09;0;0;0;0;0;0;0;0
"eliot";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,16;0;0
"film";0;0;0;4,08;0;0;0;4,91;1,61;0;0;0;0;0;5,88;5,74;0;0;0;0;0,58;7,19;0;0
"important";0;1,19;0;1,11;0;0;1,11;0,61;0;0;1,24;0;0;0;0;0;0;0;0;0;2,9;1,11;0;0
"emily";0;0;0;5,57;0;0;0;0;0;0;0;0;0;0;0;0,52;0;0;0;0;0;0;0;0
"revenir";0;0;0,58;0,37;0;0;3,32;3,69;1,61;0;0;0;0;0;3,92;2,61;0;0;0;0;5,81;3,87;0;0
"poilu";0;0;0;5,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,55;0;0
"révéler";0;0;0,58;0,37;0;0;0;0,61;0;0;0;0;0;0;0;0;0;6,45;10;0;5,81;1,11;0;0
"public";0;4,76;0;0,37;0;0;6,64;3,69;1,61;0;2,48;0;0;0;0;0;0;0;0;0;0,58;0;0;0
"agathe";0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"csa";0;0;7;0;0;0;1,11;0;0;0;0;0;0;0;0;0,52;0;0;0;0;0;0;0;0
"civilisation";0;0;0;0,74;0;0;0;0;1,61;0;0;0;0;0;0;0;2,53;0;0;7,59;4,65;0;0;0
"delage";0;0;7,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"théâtre";0;0;0,58;0,37;0;0;3,32;3,07;0;0;0;0;0;0;0;0,52;0;6,45;0;0;1,16;0,55;0;76,92
"etienne";0;0;0;0,37;0;0;0;0;0;0;0;0;0;0;0;20,87;0;0;0;0;0;0;0;0
"robbie";0;0;0;0,37;0;0;0;0,61;0;0;0;0;15,92;0;17,65;0;0;0;0;0;0;0;0;0
"porte";14,93;2,38;8,75;0,74;0;0;1,11;2,46;0;0;3,72;0;0;0;0;4,17;0;0;0;0;1,16;3,87;0;0
"président";0;2,38;7;0;0;0;2,21;1,84;0;0;3,72;0;0;0;0;6,26;1,26;0;0;0;0,58;0,55;0;0
"troisième";0;2,38;8,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,66;0;0
"cirque";0;0;0,58;0;0;0;0;1,23;0;10,97;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pari";0;4,76;0,58;0,37;0;0;6,64;4,91;0;0;0;0;0;0;0;2,09;0;6,45;0;0;0;1,11;0;76,92
"part";0;1,19;0,58;0,74;0;0;0;0,61;3,21;0,14;1,24;0;0;0;1,96;0,52;0;0;10;0;0;2,76;0;0
"john";0;1,19;0;3,34;0;0;0;0;0;0;0;0;0;0;0;0,52;0;6,45;0;0;0;0,55;0;0
"gasnier";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,04;0;0;0;0;0;0;0;0
"recevoir";0;0;0,58;0,74;0;0;0;3,69;1,61;0;8,67;0;0;0;0;0,52;0;6,45;0;2,53;1,16;1,66;0;0
"relation";0;1,19;0;0,37;0;0;0;1,23;1,61;0;0;0;0;0;3,92;0,52;0;0;0;0;0;1,11;0;0
"témoignage";0;0;1,17;0,37;0;0;1,11;4,3;0;0;2,48;0;0;0;0;1,04;0;6,45;0;0;0;0,55;0;0
"express";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,61;6,32;0;0;0;0;0;0;0
"expert";0;0;0;0,37;0;0;0;4,91;0;0;0;0;0;0;0;0;0;0;0;0;0,58;0,55;0;0
"léo";0;0;0;0;0;0;0;0;0;3,52;0;0;3,18;0;0;0;0;0;0;0;0;0;0;0
"secret";0;1,19;0;2,23;0;0;2,21;1,23;0;0;0;0;0;0;5,88;0;1,26;0;10;7,59;4,65;2,76;0;0
"cyborg";0;0;0;0;0;0;0;0;0;7,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"puissant";0;0;0;0,74;0;0;0;0;0;0,27;2,48;0;0;0;0;0;0;0;0;5,06;2,32;0;0;0
"mener";0;0;0;1,11;0;0;1,11;2,46;1,61;0,14;0;0;0;0;0;0;0;0;0;0;1,74;2,21;0;0
"moment";0;0;0,58;0,37;0;0;1,11;3,07;3,21;0;2,48;0;0;0;0;1,56;0;6,45;0;2,53;0;1,66;0;0
"travers";0;0;0;1,48;0;0;0;0;0;0,14;6,2;0;6,37;0;0;0,52;0;6,45;0;0;0,58;0,55;0;0
"salvatore";0;0;0;0;0;0;0;0,61;16,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"délirant";0;0;0;5,19;0;0;0;0,61;0;0;0;0;0;0;1,96;0;0;0;0;0;0;0;0;0
"source";59,7;9,52;2,33;33,02;0;166,67;5,54;9,21;35,31;28,31;18,59;83,33;47,77;0;35,29;6,26;45,51;32,26;70;101,27;42,97;11,06;32,26;76,92
"jimmy";0;0;6,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"aliens";14,93;0;0;4,45;0;0;0;0;1,61;0;0;83,33;3,18;0;0;0;2,53;0;0;5,06;2,32;0,55;32,26;0
"dewalle";0;0;8,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"avenir";0;0;0;2,23;0;0;0;2,46;0;0;0;0;0;0;0;0;0;0;0;0;1,74;0;0;0
"conseil";14,93;0;0;0,37;0;0;1,11;1,84;0;0,14;3,72;0;0;0;1,96;1,04;0;0;0;0;0;0;0;0
"travailler";0;2,38;0;0,74;0;0;2,21;1,84;0;0;0;0;0;0;0;2,09;0;0;0;0;0;0,55;0;0
"lointain";0;0;0;0,74;0;0;0;0;0;10,97;0;0;0;0;0;0;0;0;0;0;4,65;1,11;0;0
"armée";0;2,38;0;1,11;0;0;0;0;0;0;0;0;0;0;1,96;0,52;0;0;0;0;1,16;1,11;32,26;0
"invité";0;15,48;5,25;2,97;0;0;7,75;3,69;0;0;7,43;0;0;0;0;10,95;0;0;0;0;0;1,66;0;0
"brainiac";0;0;0;0;0;0;0;0;0;1,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ennemi";0;0;0;3,34;0;0;0;0,61;0;0;0;0;0;0;1,96;0;0;0;0;0;0;1,11;0;0
"objet";0;0;0;0,37;0;0;0;0;1,61;0;0;0;3,18;0;1,96;1,04;0;6,45;0;0;5,23;1,66;0;0
"lorenzo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,08;0;0
"crop";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,53;0;0
"composer";0;1,19;0;0,74;0;0;0;1,23;0;0,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"train";0;0;0;1,48;0;0;2,21;0;1,61;0,14;3,72;0;3,18;0;0;0;0;0;0;0;0;0,55;0;0
"terrien";0;0;0;1,11;0;0;0;0;1,61;11,11;2,48;0;0;0;0;0;2,53;0;0;0;0;1,66;64,52;0
"laurie";0;0;0;3,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"extrait";0;0;0,58;1,11;0;0;0;1,23;0;0;0;0;0;0;0;6,26;0;0;0;0;0;8,84;0;0
"oggy";0;0;0;5,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"image";0;0;0;2,97;38,46;0;4,43;3,07;4,82;0;2,48;0;3,18;0;0;0,52;0;6,45;0;0;3,48;0,55;0;0
"tuer";0;0;0;1,11;0;0;1,11;0,61;0;0,27;0;0;3,18;0;1,96;0;2,53;6,45;0;0;0;2,21;0;76,92
"identifier";0;0;0;1,86;0;0;0;0;0;0;0;0;0;0;5,88;0,52;0;0;0;0;6,39;2,76;0;0
"lfi";0;0;7,58;0;0;0;0;0;0;0;0;0;0;0;0;1,04;0;0;0;0;0;0;0;0
"expliquer";0;0;0;0,74;0;0;0;1,23;1,61;0,41;1,24;0;0;0;3,92;2,09;0;0;0;0;0,58;1,11;0;76,92
"réseau";0;0;0;1,86;0;0;0;0,61;0;0;1,24;0;0;0;0;1,04;0;0;0;0;0,58;0;0;0
"parvenir";0;1,19;0;2,23;0;0;0;0,61;1,61;0;1,24;0;0;0;0;0;2,53;0;0;0;0,58;1,66;0;0
"publier";0;0;0;0,37;0;0;4,43;1,84;0;0;0;0;0;0;0;0;0;0;0;0;1,74;0;0;0
"auproux";0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"seines";0;0;8,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"tromper";0;0;0,58;0,37;0;0;0;0;0;3,52;0;0;0;0;1,96;0;0;0;0;0;0;0;0;0
"mélenchon";0;1,19;13,42;0;0;0;1,11;0;0;0;0;0;0;0;0;1,04;0;0;0;0;0;0;0;0
"bernard";0;0;7;0;0;0;0;0,61;0;0;1,24;0;0;0;0;0;0;0;0;0;0;0;0;0
"beau";0;0;0;0,37;0;0;4,43;3,07;4,82;0;0;0;0;0;1,96;0,52;0;6,45;0;0;0;1,66;0;0
"sembler";29,85;0;0;2,6;0;0;0;0,61;1,61;0;0;0;0;0;3,92;0,52;0;0;0;2,53;2,32;3,87;0;0
"crabe";0;0;0;0;0;0;0;0;0;3,52;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"cacher";0;0;0;1,86;0;0;2,21;1,23;1,61;0;1,24;0;0;0;5,88;0;0;0;0;5,06;3,48;5,53;0;0
"fatou";0;0;0;0;0;0;0;0;0;10,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bruno";0;1,19;8,75;0,37;0;0;0;0,61;0;0;0;0;0;0;0;1,56;0;0;0;0;0;0;0;0
"françois";0;7,14;0,58;0,74;0;0;1,11;0,61;0;0;3,72;0;0;0;0;2,61;0;0;0;0;0;8,29;0;0
"concours";0;1,19;0;0;0;0;2,21;0,61;0;0,27;1,24;0;0;0;0;0,52;1,26;12,9;0;0;0;0;0;0
"colocataire";0;0;0;0;0;0;0;0;0;7,45;0;0;0;0;0;0;0;0;0;0;0;0;0;76,92
"parisien";0;0;0,58;0,74;0;0;1,11;1,84;0;0;0;0;0;0;0;1,04;0;0;0;0;0;0,55;0;0
"raven";0;0;0;0;0;0;0;0;0;18,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"provoquer";0;1,19;0;0,74;38,46;0;0;1,23;0;10,84;0;0;3,18;0;0;0,52;0;0;0;0;0;0;0;0
"système";0;0;0;0,74;0;0;0;1,84;0;0;0;0;0;0;0;0,52;0;0;0;0;6,39;0;0;0
"brigitte";0;0;8,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"adolescent";0;0;0;0,37;0;0;0;0,61;0;3,12;0;0;0;0;1,96;0;0;0;0;0;0;0,55;0;0
"oise";0;0;8,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"monter";0;3,57;0;0;0;0;1,11;0,61;0;0;1,24;0;0;0;1,96;0;0;0;0;2,53;0;2,21;0;0
"membre";0;0;16,34;1,48;0;0;0;2,46;0;0,14;3,72;0;0;0;0;0;2,53;0;0;0;0;0;0;0
"inédit";0;0;0;5,94;0;0;0;0;1,61;0;1,24;0;0;0;0;0;0;0;0;0;0;0,55;0;0
"direct";0;0;0;1,11;0;0;6,64;0;0;0;3,72;0;0;0;0;1,56;0;0;0;0;0,58;1,66;0;0
"air";0;1,19;0;0,37;0;0;1,11;0;0;0;3,72;0;0;0;0;0;0;0;0;0;0,58;1,66;0;0
"philippe";0;1,19;1,17;0,74;0;0;2,21;4,3;0;0;1,24;0;0;0;0;0,52;0;0;0;0;0;1,11;0;0
"changer";0;0;0;1,48;0;0;5,54;0,61;0;0,14;0;0;0;0;0;0;0;0;0;2,53;1,16;0,55;0;0
"actualité";0;4,76;1,17;1,11;0;0;2,21;4,3;1,61;0;4,96;0;3,18;0;0;4,69;0;0;0;0;0;0;0;0
"m6";0;0;1,17;0;0;0;14,4;0;0;0;0;0;0;0;9,8;0;0;0;0;0;0;0;0;0
"mois";0;1,19;0;1,48;0;0;2,21;1,23;0;0;8,67;0;0;0;0;0,52;0;0;0;0;0;0;0;0
"naître";0;0;0;1,48;0;0;0;3,07;0;10,97;1,24;0;0;0;0;0;0;0;0;0;0;0;0;0
"enquête";0;3,57;0;1,48;0;0;5,54;1,23;1,61;0,14;8,67;0;0;0;1,96;0,52;0;12,9;0;0;2,32;2,76;0;0
"entretien";0;1,19;0;0;0;0;8,86;1,84;0;0;2,48;0;0;0;0;0;0;0;0;0;0;0;0;0
"nouvelle";0;0;0,58;1,48;0;0;6,64;1,84;1,61;0,54;0;0;0;0;1,96;0,52;0;0;0;0;0,58;1,66;0;0
"mettre";14,93;3,57;0;3,71;0;0;4,43;3,07;9,63;0;3,72;0;6,37;0;1,96;0,52;0;0;0;0;1,16;2,76;0;0
"jeune";0;4,76;0;3,71;0;0;6,64;11,06;4,82;3,39;2,48;0;3,18;0;5,88;1,56;0;38,71;0;0;0;5,53;64,52;0
"construire";0;0;0;1,48;0;0;0;1,23;0;0;0;0;3,18;0;0;0;0;0;0;2,53;5,23;0;0;0
"réal";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,08;0;0
"émission";0;4,76;0;3,34;0;166,67;34,33;6,76;0;0,14;3,72;0;0;0;3,92;6,26;0;6,45;0;0;0,58;13,82;0;0
"coeur";0;1,19;0;1,11;0;0;0;2,46;0;0,14;1,24;0;9,55;0;1,96;1,04;0;6,45;0;0;0;0;0;0
"claude";0;3,57;7,58;0,37;0;0;1,11;3,07;0;0,14;1,24;0;0;0;0;0;0;0;0;0;0;1,11;0;0
"présidentiel";0;3,57;0,58;0;0;0;0;0;0;0;2,48;0;0;0;0;4,17;0;0;0;0;0;0;0;0
"photo";0;1,19;0;0;0;0;3,32;0;0;0;0;0;0;0;0;0,52;0;6,45;0;0;1,16;2,21;0;0
"boulot";0;0;0;0;0;0;1,11;0;0;7,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"transformer";0;0;0;1,86;0;0;1,11;0,61;4,82;0;0;0;3,18;0;1,96;0,52;0;6,45;0;0;0;0,55;0;0
"frontière";0;8,33;0;0;0;0;1,11;0;0;0;1,24;0;0;0;0;1,56;0;0;0;0;0;0,55;0;0
"candidat";0;3,57;0;0;0;0;2,21;0;0;0,14;1,24;0;0;0;0;4,69;0;0;0;0;0;0;0;0
"alien";14,93;0;0;0,37;0;0;0;0;0;0;0;0;3,18;0;5,88;0;0;0;0;0;4,65;0;0;0
"jean";0;15,48;21;4,08;0;0;3,32;4,91;0;0;7,43;0;0;0;0;2,61;0;0;0;0;0;3,32;0;0
"proposer";0;0;0;2,23;0;0;0;5,53;1,61;0,14;0;0;0;0;1,96;1,04;0;0;0;0;0;1,66;0;0
"fête";0;0;0;0,37;0;0;1,11;4,3;0;0;0;0;0;0;0;0,52;0;0;0;0;0;0;0;0
"vérité";0;1,19;0;0,37;0;0;0;0;0;0;0;0;0;0;0;0;0;6,45;10;2,53;1,16;2,21;0;0
"manquer";0;0;0;0,37;0;0;0;2,46;0;10,97;0;0;0;0;0;0;0;0;0;0;0;0,55;0;0
"bande";0;0;0,58;0,37;0;0;1,11;4,91;1,61;0;1,24;0;0;0;1,96;0,52;0;0;0;0;0;1,11;0;0
"humanité";0;0;0;8,53;38,46;0;0;0;0;0;2,48;0;0;0;0;0;0;0;20;5,06;11,03;0;0;0
"gouvernement";14,93;2,38;0,58;1,11;0;0;1,11;0;0;0;0;0;0;0;0;2,09;1,26;0;0;7,59;5,23;0;0;0
"entrepreneur";0;0;6,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"exister";0;1,19;0,58;0,74;0;0;1,11;0;0;0;0;0;0;0;3,92;1,56;0;0;0;5,06;3,48;0;0;0
"hugues";0;0;8,17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"voisin";0;0;0;0,37;0;0;0;0;0;0,14;0;0;0;0;0;0;0;6,45;0;0;0;4,98;0;0
"peret";0;0;0;3,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"actuel";0;1,19;0;1,11;0;0;0;0;0;0;1,24;0;0;0;0;0,52;0;0;0;2,53;4,65;0;0;0
"retour";0;4,76;2,33;1,86;0;0;16,61;1,23;1,61;0;7,43;0;0;0;0;5,74;1,26;6,45;0;0;0;0,55;0;0
"valentin";0;0;0;0;0;0;0;1,84;0;0;2,48;0;0;0;0;7,3;0;0;0;0;0;0;0;0
"cnews";0;0;9,33;0;0;0;0;0;0;0;0;0;0;0;0;4,17;0;0;0;0;0;0;0;0
"groupe";0;1,19;0;3,71;0;0;0;4,3;0;0;0;0;3,18;0;0;1,04;0;0;0;0;0,58;0,55;0;0
"entier";0;0;0;0;0;0;0;0;1,61;0;0;0;9,55;0;0;0;0;0;0;10,13;8,13;0,55;0;0
