"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"époque";-0,86831089326185;0,785218433106819;0,0189513105012367;-0,00958206044347372;-0,741582123384922;0,67061689247832;0,0161853930331794;-0,00818357201921114;0,914412487845469;0,0855430560518547;3,62939831127132e-05;8,16211956705517e-06;0,00101430108613075;0,000829463660570487;4,83164353875721e-07;1,23519124227422e-07;0,00134529147982063;0,687549904529937;0,000635952741550393
"intervenir";1,63413489190078;0,19285153119896;0,0416679772509417;0,237130919950214;0,982645085107067;0,115966319688336;0,0250559689135363;0,142592593898389;0,996819274842889;0,00158817714990028;5,40020126699129e-05;0,00153854599454419;0,0071849242464419;0,000100067389468476;4,6714448291973e-06;0,000151294367344668;0,00269058295964126;1,23930939057441;0,00413243344995315
"origine";-0,775850634230589;0,0848943220937588;-2,32753292421424;-0,168082234259061;-0,315302760853043;0,0345007311406723;-0,945900569777704;-0,068307983745849;0,569896720607362;0,000780565492463213;0,427362167909758;0,00196054599041866;0,00188951096253455;2,26230141104539e-05;0,0170053213422014;8,8682270096244e-05;0,0031390134529148;0,778180047712305;0,00190087412852138
"image";-0,716026314510701;-1,00583377204717;-3,55991247850711;-0,113931809759489;-0,18994442734603;-0,266823321943627;-0,944358501117506;-0,0302233478333141;0,304209752440242;0,0686720058102597;0,626553696640769;0,000564545108730665;0,00197720433830372;0,0039016294000536;0,0488733636546293;5,00591625854808e-05;0,00385650224215247;0,982974989251347;0,00372630606889941
"mythe";-0,86831089326185;0,785218433106819;0,0189513105012368;-0,00958206044347372;-0,741582123384922;0,67061689247832;0,0161853930331794;-0,00818357201921114;0,914412487845469;0,0855430560518547;3,62939831127133e-05;8,16211956705516e-06;0,000743820796495884;0,000608273351085024;3,5432052617553e-07;9,05806911001095e-08;0,000986547085201794;0,687549904529937;0,000466365343803622
"italie";-0,86831089326185;0,785218433106819;0,0189513105012367;-0,0095820604434737;-0,741582123384922;0,67061689247832;0,0161853930331794;-0,00818357201921112;0,914412487845469;0,0855430560518547;3,62939831127133e-05;8,16211956705513e-06;0,000946681013722035;0,000774166083199121;4,50953396950673e-07;1,15284515945593e-07;0,00125560538116592;0,687549904529937;0,0005935558921137
"édition";-0,86831089326185;0,785218433106819;0,0189513105012368;-0,00958206044347372;-0,741582123384922;0,67061689247832;0,0161853930331794;-0,00818357201921114;0,914412487845469;0,0855430560518547;3,62939831127134e-05;8,16211956705517e-06;0,00196098209985279;0,00160362974376961;9,34117750826397e-07;2,38803640173016e-07;0,00260089686098655;0,687549904529937;0,00122950863366409
"répondre";-0,621356210051057;-1,60445301040481;0,884698397274756;0,564804753725994;-0,308296136339423;-0,796075835478194;0,438957707822821;0,280237198153303;0,50194882222086;0,382863793068509;0,0847877524106054;0,030399632300028;0,000415515917240194;0,00277051421983541;0,000842358300420293;0,000343323131657199;0,0010762331838565;0,664065586029201;0,000474600648482482
"présenter";-0,702023239866223;-3,00541192907847;1,54143379918342;-1,20926780516713;-0,192038535789338;-0,822130769366011;0,421659388181775;-0,330795343364609;0,269120724388373;0,564240578130045;0,108108143248646;0,058530554232938;0,00282883805165786;0,0518457448664231;0,0136381311269023;0,00839363515473356;0,00573991031390134;1,02465571968285;0,00602644287069435
"chaîne";-0,86831089326185;0,78521843310682;0,0189513105012367;-0,00958206044347373;-0,741582123384922;0,67061689247832;0,0161853930331794;-0,00818357201921115;0,914412487845469;0,0855430560518547;3,62939831127131e-05;8,16211956705518e-06;0,000676200724087167;0,000552975773713658;3,2210956925048e-07;8,23460828182816e-08;0,000896860986547085;0,687549904529937;0,000423968494366929
