"";"";"";"";"*audiencefemme_13";""
"608";"*duree_00115100";"0.013748970182894";"-0.232487180153621";"0.813078337517312";"693"
"609";"*duree_02214600";"0.013748970182894";"-0.232487180153621";"0.813078337517312";"694"
"610";"*audience_114";"0.013748970182894";"-0.232487180153621";"0.813078337517312";"695"
"611";"*notice_3099269001";"0.013748970182894";"-0.232487180153621";"0.813078337517312";"696"
"612";"*duree_00463300";"0.013748970182894";"-0.232487180153621";"0.813078337517312";"697"
"613";"*partdemarche_335";"0.013748970182894";"-0.232487180153621";"0.813078337517312";"698"
"614";"*audience_37";"-0.0248888511813311";"-0.194638048539173";"0.813078337517312";"699"
"615";"*duree_00583500";"-0.0248888511813311";"-0.194638048539173";"0.813078337517312";"700"
"616";"*notice_6794151001";"-0.0248888511813311";"-0.194638048539173";"0.813078337517312";"701"
"617";"*partdemarche_92";"0.0493661451870185";"-0.183959976336012";"0.813078337517312";"702"
"618";"*notice_1378887002";"0.0493661451870185";"-0.183959976336012";"0.813078337517312";"703"
"619";"*partdemarche_0";"0.013748970182894";"-0.232487180153621";"0.813078337517312";"704"
"620";"*audiencefemme_128";"0.013748970182894";"-0.232487180153621";"0.813078337517312";"705"
"621";"*notice_71986102";"0.013748970182894";"-0.232487180153621";"0.813078337517312";"706"
"622";"*duree_00232500";"0.0493661451870185";"-0.183959976336012";"0.813078337517312";"707"
"623";"*notice_446480033";"0.013748970182894";"-0.232487180153621";"0.813078337517312";"708"
"624";"*notice_2954287001";"0.0493661451870185";"-0.183959976336012";"0.813078337517312";"709"
"625";"*duree_00211700";"0.0493661451870185";"-0.183959976336012";"0.813078337517312";"710"
"626";"*audiencefemme_41";"-0.0248888511813311";"-0.194638048539173";"0.813078337517312";"711"
"627";"*duree_00112600";"0.0493661451870185";"-0.183959976336012";"0.813078337517312";"712"
"628";"*notice_5012822001";"0.0493661451870185";"-0.183959976336012";"0.813078337517312";"713"
"629";"*notice_762891005";"0.013748970182894";"-0.232487180153621";"0.813078337517312";"714"
"630";"*notice_762702005";"0.0493661451870185";"-0.183959976336012";"0.813078337517312";"715"
"631";"*notice_583377017";"0.0493661451870185";"-0.183959976336012";"0.813078337517312";"716"
"632";"*partdemarche_199";"-0.0248888511813311";"-0.194638048539173";"0.813078337517312";"717"
"633";"*duree_00113700";"0.0493661451870185";"-0.183959976336012";"0.813078337517312";"718"
"634";"*audiencehomme_115";"0.013748970182894";"-0.232487180153621";"0.813078337517312";"719"
"635";"*audiencehomme_43";"-0.0248888511813311";"-0.194638048539173";"0.813078337517312";"720"
"636";"*notice_4596770001";"0.0407466257690087";"-0.376373804871607";"0.813008453271037";"721"
"637";"*duree_01102700";"0.0407466257690087";"-0.376373804871607";"0.813008453271037";"722"
"638";"*notice_1247286012";"-0.0218425468531511";"-0.246225183107303";"0.813008453271037";"723"
"639";"*duree_00402700";"0.0478138565331072";"-0.289860299672644";"0.813008453271037";"724"
"640";"*partdemarche_138";"0.0478138565331072";"-0.289860299672644";"0.813008453271037";"725"
"641";"*audience_57";"0.0478138565331072";"-0.289860299672644";"0.813008453271037";"726"
"642";"*notice_6050608001";"0.0478138565331072";"-0.289860299672644";"0.813008453271037";"727"
"643";"*audiencefemme_79";"0.0478138565331072";"-0.289860299672644";"0.813008453271037";"728"
"644";"*duree_00524800";"-0.0218425468531511";"-0.246225183107303";"0.813008453271037";"729"
"645";"*audiencehomme_49";"0.0478138565331072";"-0.289860299672644";"0.813008453271037";"730"
"646";"*notice_1273105014";"-0.0125237980202679";"-0.22097393105964";"0.812309610808279";"731"
"647";"*notice_1066356012";"-0.0125237980202679";"-0.22097393105964";"0.812309610808279";"732"
"648";"*notice_6039277001";"-0.0741534993286929";"-0.175496067272904";"0.812309610808279";"733"
"649";"*partdemarche_206";"-0.0741534993286929";"-0.175496067272904";"0.812309610808279";"734"
"650";"*notice_671503021";"0.0230933769838566";"-0.17244672724203";"0.812309610808279";"735"
"651";"*duree_00460200";"-0.0741534993286929";"-0.175496067272904";"0.812309610808279";"736"
"652";"*duree_00472600";"-0.0125237980202679";"-0.22097393105964";"0.812309610808279";"737"
"653";"*audience_14";"-0.0741534993286929";"-0.175496067272904";"0.812309610808279";"738"
"654";"*notice_715209059";"0.000101497039656642";"-0.164817995069742";"0.812309610808279";"739"
"655";"*audiencehomme_16";"-0.0741534993286929";"-0.175496067272904";"0.812309610808279";"740"
"656";"*audiencehomme_03";"-0.0637616391331607";"0.232033407324544";"0.812163852237476";"741"
"657";"*annéededatediffusion_2013";"0.0188452089988063";"-0.20104895418735";"0.811966179655153";"742"
"658";"*annéededatediffusion_2016";"-0.0684639453192683";"-0.101905276418203";"0.811381148679188";"743"
"659";"*duree_00481100";"0.0206213013369469";"-0.313433369387346";"0.810634385590413";"744"
"660";"*notice_4333782001";"0.0206213013369469";"-0.313433369387346";"0.810634385590413";"745"
"661";"*partdemarche_112";"0.0206213013369469";"-0.313433369387346";"0.810634385590413";"746"
"662";"*audiencefemme_63";"0.0206213013369469";"-0.313433369387346";"0.810634385590413";"747"
"663";"*audience_47";"0.0206213013369469";"-0.313433369387346";"0.810634385590413";"748"
"664";"*partdemarche_243";"0.010091659330726";"-0.280415031312322";"0.810510590639868";"749"
"665";"*duree_01572800";"0.010091659330726";"-0.280415031312322";"0.810510590639868";"750"
"666";"*audiencefemme_116";"0.010091659330726";"-0.280415031312322";"0.810510590639868";"751"
"667";"*notice_1275269001";"0.010091659330726";"-0.280415031312322";"0.810510590639868";"752"
"668";"*audiencehomme_107";"0.010091659330726";"-0.280415031312322";"0.810510590639868";"753"
"669";"*audience_101";"0.010091659330726";"-0.280415031312322";"0.810510590639868";"754"
"670";"*duree_00290100";"0.0362514444667611";"-0.231809385421112";"0.810199106570753";"755"
"671";"*notice_286087056";"0.0362514444667611";"-0.231809385421112";"0.810199106570753";"756"
"672";"*notice_6030813001";"-0.0219626712189762";"-0.233516092074552";"0.809791781249603";"757"
"673";"*duree_00470000";"-0.0334049589194971";"-0.188174268855771";"0.809791781249603";"758"
"674";"*notice_1247286011";"-0.0334049589194971";"-0.188174268855771";"0.809791781249603";"759"
"675";"*duree_00424400";"-0.0219626712189762";"-0.233516092074552";"0.809791781249603";"760"
"676";"*partdemarche_178";"-0.0219626712189762";"-0.233516092074552";"0.809791781249603";"761"
"677";"*duree_00530600";"-0.0251615901454551";"-0.205731523869415";"0.809791781249603";"762"
"678";"*duree_00473100";"0.0160983719927359";"-0.181055554053663";"0.809791781249603";"763"
"679";"*notice_1246225012";"-0.0251615901454551";"-0.205731523869415";"0.809791781249603";"764"
"680";"*partdemarche_12";"-0.0738736058280838";"-0.118896505708089";"0.809428383168969";"765"
"681";"*partdemarche_111";"0.0448143568324769";"-0.23669890665384";"0.808877295969767";"766"
"682";"*partdemarche_86";"-0.00542626516095851";"-0.363949732088391";"0.808877295969767";"767"
"683";"*notice_3631215001";"-0.00542626516095851";"-0.363949732088391";"0.808877295969767";"768"
"684";"*duree_00321600";"-0.00542626516095851";"-0.363949732088391";"0.808877295969767";"769"
"685";"*audiencehomme_82";"0.0128629167129444";"-0.26414568248785";"0.80864168622518";"770"
"686";"*partdemarche_78";"0.0416154379059981";"-0.208914338448704";"0.807525534977519";"771"
"687";"*audience_31";"0.0416154379059981";"-0.208914338448704";"0.807525534977519";"772"
"688";"*duree_01102500";"0.037865019238043";"-0.284221046732898";"0.806030012107219";"773"
"689";"*audience_19";"0.0202673944673327";"-0.313404462826011";"0.805808379211887";"774"
