"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Coord. facteur 13";"Coord. facteur 14";"Coord. facteur 15";"Coord. facteur 16";"Coord. facteur 17";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"Corr. facteur 13";"Corr. facteur 14";"Corr. facteur 15";"Corr. facteur 16";"Corr. facteur 17";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"COR -facteur 13";"COR -facteur 14";"COR -facteur 15";"COR -facteur 16";"COR -facteur 17";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"CTR -facteur 13";"CTR -facteur 14";"CTR -facteur 15";"CTR -facteur 16";"CTR -facteur 17";"mass";"chi.distance";"inertie"
"général";-0,0160931306637659;-1,09202241324877;0,646932536303483;2,50812717734729;-0,5755872549603;-0,0994306713272839;-0,108492529327757;0,574256471500075;-0,0949180188190444;-0,495022288495997;0,104822544828105;0,320530268905577;0,274567262792706;-0,37663062791549;-0,182767990864458;0,0824097882401159;0,737587225799128;-0,00515287605070161;-0,349655779078984;0,207141993834889;0,803079819227811;-0,184297874859854;-0,0318368088653579;-0,0347383344939685;0,183871769935701;-0,030391898019813;-0,158501695428205;0,0335632383843419;0,102630916300657;0,0879139741241716;-0,120593747922276;-0,0585206708773429;0,0263868748124931;0,236168812056012;3,30827987435949e-05;0,14882057039063;0,0502000651555178;0,714148278951939;0,03087693283275;0,000614230255994254;0,000562481561669817;0,0152166247246662;0,000377693052048826;0,00998352987065402;0,000433473146895572;0,00392357628868523;0,002763152184823;0,00497694701497548;0,00113949257741296;0,000224086877033183;0,0157057823155628;4,04764952037263e-07;0,00186373829966033;0,000654093469607028;0,00983152604164737;0,000517778679491651;1,54512126288886e-05;1,8395919230967e-05;0,000515387192404026;1,40805349637141e-05;0,00038297580074676;1,71724090087365e-05;0,000160568341462345;0,000117820085641133;0,000221693568623921;5,22062022108788e-05;1,0614008279723e-05;0,000850253833964295;0,00156286629678831;2,54059058502054;0,0100876776130265
"trouver";0,187668124168996;-0,115389888726694;0,0379754322570473;-0,51535132525777;-0,607281263143254;0,891818337466072;0,921157571117968;0,446266645600236;-0,400310644743126;0,684102521470725;1,18940212481183;0,0705010468819465;0,579950596488999;-0,0986481215360242;0,851714868717878;0,295002237146056;0,119214669774734;0,0782766157386698;-0,0481292708603705;0,0158396015916797;-0,214953699975657;-0,253297795194842;0,371978574516299;0,38421600657252;0,186138391318806;-0,166970084309254;0,28534004075619;0,496101154604251;0,029406077246142;0,241898139014284;-0,0411462582524852;0,355251366169701;0,123045812182444;0,0497245919502345;0,01538135918217;0,00568104055032092;0,000591404009936779;0,103083368035491;0,117512508842056;0,168941278965391;0,13863375734668;0,0314186782267049;0,0229682794307581;0,0651882791291017;0,190810706778356;0,000648974536741339;0,0421484700930031;0,00116735220476324;0,0846042544363358;0,00981752388114642;0,00140276435104387;6,60517149252663e-05;2,49711521519582e-05;2,70463412695398e-06;0,000498092343727324;0,000691644352704289;0,00149161199726326;0,00159136910993756;0,000373501137407742;0,0003005365863149;0,000877698697912206;0,00265314198235254;9,32168029028756e-06;0,00063079039343836;1,82507497993334e-05;0,00136047802002678;0,000163212602805992;2,66540048251913e-05;0,00187543955614597;1,37400535238274;0,0035406249121696
"revenir";-0,0125910561086916;-0,291895003190504;0,116515294064216;-0,523101542435396;0,0303649544152543;0,659141967219316;1,59385930679369;0,677938268498446;-1,1498361592343;0,723820951246423;1,38178181318275;-0,425692221177312;0,889527767507151;-0,480402953974518;-0,486663805648765;-0,218453973967234;-0,0731519544497031;-0,00418390950964604;-0,0969944275622656;0,0387171213158175;-0,173822553010082;0,0100900369628448;0,219027722619073;0,529626987058589;0,22527358658704;-0,382081566440989;0,240520043359226;0,459155293926492;-0,141454197089681;0,295583122927892;-0,159634145876656;-0,161714577941467;-0,0725905477039808;-0,0243078225709782;4,8337175919859e-05;0,0253798451692096;0,00388676202847322;0,0741475957780894;0,000205112849916525;0,0644294132577408;0,289763964168703;0,0506200558786358;0,132296811299391;0,0509486523333235;0,179790827704077;0,0165185233180625;0,0692248626186656;0,0193276420465223;0,0192843545552979;0,00375849964488327;0,000368740173089342;3,46875942025644e-07;0,000186424583953454;2,97040544677956e-05;0,000598717376225062;2,01741445541403e-06;0,000950621842821988;0,00555840038414318;0,0010056113374268;0,00289282249013951;0,00114633660584291;0,00417761877149276;0,000396498263716844;0,00173128625276668;0,000504964909685739;0,000518212586731193;0,000104416651150906;1,17085126447386e-05;0,00218801281550363;1,64443530016863;0,00591675304996011
"luc";0,03111739738761;-0,38254979729389;0,189154440654027;-0,446752004268269;0,308252874647602;-1,18857313564162;1,08451294592346;-1,14191458215948;0,832179148786778;0,383231139196255;-0,503815891258733;0,494755541189014;0,0799258012258499;-0,244063766933357;-0,71748222122316;0,193218466225844;0,371748647607114;0,012238420147657;-0,150456192989579;0,0743941239263404;-0,175706813199614;0,121235338054413;-0,467463818680164;0,42653712077699;-0,449113087933518;0,327294662021682;0,150724163615833;-0,198149944144935;0,194586523674487;0,0314346834298407;-0,0959898697613955;-0,282184552982555;0,0759924983603966;0,146208118952476;0,000366136741555987;0,0540619149196082;0,0127038392014799;0,0670714841973765;0,026214507193814;0,259811215042247;0,166377163318877;0,178110442900675;0,0859391270132847;0,0177121714220058;0,029642316226758;0,0276720256350452;0,000693101606982118;0,00618662768235217;0,0519815379948265;0,00364646206957527;0,0118099268335321;6,05324635572986e-07;9,14866593167752e-05;2,23673688640386e-05;0,000124771339106175;5,94013188894336e-05;0,000883148299613319;0,00073527753684494;0,000815171626442731;0,000432927802250832;9,18128349142202e-05;0,000158681223589799;0,000153025268758137;3,99351954463956e-06;3,72381791543019e-05;0,000321813386119446;2,33388298449122e-05;8,63934090788267e-05;0,000625146518715324;1,47664764930254;0,00136312465746078
"citation";0,00136289699241559;-0,864949598892637;0,52890773388613;1,54260118337518;-0,0102868128794004;0,283300393413446;-0,217304746065354;-0,658692240428439;-0,251624184688202;-0,576227606933836;-0,503339382893935;-0,213181099093338;0,0885079730455047;-0,173599882290317;0,387920968127833;0,218687298956563;-0,328543583514143;0,000609059714010875;-0,386533948102463;0,236361511494624;0,689367018056218;-0,00459703363150463;0,126603006354678;-0,0971104692638522;-0,294360402737021;-0,112447349152037;-0,257508104748444;-0,22493537097946;-0,0952676687738409;0,0395529823976158;-0,0775793733851172;0,173356486382732;0,0977283129257067;-0,146821558877;5,12001801061174e-07;0,201467834304806;0,0724053042164264;0,582935978267304;2,12812801754688e-05;0,0107599207221095;0,00486935345348324;0,0432012072141849;0,00572757364195686;0,0291908668257853;0,0215674539523585;0,00374511927530969;0,00061957850270694;0,00228168063065549;0,0110769957560218;0,00340510260745891;0,0067242373474575;2,46755486464818e-09;0,000993853461484493;0,00037162128986462;0,00316117160163776;1,40573167669653e-07;0,000106619123188218;6,27305614802672e-05;0,000576375943518857;8,41095893912671e-05;0,000441091688276614;0,000336560059726874;6,03723589263842e-05;1,04065204324923e-05;4,00349789193252e-05;0,000199906659195515;6,35313190844412e-05;0,000143392597215078;0,00132843635227006;1,72950792815657;0,00397361572637799
"cas";0,0186772939577702;-0,414083556471867;0,293309643293752;-0,401857312708417;1,54295326548352;0,16043005111509;0,204908666540939;0,24231479483625;-0,280138768387147;-0,567934946192651;-0,23156800522915;0,0616463642244258;-0,0489920277153573;-0,0498595133209679;0,368573655138876;-0,339345085892679;-0,19343773505395;0,00973854382037877;-0,215907661415905;0,152934832027288;-0,209532765196024;0,804512582105427;0,0836499701949564;0,106841603114253;0,126345564468518;-0,146067394874952;-0,296127446145411;-0,120742071705928;0,0321430835068505;-0,0255449750822565;-0,0259972914939855;0,192178304829531;-0,176938211534718;-0,100860534914589;0,000145304111455587;0,0697757730354997;0,0336486623022879;0,0597808194571347;0,723512744991891;0,00521423658516435;0,0065427165134269;0,00883476950265359;0,0107279544982934;0,0428509669434414;0,00689824693147435;0,000473246889411905;0,000286871201801841;0,000284417716620541;0,0151108408292675;0,012389985083933;0,00352244340624119;7,9052887223285e-07;0,000388566895402931;0,000194958651138871;0,000365959966674978;0,00539504873052444;5,83258761993378e-05;9,51503701714455e-05;0,000133060665319957;0,000177842787922995;0,00073094889349837;0,000121519769502885;8,6120147253752e-06;5,43927050169632e-06;5,63359857697192e-06;0,000307849467735446;0,000260959407069296;8,47953866485322e-05;0,00226615613034305;1,40692281056498;0,00448570149658156
"américain";0,0143025684425218;-0,263443555342156;0,109056016992508;-0,547170480117725;-0,380338572992072;0,591246467493225;-0,393311196878513;-0,655456519219019;-0,297154820041915;0,96305331672905;-0,941657225579687;0,254376027160003;-0,847540695356165;-0,735974580378532;1,01563521950653;-0,270604884251408;-0,614620159191019;0,00575840584931176;-0,106065908101908;0,0439074148588081;-0,220298172733309;-0,153129409744693;0,238043756300152;-0,158352362081458;-0,263895584167877;-0,119638515330806;0,387738179652008;-0,379123826438315;0,102415199662179;-0,341231249287991;-0,2963132353205;0,408908358822177;-0,108949155152646;-0,24745431801384;9,35566513786198e-05;0,0310099059883758;0,00510753073836681;0,121691441471101;0,0482700770585183;0,0777594197980465;0,026467119253885;0,0709773433819349;0,0132535632797794;0,135288446097212;0,125246015514225;0,00884752498013588;0,0942657330000077;0,0680428991109261;0,125983062647367;0,00865078505814001;0,0390455759705995;4,15616946579551e-07;0,000141006890531704;2,41637560286805e-05;0,00060828974698123;0,000293904288719762;0,000710235369102417;0,000314295236175683;0,000872876804192743;0,000179403427672714;0,00188436852093721;0,00180156885150014;0,000131467237871092;0,00145944018030828;0,00110050192678341;0,00209575583157413;0,000148777220278086;0,000767500698771887;0,0020317261858248;1,34267829554935;0,0036627655027602
"acteur";0,0381772522267109;-0,511179013829736;0,417414917674434;-0,309136048323761;2,70510080831857;0,0578268832645614;0,106573554463641;0,403275692408202;-0,119891873423408;0,0381490092206176;-0,232997697271693;-0,638579252513194;-0,0191922284931468;-0,140105937493829;-0,0247710571827717;-0,277436734923608;0,18449983124496;0,012990428651205;-0,173936942022834;0,142032189058503;-0,105188549333459;0,920454380427967;0,019676533992257;0,0362633787037352;0,137221088565634;-0,040795152524791;0,012980818510764;-0,079281241728165;-0,217286937484426;-0,00653046671398244;-0,0476733153506101;-0,00842875356866506;-0,094402344329193;0,0627790570079354;0,000239485589854365;0,0419464079240184;0,0268825900431795;0,0139552452045632;0,877258545632938;0,000267238433205643;0,000698162322503529;0,00965293782524946;0,000775121963603947;7,62693464519039e-05;0,00275489431139319;0,0200319163425985;1,73662877020946e-05;0,000885918383074835;2,69245958309999e-05;0,003266898497895;0,00126407729593708;2,27788167161351e-06;0,000408383190091335;0,000272306342888418;0,000149355468271049;0,0114363841262261;5,22614429646512e-06;1,77509142939979e-05;0,000254170952703469;2,24647359740167e-05;2,27451262720132e-06;8,48447713275165e-05;0,000637311028741595;5,75668726315786e-07;3,06785554755406e-05;9,58983002191368e-07;0,000120295603477491;5,32002621386552e-05;0,00156286629678831;2,24006304983506;0,00784227938928866
"témoin";-0,00194870991931925;-0,787568883317901;0,44442642722779;1,31186164166191;-0,601916663246725;0,0605602644696689;0,216178630954205;0,464311220743614;0,477697202050243;0,283810275757813;0,130410748828547;-0,589221031490427;-0,253844793387218;1,2133733221291;0,178070704379066;0,481829529799628;1,05146300227081;-0,000750273335574139;-0,303222109778012;0,171108739514178;0,505080207137898;-0,231744098079788;0,0233163238799457;0,0832309934474607;0,178764589269144;0,183918329569478;0,109269871391334;0,0502094778439346;-0,22685614944742;-0,0977328528810938;0,467161192471629;0,0685590502814242;0,185509318199176;0,404824056225927;1,04520895970907e-06;0,16678789305887;0,0510473978936665;0,420971715554283;0,0727565524784321;0,000490968413178355;0,00481195670151849;0,0214344555385083;0,020612687798603;0,00707096048163475;0,00144566325351946;0,0285685402341041;0,00508898746218864;0,111303340035913;0,00233068586616046;0,0165056722829111;0,068771477737549;8,30891379153635e-09;0,00135714721318879;0,000432165021342255;0,00376552841073598;0,00079272507195702;8,02463684565247e-06;0,000102252841562441;0,000471702545271228;0,00049929274608937;0,000176240652771769;3,72114538939306e-05;0,000759637404908806;0,000140989373730905;0,00322135617159717;6,93800829276855e-05;0,000507968389625229;0,00241901105446913;0,00218801281550363;1,73077615083524;0,00655438074239289
"thierry";0,00838943421814094;-0,959813793414428;0,612854176936176;1,71473645760639;0,530491831274992;-0,170750627003523;0,311255924959524;0,434340049529863;0,0826238905742458;0,330294487648806;-0,223785723282933;-0,178004934265081;-0,185700570662305;-0,111524147457108;-0,490380512203406;0,0459734286901456;-0,664225074433857;0,00349507458142404;-0,399862577742022;0,255317700840598;0,714366624850806;0,221005191402905;-0,071135449743651;0,12967056458841;0,180947943250299;0,0344214701797137;0,137602112150732;-0,0932301002420989;-0,0741576255252892;-0,0773636609336912;-0,0464614421970759;-0,204294642387413;0,0191527292374962;-0,276719038928552;1,58892619620463e-05;0,20318472014314;0,0796191991812052;0,589931056580113;0,0463539158328612;0,00320134358300338;0,0081820303818341;0,0153845039591994;0,000505789907518189;0,00785514989654076;0,00349168264900438;0,00213857900324475;0,00223383444987325;0,000771235094374997;0,0144975575655875;0,000123250822981943;0,0225102616875572;1,64997905369651e-07;0,00215966832389293;0,000880495996377551;0,00689299316803433;0,000659736461005302;6,83498709590439e-05;0,000227116318252111;0,000442255087814965;1,6003846120868e-05;0,000255750055257921;0,000117402633301396;7,42809016708194e-05;8,08424676353187e-05;2,91575419224072e-05;0,000563740830074723;4,95480849932306e-06;0,00103429307534578;0,00234429944518246;1,91106772882386;0,00856180322923804
"sujet";0,0341274361683948;-0,436332788949219;0,224441726184402;-0,252089757848203;0,312140095195751;-1,38386356228915;1,16767890211654;-1,23264391729975;0,777053614339841;1,60938805868133;-0,662294203536734;0,885422406394781;-0,552101177630994;-0,169426806353343;-0,336819401348458;0,201749120161797;0,574930186103779;0,0105643857036828;-0,135069855669148;0,0694775004987989;-0,0780361413824209;0,0966251418055841;-0,428384609999921;0,361463141829447;-0,381573515027558;0,240542361688723;0,498197289562477;-0,205017786304002;0,274088676503043;-0,170906767187886;-0,0524472486602287;-0,104264793017881;0,0624528461573008;0,17797364585844;0,000294305970087332;0,0470008961186495;0,0119526463948503;0,0142715211592201;0,0179631091997246;0,235368092917707;0,128892030935855;0,13869231126744;0,0500742223706852;0,208750123751239;0,0342314492773768;0,0592264359930759;0,0221011677778164;0,00199235431921572;0,00765554303457876;0,00265676232789623;0,01887702718458;2,275302608869e-06;0,0003719354198488;9,8409956342569e-05;0,000124148718473012;0,000190340390382145;0,00374126427879898;0,00266365948747378;0,00296829535605235;0,00117959740477966;0,00506003345203182;0,000856907111116584;0,00153155590713825;0,000595482750530458;5,6078461184444e-05;0,000221628719865464;7,9516112147494e-05;0,000645746500924682;0,00195358287098539;1,80633956854017;0,00637427255777501
"question";0,0158491537632913;-0,279741008650666;0,104650259978415;-0,567318696594517;-0,511770261060362;0,616093988554607;0,529797578943914;-0,143793340597259;0,945007374810088;-0,761719486396055;-0,859770368173777;0,619401408545526;-1,22871681848557;-0,746946048968832;1,77390393984803;-0,281468123985262;-0,264156816304608;0,00519332364935725;-0,0916632911522001;0,0342909582539393;-0,185894442551929;-0,167692776503834;0,201876739211031;0,173599823510721;-0,0471170491180063;0,309652440863132;-0,249594134927202;-0,281722661836694;0,202960488079502;-0,40261607699104;-0,244753293383296;0,581258622390177;-0,0922292184595054;-0,0865567879359611;7,98625487361241e-05;0,0243064746170274;0,0032694654848374;0,0909396585158065;0,0607535621051993;0,0586940726042756;0,0333840022878676;0,00237461890487168;0,0931798274883988;0,058834841362032;0,0725817754281235;0,0364668476986588;0,137727524899468;0,0487214335053008;0,267166045434661;0,00650619544494245;0,00501379166979168;4,71102305251137e-07;0,000146762582331907;2,05392080898019e-05;0,000603611165440092;0,000491194123821128;0,000711863973243338;0,000526408642003281;3,87775724937772e-05;0,00167484055033921;0,00108816111767846;0,00138633445836932;0,000719527585980806;0,00283143553025734;0,00104636099098879;0,00590151164393222;0,000148580395067187;0,000130865965961122;0,00187543955614597;1,61038517597312;0,0048636531968317
"manquer";-1,05189146741232;0,840797566172818;-2,80377547491066;0,723719460422068;0,299296764178968;-0,226567617442314;-0,111930424993529;0,32125939157545;-0,394914427255716;-0,172854190512448;-0,0269267613657577;0,351787221394342;0,00309864326359651;0,147806791316017;0,197439983504326;0,337930210607729;0,0315882974371041;-0,318006273897988;0,254188677638838;-0,847633258035927;0,218793797731293;0,0904829554330535;-0,0684955872738655;-0,0338386406684843;0,0971226644902497;-0,119389946026552;-0,052257023424423;-0,00814045870257868;0,106351792885767;0,000936777252143232;0,0446847307154737;0,0596897640277934;0,10216256186324;0,00954972739865116;0,111533105775012;0,0696183162403993;0,744069532314095;0,0469213555553741;0,00658804597810231;0,00251667364161521;0,000472438945013492;0,00375801891881403;0,0051592720526888;0,000960583678045726;2,25715720037914e-05;0,00372945085168846;2,77709809375156e-07;0,000604868948438699;0,00104935443027338;0,00297340199820396;2,27313904178056e-05;0,00268037394980546;0,00171252301052951;0,0190432026510139;0,00126880249896084;0,000216998917284366;0,000124350976281792;3,03493804185505e-05;0,000250014495345649;0,000377797886262093;7,23791284292507e-05;1,75639328022992e-06;0,000299787584842299;2,32593023619593e-08;5,29227376989323e-05;9,44329889561492e-05;0,00027663527736836;2,41716313075124e-06;0,00242244276002188;2,85998860471384;0,0198144549028588
