"V1";"V2";"V3";"V4";"V5";"V6"
" 0";"199";"0.00";"-11.55";"*chaine_France4";"6.764358e-04"
" 1";"209";"0.48";" -9.86";"*genregroupe_Documentaire";"1.685250e-03"
" 0";"163";"0.00";" -9.15";"*audiencefemme_01";"2.482026e-03"
" 0";"150";"0.00";" -8.33";"*chaine_RMCStory";"3.909184e-03"
" 0";"143";"0.00";" -7.89";"*annéededatediffusion_2019";"4.977810e-03"
" 0";"134";"0.00";" -7.33";"*audience_03";"6.772812e-03"
" 1";"153";"0.65";" -6.30";"*audiencehomme_01";"1.210330e-02"
" 1";"152";"0.66";" -6.24";"*annéededatediffusion_2021";"1.252133e-02"
" 0";"104";"0.00";" -5.54";"*audience_04";"1.854778e-02"
" 1";"140";"0.71";" -5.52";"*audiencefemme_02";"1.876654e-02"
" 0";"100";"0.00";" -5.31";"*audiencefemme_03";"2.117736e-02"
" 1";"117";"0.85";" -4.21";"*audience_01";"4.024803e-02"
" 0";" 76";"0.00";" -3.96";"*audience_02";"4.671197e-02"
" 3";"164";"1.83";" -3.41";"*annéededatediffusion_2023";"6.498513e-02"
" 0";" 63";"0.00";" -3.24";"*chaine_C8";"7.170161e-02"
" 0";" 61";"0.00";" -3.14";"*audience_15";"7.660768e-02"
" 0";" 58";"0.00";" -2.97";"*genregroupe_Série";"8.462136e-02"
" 0";" 58";"0.00";" -2.97";"*audiencefemme_15";"8.462136e-02"
" 0";" 57";"0.00";" -2.92";"*audiencehomme_02";"8.748046e-02"
" 2";"124";"1.61";" -2.88";"*audiencehomme_14";"8.978327e-02"
" 0";" 53";"0.00";" -2.71";"*partdemarche_31";"9.995549e-02"
" 0";" 49";"0.00";" -2.49";"*notice_781122027";"1.142971e-01"
" 0";" 49";"0.00";" -2.49";"*duree_01351100";"1.142971e-01"
" 0";" 48";"0.00";" -2.44";"*chaine_NRJ12";"1.182101e-01"
" 0";" 47";"0.00";" -2.39";"*audiencefemme_04";"1.222650e-01"
" 0";" 45";"0.00";" -2.28";"*audiencehomme_03";"1.308244e-01"
" 1";" 79";"1.27";" -2.19";"*annéededatediffusion_2012";"1.390591e-01"
" 3";"138";"2.17";" -2.16";"*chaine_MonteCarloTMC";"1.416384e-01"
" 1";" 77";"1.30";" -2.09";"*audience_05";"1.484269e-01"
"**";"classe";"6";"**";"";""
"****";"65";"1265";"5.14";"****";""
"0";"133";"0.00";"-8.05";"petit";"0.004548877"
"0";"126";"0.00";"-7.58";"fille";"0.005901930"
"0";" 84";"0.00";"-4.87";"provoquer";"0.027270174"
"0";" 77";"0.00";"-4.44";"prétexte";"0.035082298"
"0";" 61";"0.00";"-3.47";"humour";"0.062432011"
"0";" 58";"0.00";"-3.29";"extraire";"0.069591331"
"0";" 57";"0.00";"-3.23";"super";"0.072160219"
"0";" 57";"0.00";"-3.23";"tenter";"0.072160219"
"0";" 57";"0.00";"-3.23";"tête";"0.072160219"
"0";" 54";"0.00";"-3.06";"invité";"0.080467723"
"0";" 53";"0.00";"-3.00";"présenter";"0.083451142"
"0";" 53";"0.00";"-3.00";"planète";"0.083451142"
"0";" 50";"0.00";"-2.82";"voir";"0.093108736"
"0";" 50";"0.00";"-2.82";"grave";"0.093108736"
"0";" 49";"0.00";"-2.76";"péril";"0.096580655"
"0";" 47";"0.00";"-2.64";"bellver";"0.103936863"
"0";" 46";"0.00";"-2.59";"parler";"0.107833284"
"0";" 46";"0.00";"-2.59";"ambre";"0.107833284"
"0";" 44";"0.00";"-2.47";"départ";"0.116095582"
"1";" 76";"1.32";"-2.42";"vie";"0.119496900"
"0";" 43";"0.00";"-2.41";"parent";"0.120475690"
"0";" 43";"0.00";"-2.41";"reportage";"0.120475690"
"0";" 42";"0.00";"-2.35";"gasnier";"0.125031934"
"0";" 41";"0.00";"-2.30";"côté";"0.129772488"
"0";" 39";"0.00";"-2.18";"propre";"0.139841696"
"0";" 39";"0.00";"-2.18";"etienne";"0.139841696"
"0";" 39";"0.00";"-2.18";"carbonnier";"0.139841696"
"0";" 38";"0.00";"-2.12";"quitter";"0.145189285"
"0";" 37";"0.00";"-2.06";"mazaurette";"0.150759149"
"0";" 36";"0.00";"-2.01";"courir";"0.156562325"
"*****";"*";"*";"*";"*";"*"
" 2";" 265";"0.75";"-13.22";"s";"0.0002776180"
"44";"1052";"4.18";"-11.71";"de";"0.0006214899"
" 0";" 171";"0.00";"-10.71";"e";"0.0010654105"
"17";" 538";"3.16";" -7.52";"à";"0.0061091552"
"25";" 669";"3.74";" -5.72";"et";"0.0167605426"
"14";" 431";"3.25";" -4.79";"une";"0.0286047042"
" 0";"  70";"0.00";" -4.01";"20";"0.0451300594"
" 0";"  66";"0.00";" -3.77";"comme";"0.0521238556"
" 2";" 126";"1.59";" -3.62";"leur";"0.0570814524"
" 1";"  95";"1.05";" -3.52";"mais";"0.0607194280"
"25";" 627";"3.99";" -3.38";"être";"0.0660130733"
" 0";"  57";"0.00";" -3.23";"19";"0.0721602191"
" 1";"  84";"1.19";" -2.88";"sa";"0.0898566795"
" 0";"  49";"0.00";" -2.76";"aussi";"0.0965806547"
" 3";" 134";"2.24";" -2.59";"ses";"0.1078743187"
"15";" 397";"3.78";" -2.20";"en";"0.1384171689"
