"";"X.chaine_6ter";"X.chaine_ARTE";"X.chaine_C8";"X.chaine_Canal";"X.chaine_CanalFamily";"X.chaine_D17";"X.chaine_Direct8";"X.chaine_France2";"X.chaine_France3";"X.chaine_France4";"X.chaine_France5";"X.chaine_FranceO";"X.chaine_Gulli";"X.chaine_LaCinquième";"X.chaine_M6";"X.chaine_MonteCarloTMC";"X.chaine_NRJ12";"X.chaine_NT1";"X.chaine_Numéro23";"X.chaine_RMCDécouverteHD24";"X.chaine_RMCStory";"X.chaine_TF1";"X.chaine_TFX";"X.chaine_W9"
"européen";-0,0455;2,6088;7,6621;-1,4311;-0,015;-0,0103;-0,2111;-0,5168;-0,4029;-3,4152;5,1241;-0,0096;-0,1727;-0,0083;-0,3067;-0,3566;-0,3299;-0,1017;-0,0578;-0,1883;-0,9546;-1,0244;-0,0181;-0,0102
"ami";-0,0658;-0,6185;-0,8425;0,5409;-0,0216;-0,015;-0,3735;0,3502;5,3228;-2,9381;2,3596;-0,0139;2,6048;-0,012;1,7504;-1,2011;-0,1516;-0,1469;-0,0835;-0,272;-1,379;-0,4487;-0,0262;-0,0147
"certains";-0,0388;-0,3647;-0,4968;-0,6185;-0,0128;-0,0088;-0,1628;0,4879;0,2626;-2,9092;-0,4097;-0,0082;-0,1471;-0,0071;0,3448;0,6865;-0,281;-0,0866;-0,0492;2,2502;4,4937;-0,3812;-0,0154;-0,0087
"faire";0,4638;-1,9414;-2,7103;0,671;0,4803;-0,1206;0,5484;0,4827;2,9435;1,1289;1,5242;-0,112;-0,7931;0,6989;0,5304;-3,2414;-2,8453;0,2924;-0,6735;-0,9136;-0,3728;0,5006;0,4145;-0,1185
"héros";-0,0219;0,4226;-0,2808;0,3468;-0,0072;-0,005;-0,2841;1,6615;0,4434;-0,4885;1,0274;-0,0046;-0,0831;-0,004;0,5402;-0,4003;-0,1588;-0,0489;-0,0278;-0,0906;-0,4596;-0,4932;-0,0087;-0,0049
"vilain";-0,0169;-0,1586;-0,216;-0,1686;-0,0055;-0,0038;-0,2186;5,4394;0,5365;-0,6232;-0,1781;-0,0036;-0,064;-0,0031;-0,1136;-0,3079;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;-0,3793;-0,0067;-0,0038
"vendre";-0,0236;-0,222;-0,3024;-0,742;-0,0078;-0,0054;-0,306;-0,1863;1,1008;0,9343;-0,2494;-0,005;0,7298;-0,0043;-0,159;0,2011;-0,171;-0,0527;-0,03;-0,0976;-0,4949;0,9739;-0,0094;-0,0053
"intervention";-0,0169;1,3211;-0,216;-0,53;-0,0055;-0,0038;-0,2186;-0,3966;-0,1492;-1,2647;1,232;-0,0036;-0,064;-0,0031;0,638;-0,3079;-0,1222;-0,0377;-0,0214;0,8288;2,273;-0,3793;-0,0067;-0,0038
"loi";-0,0185;-0,1744;2,8585;0,9075;-0,0061;-0,0042;-0,2404;0,198;-0,1641;-1,3912;0,44;-0,0039;-0,0703;-0,0034;-0,125;0,7671;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;-0,4173;-0,0074;-0,0041
"chambre";-0,0185;-0,1744;-0,2376;0,4368;-0,0061;-0,0042;-0,2404;0,198;-0,1641;-1,3912;-0,1959;-0,0039;1,9684;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;0,228;2,9112;-0,0074;-0,0041
"giorgio";-0,032;-0,3013;-0,4104;-1,007;-0,0105;-0,0073;-0,4153;-0,7536;-0,2835;-2,4031;-0,3384;-0,0068;-0,1215;-0,0059;-0,2158;-0,585;-0,2321;-0,0715;-0,0407;-0,1325;21,0461;-0,7208;-0,0127;-0,0072
"vers";-0,0253;0,375;-0,324;0,6129;-0,0083;-0,0057;-0,3279;-0,2085;-0,2238;-1,8971;1,6879;-0,0053;-0,0959;-0,0046;-0,1704;0,5619;-0,1833;-0,0565;-0,0321;0,6696;-0,1738;0,9035;-0,0101;-0,0056
"aile";-0,1367;-1,285;-1,7504;-4,2952;-0,0449;-0,0311;-1,7714;-3,2145;-1,2092;48,4655;-1,4435;-0,0288;-0,5183;-0,025;-0,9206;-2,4954;-0,9901;-0,3051;-0,1734;-0,565;-2,8652;-3,0745;-0,0544;-0,0305
"médecin";-0,032;-0,3013;9,742;-1,007;-0,0105;-0,0073;-0,4153;1,1083;-0,2835;-2,4031;-0,3384;-0,0068;-0,1215;-0,0059;-0,2158;-0,2055;-0,2321;-0,0715;-0,0407;-0,1325;-0,6717;0,6801;-0,0127;-0,0072
"iran";-0,0304;23,3587;-0,3888;-0,954;-0,01;-0,0069;-0,3935;-0,714;-0,2686;-2,2766;0,2823;-0,0064;-0,1151;-0,0055;-0,2045;-0,5542;-0,2199;-0,0678;-0,0385;-0,1255;-0,6364;-0,6829;-0,0121;-0,0068
"aimer";-0,027;-0,2537;-0,3456;0,2492;-0,0089;-0,0061;-0,3497;2,7868;0,3738;-2,0236;0,3177;-0,0057;2,8204;-0,0049;-0,1818;-0,1551;-0,1955;0,8876;-0,0342;-0,1116;-0,5657;-0,2159;-0,0107;-0,006
"vidéo";-0,0371;-0,3489;0,5383;-0,5799;-0,0122;-0,0084;0,5313;0,2337;-0,3283;-1,8563;0,2259;-0,0078;0,5579;-0,0068;-0,2499;5,1458;0,3358;-0,0828;-0,0471;-0,1534;-0,3205;-0,3563;-0,0148;-0,0083
"réalité";-0,059;-0,5551;-0,7561;1,0009;-0,0194;-0,0134;1,0417;0,7299;0,945;-1,9035;-0,6235;-0,0125;1,8419;-0,0108;0,222;-1,0779;-0,4277;0,5821;-0,0749;-0,2441;0,5357;0,4742;-0,0235;-0,0132
"visage";-0,0253;-0,2378;-0,324;0,2778;-0,0083;-0,0057;2,2915;0,4187;-0,2238;-1,8971;-0,2672;-0,0053;-0,0959;-0,0046;-0,1704;-0,1392;-0,1833;0,9138;-0,0321;-0,1046;0,9701;0,4427;-0,0101;-0,0056
"posséder";-0,0607;0,4298;-0,7777;-1,9083;-0,02;-0,0138;-0,787;-0,4191;-0,5372;5,9412;-0,6413;-0,0128;-0,2303;-0,0111;0,6236;-1,1087;-0,4399;-0,1356;-0,077;3,5956;-0,339;-1,3659;-0,0242;-0,0136
"suivant";-0,0202;-0,1903;-0,2592;1,3943;-0,0067;-0,0046;-0,2623;1,7907;-0,179;-1,5177;0,4104;-0,0043;-0,0767;-0,0037;-0,1363;0,2419;-0,1466;1,0052;-0,0257;-0,0837;-0,4242;-0,1339;-0,0081;-0,0045
"fr";-0,0169;-0,1586;1,9754;-0,1686;-0,0055;-0,0038;-0,2186;0,2227;-0,1492;-1,2647;2,2016;-0,0036;-0,064;-0,0031;0,638;-0,3079;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;0,2347;-0,0067;-0,0038
"invasion";-0,0236;-0,222;-0,3024;3,364;-0,0078;-0,0054;-0,306;-0,1863;0,4181;-1,0122;-0,2494;-0,005;-0,0895;-0,0043;2,2967;0,2011;-0,171;-0,0527;-0,03;-0,0976;-0,4949;-0,5311;-0,0094;-0,0053
"documentaire";-0,0185;-0,1744;-0,2376;0,9075;-0,0061;-0,0042;3,9905;0,6045;-0,1641;-1,3912;0,44;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;-0,4173;-0,0074;-0,0041
"cet";-0,0455;-0,4282;-0,5832;-1,4311;-0,015;-0,0103;-0,5902;0,6866;1,2104;-2,4096;1,0329;-0,0096;1,23;-0,0083;-0,3067;-0,8314;-0,3299;1,6452;-0,0578;-0,1883;1,7929;1,6609;-0,0181;-0,0102
"ces";-0,2346;-0,9164;-2,0966;-0,5816;-0,0771;-0,0533;-2,128;-1,8209;-0,5146;16,4333;-1,1034;-0,0495;0,4789;-0,0428;-0,9093;-3,2337;-1,6999;-0,5239;-0,2977;1,1416;1,6247;-3,3055;-0,0934;-0,0524
"base";-0,0253;-0,2378;-0,324;0,2778;-0,0083;-0,0057;-0,3279;-0,2085;1,0481;-1,8971;-0,2672;-0,0053;-0,0959;-0,0046;0,4887;-0,4619;-0,1833;-0,0565;-0,0321;2,7993;0,4817;1,501;-0,0101;-0,0056
"dire";-0,059;0,4453;-0,7561;-0,3796;-0,0194;-0,0134;1,5682;1,0965;0,4789;-4,4275;1,9063;-0,0125;0,3949;-0,0108;0,6415;-0,5249;-0,4277;0,5821;-0,0749;-0,2441;-1,2376;1,6221;-0,0235;-0,0132
"selon";-0,0691;-0,6502;-0,8857;-2,1734;-0,0227;-0,0157;0,4859;-0,9343;-0,2256;-5,1868;-0,2963;-0,0146;-0,2623;-0,0126;-0,4659;-0,3361;-0,501;-0,1544;-0,0877;3,3257;17,225;-0,4919;1,2119;-0,0154
"diffuser";-0,0472;-0,1341;-0,6048;-1,4841;-0,0155;-0,0107;5,3176;1,5069;-0,4178;-3,5418;-0,4988;-0,01;-0,1791;-0,0086;-0,3181;-0,3768;-0,3421;-0,1054;-0,0599;-0,1952;-0,99;5,1107;-0,0188;-0,0105
"tf1";-0,0776;-0,7296;0,412;-1,595;-0,0255;-0,0176;23,1706;-1,825;-0,6865;-5,8196;1,4368;-0,0164;-0,2943;-0,0142;-0,5227;-0,4178;-0,5621;-0,1732;-0,0984;-0,3208;-1,6267;1,4511;-0,0309;-0,0173
"téléspectateur";-0,0169;0,5145;0,4069;-0,53;-0,0055;-0,0038;1,9616;0,6674;-0,1492;-1,2647;2,2016;-0,0036;-0,064;-0,0031;-0,1136;-0,3079;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;-0,3793;-0,0067;-0,0038
"véritable";1,1707;0,3172;-0,3888;0,8414;-0,01;-0,0069;-0,3935;-0,714;0,3361;-1,4262;-0,3206;-0,0064;-0,1151;-0,0055;0,4254;-0,5542;-0,2199;0,8402;-0,0385;-0,1255;1,3272;1,237;-0,0121;-0,0068
"charlotte";-0,0185;-0,1744;-0,2376;5,4424;-0,0061;-0,0042;-0,2404;0,198;-0,1641;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;1,5033;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;-0,4173;-0,0074;-0,0041
"aussi";-0,2667;-2,5082;-3,4166;-1,6634;-0,0877;-0,0606;-1,3381;-4,1599;-0,6659;28,4024;1,2621;-0,0563;-1,0116;-0,0487;-0,2124;-1,8404;-0,4451;0,402;-0,3385;-0,551;-3,575;-1,727;-0,1061;-0,0595
"jour";-0,059;-0,5551;-0,3112;0,6816;-0,0194;-0,0134;3,6225;-0,1975;0,945;-4,4275;-0,2315;-0,0125;1,0335;-0,0108;0,222;0,6664;-0,4277;1,4356;0,8002;-0,2441;0,2819;-1,328;-0,0235;-0,0132
"justice";-0,0185;-0,1744;6,7585;-0,583;-0,0061;-0,0042;-0,2404;0,198;-0,1641;-0,7173;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;0,7671;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;-0,4173;-0,0074;-0,0041
"international";-0,0185;1,2442;-0,2376;-0,583;-0,0061;-0,0042;-0,2404;0,198;-0,1641;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;4,4558;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;0,2094;1,7734;-0,0041
"événement";-0,027;-0,2537;-0,3456;2,1808;-0,0089;-0,0061;-0,3497;-0,6346;-0,2387;-0,7198;0,8741;-0,0057;-0,1023;-0,0049;-0,1818;-0,1551;-0,1955;0,8876;-0,0342;-0,1116;0,9047;-0,607;-0,0107;1,861
"voler";-0,1502;-1,4121;-1,9235;-2,8237;-0,0494;-0,0341;-1,9465;-3,5322;-0,1898;38,6094;-1,5862;-0,0317;0,4267;-0,0274;-1,0116;-1,8642;-1,088;-0,3353;-0,1905;-0,6209;-3,1483;-3,3784;-0,0597;-0,0335
"culture";-0,0523;-0,4916;-0,6697;1,2358;-0,0172;-0,0119;-0,6777;1,8082;-0,1437;-2,8612;-0,5522;-0,011;-0,1983;-0,0095;-0,3522;0,447;-0,3788;-0,1167;1,9919;1,0605;2,671;-1,1762;-0,0208;-0,0117
"portrait";-0,0236;1,056;-0,3024;-0,742;-0,0078;-0,0054;0,2961;5,2069;-0,2089;-1,7706;-0,2494;-0,005;-0,0895;-0,0043;-0,159;-0,4311;-0,171;-0,0527;-0,03;-0,0976;-0,4949;0,9739;-0,0094;-0,0053
"effet";1,2765;0,3977;-0,3024;0,3101;-0,0078;-0,0054;-0,306;-0,5553;-0,2089;-1,0122;0,3597;-0,005;2,9981;-0,0043;0,5134;0,6054;-0,171;-0,0527;-0,03;-0,0976;-0,155;-0,1735;-0,0094;-0,0053
"sophia";-0,0169;-0,1586;-0,216;4,6381;-0,0055;-0,0038;-0,2186;-0,3966;-0,1492;-1,2647;-0,1781;-0,0036;-0,064;-0,0031;-0,1136;-0,3079;-0,1222;-0,0377;-0,0214;-0,0697;-0,3535;1,3479;-0,0067;-0,0038
"créature";-0,0573;-0,5392;-0,7345;-0,3556;-0,0189;-0,013;-0,7433;-0,7201;-0,5074;-4,3009;-0,6057;-0,0121;1,8761;-0,0105;0,2298;-1,047;-0,4155;0,5929;-0,0728;2,6931;13,479;-0,6767;-0,0228;-0,0128
"planète";0,3363;-2,5241;-3,4382;3,9475;-0,0883;-0,061;-3,4794;-4,1945;-0,2594;12,4845;-0,9415;-0,0566;2,6058;-0,049;-0,3869;-2,9938;0,8109;-0,2214;-0,3406;0,332;-2,3612;-3,9572;-0,1068;-0,0599
"docteur";-0,0185;-0,1744;-0,2376;0,4368;-0,0061;-0,0042;-0,2404;1,9361;0,5021;-0,7173;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;1,2368;-0,0074;-0,0041
"grand";-0,1367;0,4805;0,2539;0,665;-0,0449;-0,0311;0,4363;-0,5529;1,7051;-7,6489;0,9692;-0,0288;1,5063;-0,025;-0,1859;1,3055;-0,9901;-0,3051;-0,1734;-0,201;1,2985;0,4364;-0,0544;-0,0305
"000";-0,0236;-0,222;0,2997;-0,742;-0,0078;-0,0054;-0,306;0,9316;5,4558;-1,7706;-0,2494;-0,005;-0,0895;-0,0043;-0,159;0,2011;-0,171;-0,0527;-0,03;-0,0976;1,0421;-0,5311;-0,0094;-0,0053
"coup";-0,0185;-0,1744;-0,2376;-0,1978;-0,0061;-0,0042;1,0057;-0,4363;0,5021;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;2,6152;-0,3387;-0,1344;2,4107;-0,0235;-0,0767;-0,3889;0,6321;-0,0074;-0,0041
"autres";-0,2177;-2,0473;-1,9085;-0,9487;-0,0716;-0,0495;-2,8223;-0,7047;-1,9265;19,2863;0,3801;-0,046;-0,8258;-0,0398;-0,8208;-3,9757;-0,9065;-0,4862;0,8769;0,4709;-0,2425;-1,4393;-0,0866;-0,0486
"pierre";-0,0371;-0,3489;-0,4752;1,4724;-0,0122;-0,0084;1,0419;-0,3807;-0,3283;-2,7827;3,7472;-0,0078;-0,1407;-0,0068;-0,2499;0,3467;-0,2688;-0,0828;-0,0471;-0,1534;-0,3205;0,556;-0,0148;-0,0083
"jouer";-0,0236;0,3977;-0,3024;0,3101;-0,0078;-0,0054;-0,306;0,4575;-0,2089;-1,7706;0,3597;-0,005;-0,0895;-0,0043;1,3067;0,2011;0,4874;-0,0527;-0,03;-0,0976;-0,4949;1,6067;-0,0094;-0,0053
"jamais";-0,027;-0,2537;0,2606;-0,848;-0,0089;-0,0061;0,7355;1,3467;-0,2387;-2,0236;0,3177;-0,0057;-0,1023;-0,0049;-0,1818;-0,4927;-0,1955;-0,0602;-0,0342;-0,1116;3,0382;0,407;-0,0107;-0,006
"être";0,2843;-1,2404;-4,0736;-0,7244;0,2441;-0,5782;-0,8365;0,7186;0,824;-3,9531;0,6476;0,461;0,3709;-0,1459;1,8818;-2,999;1,99;0,819;0,92;2,0024;9,0307;0,6961;-0,2257;0,4301
"hapsatou";-0,0185;-0,1744;14,4631;-0,583;-0,0061;-0,0042;-0,2404;-0,4363;-0,1641;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;-0,4173;-0,0074;-0,0041
"pauline";-0,032;-0,3013;-0,4104;17,8652;-0,0105;-0,0073;-0,4153;-0,7536;-0,2835;-2,4031;-0,3384;-0,0068;-0,1215;-0,0059;-0,2158;-0,585;-0,2321;-0,0715;-0,0407;-0,1325;-0,6717;-0,7208;-0,0127;-0,0072
"cryogénisé";-0,0725;-0,682;-0,929;-1,4609;-0,0238;-0,0165;-0,9401;-1,7059;-0,6417;-5,4399;-0,7661;-0,0153;-0,2751;-0,0132;-0,4886;-1,3243;63,978;-0,1619;-0,092;-0,2999;-1,5205;-1,6316;-0,0289;-0,0162
"rester";-0,054;-0,1669;-0,6913;0,2929;-0,0177;-0,0123;1,1557;-1,2694;-0,1514;-2,9751;-0,2008;-0,0114;-0,2047;-0,0099;1,3108;-0,9854;-0,391;0,6156;-0,0685;-0,2231;3,9614;1,3292;-0,0215;-0,012
"visite";-0,032;0,3008;-0,4104;-0,4671;-0,0105;-0,0073;-0,4153;-0,3038;-0,2835;-2,4031;-0,3384;-0,0068;0,6125;-0,0059;-0,2158;-0,2055;0,3829;0,8185;-0,0407;2,4915;3,4143;0,3189;-0,0127;-0,0072
"structure";-0,0236;-0,222;-0,3024;-0,742;-0,0078;-0,0054;-0,306;0,4575;-0,2089;-1,7706;-0,2494;-0,005;-0,0895;-0,0043;-0,159;-0,4311;-0,171;-0,0527;-0,03;-0,0976;11,3947;-0,5311;-0,0094;-0,0053
"peut_être";-0,0253;-0,2378;-0,324;-0,795;-0,0083;-0,0057;-0,3279;0,4187;1,0481;-1,8971;-0,2672;-0,0053;-0,0959;-0,0046;0,4887;-0,4619;-0,1833;-0,0565;-0,0321;2,7993;1,5969;0,9035;-0,0101;-0,0056
"utiliser";2,5242;0,2713;-0,4536;-0,2518;-0,0116;-0,008;-0,459;1,5022;0,8036;-1,7476;-0,3741;-0,0075;-0,1343;-0,0065;-0,2386;0,3704;-0,2566;-0,0791;-0,0449;0,5433;1,687;-0,7967;-0,0141;-0,0079
"rencontre";-0,0455;-0,4282;-0,5832;-0,2053;-0,015;-0,0103;-0,5902;0,6866;-0,4029;-3,4152;1,0329;-0,0096;-0,1727;-0,0083;-0,3067;0,9605;-0,3299;0,6804;-0,0578;2,0527;1,2564;0,732;-0,0181;-0,0102
"supervilains";-0,0236;-0,222;-0,3024;13,162;-0,0078;-0,0054;-0,306;-0,5553;-0,2089;-1,7706;-0,2494;-0,005;-0,0895;-0,0043;-0,159;-0,4311;-0,171;-0,0527;-0,03;-0,0976;-0,4949;-0,5311;-0,0094;-0,0053
"suite";-0,0304;0,3172;7,3191;-0,954;1,6436;-0,0069;-0,3935;0,6909;0,3361;-2,2766;-0,3206;-0,0064;-0,1151;-0,0055;-0,2045;-0,1883;-0,2199;-0,0678;-0,0385;-0,1255;-0,2338;-0,2607;-0,0121;-0,0068
"scientologie";-0,027;-0,2537;-0,3456;-0,848;-0,0089;-0,0061;-0,3497;16,9545;-0,2387;-2,0236;-0,285;-0,0057;-0,1023;-0,0049;-0,1818;-0,4927;-0,1955;-0,0602;-0,0342;-0,1116;-0,5657;-0,607;-0,0107;-0,006
"apprendre";-0,0185;-0,1744;-0,2376;-0,583;-0,0061;-0,0042;0,3715;0,6045;-0,1641;-0,7173;0,44;-0,0039;0,8252;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;0,7908;-0,3889;2,0008;-0,0074;-0,0041
"avoir";-0,7214;-5,7663;-8,3543;-11,7166;-0,8064;-0,5574;0,8668;-0,9653;-0,6376;34,3364;-1,8031;-0,5176;-2,2595;-0,4479;-1,6848;-2,4988;1,076;-0,2772;-0,3589;4,0976;4,3224;-6,6128;-0,2099;-0,1903
"michael";-0,0185;-0,1744;-0,2376;3,1988;-0,0061;-0,0042;0,3715;0,198;-0,1641;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;0,7671;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;0,2094;-0,0074;-0,0041
"élection";-0,0236;6,6835;0,2997;-0,742;-0,0078;-0,0054;0,2961;-0,5553;-0,2089;-1,7706;-0,2494;-0,005;-0,0895;-0,0043;-0,159;2,7506;-0,171;-0,0527;-0,03;-0,0976;-0,4949;-0,5311;-0,0094;-0,0053
"jump";-0,1383;-1,3009;-1,7721;-4,3483;-0,0455;-0,0314;-1,7933;-3,2542;-1,2242;49,0646;-1,4614;-0,0292;-0,5247;-0,0253;-0,932;-2,5262;-1,0024;-0,3089;-0,1755;-0,572;-2,9006;-3,1125;-0,055;-0,0309
"cela";-0,0219;1,1128;-0,2808;-0,689;-0,0072;-0,005;0,8816;1,0084;-0,194;-1,6442;0,3838;-0,0046;-0,0831;-0,004;0,5402;-0,4003;-0,1588;-0,0489;-0,0278;0,725;0,5682;-0,1534;-0,0087;-0,0049
"gens";-0,0287;-0,2696;10,4885;0,2239;-0,0094;-0,0065;-0,3716;-0,255;-0,2537;-2,1501;-0,3028;-0,0061;-0,1087;-0,0052;-0,1931;-0,1714;-0,2077;-0,064;-0,0364;0,6219;-0,2133;-0,6449;-0,0114;-0,0064
"danger";-0,1586;-1,4914;-2,0316;-1,1275;-0,0522;-0,036;-2,056;-3,7308;-1,4034;34,5999;-1,6754;-0,0335;-0,6015;-0,029;-0,5251;-2,8962;-1,1492;-0,3542;-0,2013;-0,6558;-3,3253;-0,4948;-0,0631;-0,0354
"français";-0,0877;4,0563;5,2524;-0,565;-0,0288;-0,0199;-0,5704;0,3189;-0,7761;-6,579;1,7554;-0,0185;-0,3327;-0,016;0,4092;3,7888;-0,6355;-0,1958;-0,1113;-0,3627;-1,8389;-1,2136;-0,0349;-0,0196
"gitan";-0,0236;-0,222;18,4104;-0,742;-0,0078;-0,0054;-0,306;-0,5553;-0,2089;-1,7706;-0,2494;-0,005;-0,0895;-0,0043;-0,159;-0,4311;-0,171;-0,0527;-0,03;-0,0976;-0,4949;-0,5311;-0,0094;-0,0053
"volant";-0,0489;-0,4599;-0,6264;0,3656;1,4395;-0,0111;-0,6339;-1,1504;1,8039;-2,6345;1,5572;-0,0103;1,175;-0,0089;2,202;-0,3973;-0,3543;-0,1092;-0,0621;1,1105;0,7266;-0,2532;-0,0195;-0,0109
"entrer";-0,027;-0,2537;-0,3456;-0,3599;-0,0089;-0,0061;0,2572;-0,2315;-0,2387;-2,0236;-0,285;-0,0057;2,8204;-0,0049;-0,1818;0,5225;-0,1955;-0,0602;1,1203;-0,1116;2,2134;0,407;-0,0107;-0,006
"heure";-0,0287;-0,2696;-0,3672;1,4223;-0,0094;-0,0065;0,2403;-0,255;-0,2537;-2,1501;8,3114;-0,0061;-0,1087;-0,0052;0,4449;-0,5235;-0,2077;-0,064;-0,0364;-0,1185;-0,601;-0,6449;-0,0114;-0,0064
"également";-0,032;0,3008;0,2137;0,4255;-0,0105;-0,0073;0,2106;-0,3038;-0,2835;-2,4031;0,7538;-0,0068;-0,1215;-0,0059;1,0692;0,8633;-0,2321;-0,0715;-0,0407;-0,1325;0,3528;0,6801;-0,0127;-0,0072
"rencontrer";-0,0422;-0,3964;-0,54;1,7107;-0,0139;-0,0096;-0,5465;0,4265;0,6858;-2,1866;-0,4453;-0,0089;1,2899;-0,0077;0,3187;-0,7698;-0,3055;-0,0941;-0,0535;-0,1743;1,3825;0,8186;-0,0168;-0,0094
"représentant";-0,0185;-0,1744;-0,2376;-0,583;-0,0061;-0,0042;-0,2404;-0,4363;-0,1641;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;10,0638;0,2094;-0,0074;-0,0041
"avocat";-0,0422;0,2229;14,914;-1,3251;-0,0139;-0,0096;-0,5465;0,4265;-0,373;-3,1622;-0,1342;-0,0089;-0,1599;-0,0077;-0,284;1,0567;-0,3055;-0,0941;-0,0535;-0,1743;-0,8839;-0,9485;-0,0168;-0,0094
"cause";-0,0185;0,4805;-0,2376;-0,1978;-0,0061;-0,0042;1,0057;0,198;0,5021;-0,3496;-0,1959;-0,0039;-0,0703;-0,0034;0,602;0,2664;-0,1344;-0,0414;-0,0235;0,7908;-0,3889;-0,4173;-0,0074;-0,0041
"université";-0,0253;0,375;-0,324;5,0438;-0,0083;-0,0057;-0,3279;0,4187;-0,2238;-1,8971;-0,2672;-0,0053;-0,0959;1,9755;0,4887;-0,1392;-0,1833;-0,0565;-0,0321;-0,1046;-0,5303;-0,569;-0,0101;-0,0056
"lancer";-0,0354;-0,333;-0,1374;0,3566;-0,0116;-0,008;2,5253;-0,3546;-0,3134;-1,7476;1,2991;-0,0075;-0,1343;1,8303;0,9945;-0,2412;0,3506;-0,0791;-0,0449;-0,1464;-0,7425;0,2724;-0,0141;-0,0079
"ovni";-0,1198;-0,276;-0,8692;1,2256;-0,0394;-0,0272;-0,4995;0,556;1,4843;-6,4934;2,6736;-0,0253;-0,4543;1,3087;0,9531;-0,5599;-0,8678;0,3374;-0,152;-0,4952;4,0199;-0,8385;-0,0477;-0,0267
"adopter";-0,1451;-1,3644;-1,8586;-4,5606;-0,0477;-0,033;-1,8809;-1,7822;-0,6808;41,5442;-1,5327;-0,0306;-0,5503;-0,0265;-0,9775;-1,7846;-1,0513;-0,324;-0,1841;-0,5999;-3,0421;-2,3169;-0,0577;-0,0324
"sy";-0,0405;-0,3806;8,3212;-1,2721;-0,0133;-0,0092;-0,5246;-0,952;-0,3581;-3,0357;-0,4275;-0,0085;-0,1535;-0,0074;-0,2727;9,0635;-0,2932;-0,0904;-0,0514;-0,1673;-0,8485;-0,9105;-0,0161;-0,009
"liste";-0,0185;-0,1744;-0,2376;-0,583;-0,0061;-0,0042;-0,2404;0,198;-0,1641;-1,3912;0,44;-0,0039;-0,0703;-0,0034;-0,125;0,2664;-0,1344;-0,0414;-0,0235;0,7908;-0,3889;5,1579;-0,0074;-0,0041
"âge";-0,0236;-0,222;-0,3024;-0,742;-0,0078;-0,0054;-0,306;-0,5553;0,4181;-1,7706;0,3597;-0,005;-0,0895;-0,0043;0,5134;-0,4311;-0,171;0,942;-0,03;-0,0976;4,4292;0,9739;-0,0094;-0,0053
"jaune";-0,0388;-0,3647;25,2633;-1,219;-0,0128;-0,0088;-0,1628;-0,9123;-0,3432;-2,9092;-0,4097;-0,0082;0,5416;-0,0071;-0,2613;-0,7082;-0,281;-0,0866;-0,0492;-0,1604;-0,8132;-0,8726;-0,0154;-0,0087
"maintenant";-0,0219;-0,2061;-0,2808;1,2748;-0,0072;-0,005;0,3186;0,5008;-0,194;-1,6442;-0,2316;-0,0046;-0,0831;-0,004;-0,1477;-0,4003;-0,1588;-0,0489;-0,0278;-0,0906;0,5682;1,7236;-0,0087;-0,0049
"laurent";-0,0185;-0,1744;-0,2376;-0,583;-0,0061;-0,0042;5,285;2,8271;-0,1641;-1,3912;-0,1959;-0,0039;-0,0703;-0,0034;-0,125;-0,3387;-0,1344;-0,0414;-0,0235;-0,0767;-0,3889;-0,4173;-0,0074;-0,0041
"réaliser";1,0868;-0,3489;-0,4752;-0,5799;-0,0122;-0,0084;1,6809;2,6952;-0,3283;-1,8563;-0,3919;-0,0078;-0,1407;-0,0068;-0,2499;0,3467;0,3358;-0,0828;-0,0471;-0,1534;-0,3205;0,9724;-0,0148;-0,0083
"courir";-0,1586;-1,4914;-2,0316;-4,9852;-0,0522;-0,036;-2,056;0,3594;-0,771;34,5999;-1,6754;-0,0335;-0,6015;-0,029;-1,0685;-2,8962;-1,1492;-0,3542;-0,2013;-0,6558;-3,3253;-1,3967;-0,0631;-0,0354
