"";"X.chaine_6ter";"X.chaine_ARTE";"X.chaine_C8";"X.chaine_Canal";"X.chaine_CanalFamily";"X.chaine_D17";"X.chaine_Direct8";"X.chaine_France2";"X.chaine_France3";"X.chaine_France4";"X.chaine_France5";"X.chaine_FranceO";"X.chaine_Gulli";"X.chaine_LaCinquième";"X.chaine_M6";"X.chaine_MonteCarloTMC";"X.chaine_NRJ12";"X.chaine_NT1";"X.chaine_Numéro23";"X.chaine_RMCDécouverteHD24";"X.chaine_RMCStory";"X.chaine_TF1";"X.chaine_TFX";"X.chaine_W9"
"56";0;0;1,95;0;0;0;1,93;0;0;0;0;0;0;0;0;1,38;0;0;0;0;0;0;0;0
"51";0;1,32;0,32;0;0;0;2,89;0;0;0;0;0;0;0;0;1,15;0;0;0;0;0,4;0;0;0
"50";0;0,44;2,27;0,27;0;0;3,21;0,72;0;0;0;0;0;0;0;1,61;0;0;0;0;0,2;0,19;0;0
"53";0;0;0,97;0,14;0;0;1,28;0;0;0;0;0;0;0;0;1,61;0;0;0;0;0;0;0;0
"52";0;0;0,32;0,41;0;0;2,57;0;0;0;0;0;0;0;0;2,07;0;0;0;0;0;0;0;0
"57";0;0,88;1,3;0,14;0;0;1,28;0;0;0;0;0;0;0;0;1,38;0;0;0;0;0;0;0;0
"humanité";0;0;0;3,15;12,35;0;0;0;0;0;0,78;0;0;0;0;0;0;0;6,41;1,98;3,83;0;0;0
"gouvernement";4,07;0,88;0,32;0,41;0;0;0,32;0;0;0;0;0;0;0;0;0,92;0,57;0;0;2,97;1,81;0;0;0
"plus";8,13;1,76;0,97;4,8;0;0;2,89;3,43;2,8;0,31;3,92;0;3,23;0;5,49;2,3;0;3,65;6,41;1,98;11,28;3,2;10,2;0
"entrepreneur";0;0;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"exister";0;0,44;0,32;0,27;0;0;0,32;0;0;0;0;0;0;0;1,22;0,69;0;0;0;1,98;1,21;0;0;0
"hugues";0;0;4,55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"voisin";0;0;0;0,14;0;0;0;0;0;0,06;0;0;0;0;0;0;0;1,82;0;0;0;1,69;0;0
"peret";0;0;0;1,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ne";8,13;0,44;5,52;3,98;0;0;4,81;4,87;4,66;10,54;5,1;38,46;2,16;0;12,81;2,99;0;9,12;0;0,99;4,63;6,4;0;0
"actuel";0;0,44;0;0,41;0;0;0;0;0;0;0,39;0;0;0;0;0,23;0;0;0;0,99;1,61;0;0;0
"retour";0;1,76;1,3;0,69;0;0;4,81;0,36;0,47;0;2,35;0;0;0;0;2,53;0,57;1,82;0;0;0;0,19;0;0
"valentin";0;0;0;0;0;0;0;0,54;0;0;0,78;0;0;0;0;3,22;0;0;0;0;0;0;0;0
"cnews";0;0;5,19;0;0;0;0;0;0;0;0;0;0;0;0;1,84;0;0;0;0;0;0;0;0
"groupe";0;0,44;0;1,37;0;0;0;1,26;0;0;0;0;1,08;0;0;0,46;0;0;0;0;0,2;0,19;0;0
"entier";0;0;0;0;0;0;0;0;0,47;0;0;0;3,23;0;0;0;0;0;0;3,96;2,82;0,19;0;0
"langlois";0;0;4,55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bill";0;0;0;2,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"frédéric";0;4,39;0;0,14;0;0;0;0,72;0;0;0;0;0;0;0;2,07;0;0;0;0;0;0,19;0;0
"boucher";0;0;3,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"figure";0;0;0;0,14;0;0;0;0;0;5,05;0;0;0;0;0;0,23;0;0;0;1,98;0,2;0;0;0
"haut";0;0;4,55;0,14;0;0;0,32;0;0;0,06;1,18;0;0;0;0;0,46;0;1,82;0;0;0;0;0;0
"antoine";0;0;0;0,41;0;0;0;0,36;0;0;0;0;0;0;0;4,83;0;0;0;0;0;0,19;0;0
"1";0;0;1,62;0,14;0;0;4,81;1,26;0,47;0;0,39;0;0;0;0;0,69;0;0;0;0;0;0;0;0
"rapport";0;0;0;0,14;0;0;0,32;0,36;0;0;0;0;0;0;0;0,69;0;0;0;0;0,81;0;0;0
"réponse";0;0;0;0,27;0;0;0;0,18;0;0;1,96;0;0;0;0;0,69;0;0;0;0;0,4;0,38;0;0
"oeuf";0;0;0;0,27;0;0;0;0,54;0;0;0;0;0;0;0;0;0;0;0;0;1,01;0;0;0
"apporter";0;0,88;0;0,14;0;0;0;0;0,47;0;0;0;0;0;0,61;0;0;1,82;0;0,99;0,81;0;0;0
"place";0;0,44;0;0,41;0;0;0,32;0;0,93;0;0;0;0;0;0;0,23;0;1,82;0;0;0,2;0,38;0;0
"gotham";0;0;0;0;0;0;0;0;0;5,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"animation";0;0;0;0;0;0;0;0;0;5,05;0;0;0;0;0,61;0;0;0;0;0;0;0;0;0
"république";0;2,2;0;0;0;0;0;0,18;0;0;0,39;0;0;0;0;0,69;0;0;0;0;0;0;0;0
"chanteur";0;0;0;0,14;0;0;1,28;0,18;0;0;0;0;0;0;2,44;0,92;0;0;0;0;0;0,19;0;18,18
"espoir";0;0;0;0,27;0;0;0;0;3,26;0;0;0;0;0;0;0;0;0;0;0;0;0,38;0;0
"trop";0;0;0;0;0;0;0;0,18;2,33;0,12;1,18;0;1,08;0;0;0;0,57;0;0;0;0;0,75;0;0
"chaque";0;0,88;0;0;12,35;0;0,32;0,54;0,47;0,06;0;0;0;0;0;0,69;0;0;0;0,99;0;0,56;0;0
"20";0;23,73;7,47;0;0;0;1,6;0,18;0;0;1,96;0;0;0;1,83;20,71;0;0;0;0;0;0,75;0;0
"21";0;0,44;6,49;0,27;0;0;1,28;0,18;0;0;0,39;0;0;0;0;10,36;0;0;0;0;0;0;0;0
"didier";0;0;0,32;1,78;0;0;0;0,54;0;0;0,39;0;0;0;0;0;0;0;0;0;0;0,19;0;0
"concernant";0;0,44;0,32;0,14;0;0;0;0,18;0;0;0;0;0;0;0;0,46;0;0;0;0;0,6;0,19;0;0
"parfois";0;0;0,32;0,27;0;0;0;0,36;0;0,06;0,78;0;0;0;0,61;0;0;0;0;0;0;0,38;0;0
"devoir";0;0,44;1,95;2,33;0;0;0;1,26;0,93;0,19;1,57;0;5,39;0;1,83;0,23;0,57;3,65;0;1,98;0,6;2,26;0;0
"récupérer";0;0;0;0,14;0;0;0;0,18;0,47;0;1,18;0;0;0;0;0;0;0;0;0;0;0,94;0;0
"départ";0;0;0;0,27;0;0;0,64;0;0;0;0,39;0;0;0;0;0,23;23,85;0;0;0;0;0,56;0;0
"curieux";0;0;0;0,14;0;0;0;0,9;0;1,62;0,78;0;0;0;0;0;0;0;0;0;0;0,19;0;0
"patrick";0;0;0;0,14;0;0;0,32;0,36;0;0;0,78;0;2,16;0;0;0;0;0;0;0;0;1,32;0;0
"où";0;0;0;1,1;0;0;0;0,72;2,33;0,19;1,18;0;5,39;0;0,61;0,23;0,57;5,47;0;1,98;0,81;1,69;0;0
"réussir";0;0;0;0,14;0;0;0,32;0,72;0;0;0,39;0;1,08;0;0;0;0;0;0;0;0;0,38;0;0
"décontraction";0;0;0;0;0;0;0;0;0;5,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"bellver";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,05;0;0;0;0;0;0;0;0
"ou";0;2,2;1,3;1,92;12,35;0;0,96;3,07;0,93;0,06;5,1;0;0;0;3,05;0,46;0;3,65;6,41;1,98;2,22;2,07;0;18,18
"celui";0;0;0;0,14;0;0;0;0,72;0,47;0;0;0;1,08;0;0,61;0;0;1,82;0;0;0;0,75;0;0
"lemercier";0;0;0;0;0;0;0;0,18;0;0;0;0;0;0;0;0;0;0;0;0;0;1,88;0;0
"alain";0;0;0;0;0;0;0;0,72;1,4;0;1,18;0;0;0;0;0;0;0;0;0;0;0,19;0;0
"samedi";0;1,32;0,32;0,14;0;0;0,32;0;0;0;0,78;0;0;0;0;0;0;0;0;0;0;0,56;0;0
"phénomène";0;0;0,32;1,51;0;0;0;0,18;0,47;0;0,39;0;0;0;1,22;0,23;0;0;0;0;2,62;1,13;0;0
"5";0;0,44;0;0;0;0;0,32;1,08;0;0;1,57;0;0;0;0,61;0;0;1,82;0;0;0,2;0;0;0
"catastrophe";0;0;0;0,55;0;0;0;0;0;0,06;1,57;0;1,08;0;0,61;0;0;0;0;0;0,2;0,19;0;0
"endroit";8,13;0;0;0,14;0;0;0;0,18;0;0;0;0;0;0;0,61;0;0;0;0;0;0,81;0,94;0;0
"péril";0;0;0;0;0;0;0;0;0;6,48;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"lisa";0;0;0;0,27;0;0;0;1,26;0;0;0;0;0;0;0;0;0;0;0;0;0;0,19;0;0
"programme";0;0,44;0,32;0,27;0;0;1,28;0,54;0;0;0,39;0;0;0;0,61;0,23;0,57;0;0;0;0;0;0;0
"île";0;0;0;0,41;0;0;0;0,54;0;4,93;0;0;0;0;0;0;0;0;0;0,99;0,4;0;0;0
"sur";16,26;9,67;9,74;15,63;12,35;0;25,67;9,93;12,59;10,41;15,68;0;4,31;0;10,37;22,09;3,41;10,95;3,21;10,88;15,51;12,62;0;18,18
"grâce";4,07;0,44;0;0,69;0;0;0;1,26;0,47;5,05;0,39;0;0;0;0;0;0,57;0;0;0;0;0,38;10,2;0
"prochain";0;1,32;0;0,14;0;0;0,96;0;0;0;0,39;0;0;0;0;0;0;0;0;0;0,2;0,56;0;0
"enfant";8,13;0;0;0,55;0;0;1,6;3,25;0,93;0;2,74;0;3,23;0;1,22;0;0;0;0;0,99;0;1,88;10,2;0
"vaisseau";0;0;0;1,23;0;0;0;0;4,66;0,12;0,78;0;3,23;0;1,22;0;0;0;0;2,97;0,81;0,94;0;0
"profiter";0;0;0;0,55;0;0;0;0;2,33;0;0;0;1,08;0;0;0;0;0;0;0;0;0;0;0
"différents";0;0,44;0,32;0,41;0;0;0,32;0,54;0,93;0;0;0;0;0;0,61;0;0;0;0;1,98;0;0,19;0;0
"emmanuel";0;0,88;0,32;0;0;0;0,32;0,18;0;0;1,18;0;0;0;0;1,84;0;0;0;0;0;0;0;0
"mission";0;0;0;0,69;0;0;0;0,54;0,47;0;1,18;0;0;0;1,83;0;0,57;0;0;0;0,4;0;0;0
"style";0;0,88;0;0,14;0;0;0,64;0,18;0;0,06;0;0;2,16;0;0;0;0;0;0;0;0;0,19;0;0
"manière";0;0;0,32;2,19;0;0;0;0,18;0;0;0;0;0;0;0;0,23;0;0;0;0;0;0,38;0;0
"bout";0;2,2;0;0;0;0;0;0,54;0;0;0;0;0;0;0;0;0;0;6,41;0;0;0,19;0;0
"organiser";0;0;0;0,82;0;0;0;0,54;0;0,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"beast";0;0;0;0;0;0;0;0;0;3,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"affrontement";0;0;4,22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"marionnette";0;0;0;1,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"blanc";0;0;0;0,14;0;0;1,93;0;0;0;0,39;0;1,08;0;0;0,92;0;0;0;0;0,6;0,38;0;0
"passer";0;0,88;0;2,47;12,35;0;0,32;0,72;0,93;0;1,18;0;0;0;1,22;1,84;0,57;1,82;0;0,99;4,43;1,51;0;0
"scooby";0;0;0;0;0;0;0;0;4,66;0,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"professeur";0;0;0;0,14;0;0;0;0,9;0;0;0;0;2,16;0;1,22;0,23;0;7,3;0;0;0;1,88;0;0
"dans";12,2;8,35;1,62;7,68;37,04;0;10,91;11,91;22,85;7,54;13,72;0;5,39;22,22;14,03;8,52;18,17;9,12;12,82;11,87;18,54;9,79;10,2;18,18
"nathalie";0;4,83;0;0;0;0;0;0,36;0;0;0,39;0;0;0;0;2,76;0;0;0;0;0;0;0;0
"respirer";0;0;0;0;0;0;0;0,18;0;1,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chaouch";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,3;0;0;0;0;0;0;0;0
"ainsi";0;0,88;0;0,14;0;0;0,32;0,36;0,47;0;0,78;0;1,08;0;0;0;1,14;0;0;0;0,6;0,19;0;0
"maison";0;0;0;0,69;0;0;0,32;0,36;0;0,06;0,78;0;1,08;0;0,61;0,23;0;0;0;0;0,4;3,01;0;0
"tourner";0;0;0;0,27;0;0;0,32;0,36;0;0;0,39;0;0;0;0;0,69;0;0;0;0;0;0,19;0;0
"vincent";0;0,44;1,95;0,27;0;0;0;0;0;0;0,39;0;0;0;0;1,15;0;3,65;0;0;0;0,19;0;0
"intelligence";0;0;0;0,27;0;0;0,96;0;0,47;0,37;0;0;0;0;0;0;0;0;0;1,98;0,6;0;0;0
"matin";0;0;0;0;0;0;0;1,44;0;0,12;0,39;0;0;0;0;0,69;0;0;0;0;0;0,19;0;0
"raconter";0;0;0;0,69;0;0;0;0,72;0,93;0,06;0;0;0;0;0,61;0,46;0;0;0;0,99;0,6;0,19;0;0
"année";0;0;2,6;0,55;0;0;0,96;1,99;1,4;0;0,39;0;0;0;0;0,23;0;0;0;2,97;3,83;0,19;0;18,18
"publicité";0;0;0;0,14;0;0;0,96;0;0;0;0,39;0;0;0;0;0;0;0;0;0;0;0,94;0;0
"c";4,07;2,64;0,32;4,52;0;0;2,25;2,35;5,13;0,06;6,27;0;3,23;0;3,66;2,76;0;1,82;0;0;0,81;2,64;0;18,18
"duo";0;0;0;0,14;0;0;0;0;0;1,62;0;0;0;0;0,61;0;0;0;0;0;0;0;0;0
"détruire";4,07;0;0;1,1;0;0;0;0,18;0;0;0;0;2,16;0;0;0,23;0,57;0;0;0;0;0,19;0;0
"bristielle";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,83;0;0;0;0;0;0;0;0
"arriver";0;0;0;0,55;0;0;0;0,54;1,87;0,19;0,78;0;1,08;0;1,22;0,23;0,57;0;0;0;0,2;0,38;0;0
"propos";0;0,88;0,32;0;0;0;0,64;0,54;0;0;0;0;0;0;0;0,46;0;0;0;0;0;0,56;0;0
"prince";0;0;0;0;0;0;0;0;0;5,11;0;0;0;0;0;0;0;0;0;0;0;0,19;0;0
"humour";0;0,88;0,65;0,14;0;0;0,96;0,54;0;10,1;0;0;0;0;0,61;0,92;0;0;0;0;0;0;0;0
"extra";0;0;0;0,41;0;0;0;0,18;0,47;0;0;0;0;0;1,22;0;0;0;0;0;0;1,13;0;0
"plateau";0;1,32;0,65;0,41;0;0;6,42;1,99;0;0;0,39;0;0;0;1,22;0,46;0;0;0;0;0;0,56;0;0
"monstre";0;0;0;0;0;0;0;0;0,93;0;0;0;0;0;0;0;0,57;0;0;0;0;1,51;0;0
"rien";4,07;0,44;0;0,55;0;0;0,32;0,54;0,47;0,06;0;0;0;0;0,61;0;0;0;0;0;0;0,75;0;0
"réveiller";0;0;0;0,27;0;0;0;0;0;0;0,39;0;0;0;0;0;23,85;0;0;0;0;0,75;0;0
"anne";0;0,44;0,32;0,27;0;0;0;0,72;0;0;0,78;0;0;0;0;3,68;0;0;0;0;0;0,38;0;0
"savoir";0;0;0;1,23;0;0;0;0,9;0,93;0,06;0,78;0;1,08;0;1,83;0,23;0;5,47;12,82;0,99;0,81;1,32;0;0
"question";0;2,64;0,97;0,41;0;0;1,6;0,18;0;1,62;5,1;0;0;0;0;0,69;0;0;0;0;1,41;0;0;0
"long";0;0;0;0,27;0;0;0;0,36;0;0;0;0;0;0;0;0;0;1,82;0;1,98;0,81;0;0;0
"présentation";0;1,32;0,32;0,27;0;0;0,32;0,72;0;0;0,78;0;0;0;0;0,69;0;0;0;0;0;0,75;0;0
"compagnie";0;0;0;0,41;0;0;0;0,18;0;0;1,18;38,46;0;0;0,61;0;0;0;0;0;0;0,38;0;0
"nasa";0;0;0;0,14;0;0;0;0;0;0;0,39;0;0;0;0;2,07;0,57;0;0;0,99;0,2;0;0;0
"antique";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,97;2,22;0;0;0
"chose";0;0;0,32;1,51;0;0;1,28;0,36;0;0,06;0;0;0;0;0;0;0;0;0;0;0;1,13;0;0
"depétrini";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,22;0;0;0;0;0;0;0;0
"olivier";0;1,32;0,32;0,69;0;0;0,64;0,9;0;0;0,39;0;0;0;0;0,23;0;0;0;0;0;0,38;0;0
"lrem";0;0;5,19;0;0;0;0;0;0;0;0;0;0;0;0;0,23;0;0;0;0;0;0;0;0
"claviere";0;0;0;2,61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"au_dessus";0;0;0;0,27;0;0;0;0,18;0,47;0,06;0,78;0;0;0;0;0,46;0;0;0;0;0,2;0,19;0;0
"journaliste";0;13,18;7,14;0,96;0;0;3,21;1,44;0;0;1,18;0;0;0;0;0,69;0;0;0;0;0,2;0,38;0;0
"patron";0;0,44;3,57;0,14;0;0;0;0;0;0;0;0;0;0;1,22;0,23;0;0;0;0;0;0;0;0
"fédération";0;0,44;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"watrin";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,53;0;0;0;0;0;0;0;0
"nuit";0;0;0;0,41;0;0;0,32;0,54;0;0,06;0,39;0;0;0;0,61;0,46;0;0;0;0,99;0,2;0,56;0;0
"g";0;0;0;0;0;0;0,32;1,08;0;0;0;0;9,7;0;0;0;0;0;0;0;0;0;0;0
"permettre";0;0,88;0,65;0,27;0;71,43;0;0,54;0,47;0,06;0,78;0;0;0;0;0;0;0;6,41;1,98;0,81;0,38;0;0
"tsoukalos";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,63;0;0;0
"polémiste";0;0;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0,69;0;0;0;0;0;0;0;0
"nombreux";0;0,88;0,65;0,27;12,35;0;0;0,9;0;4,99;0,39;0;0;0;0;0,23;0;1,82;3,21;1,98;1,61;0;0;0
"encore";4,07;1,32;0;0,41;0;0;0,64;0,18;0,47;0,06;1,18;0;0;0;0,61;0;0;0;3,21;0;1,61;0,38;0;0
"chalumeau";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,05;0;0;0;0;0;0;0;0
"centre";0;3,95;0;0,14;0;0;0;0,18;0,47;0,06;0;0;0;0;1,22;0;0;0;0;0;0,6;0,38;0;0
"lutte";0;0,44;0,32;0,41;0;0;0;0,18;0;3,43;0;0;0;0;0;0;0;0;0;0;0;0;10,2;0
"défense";0;0;0;0,55;0;0;0;0;0;0;0;0;0;0;0;0,46;0;0;0;0;0,81;0,19;0;0
"xavier";0;1,32;0;0;0;0;0;0,36;0;0;0;0;0;0;0;0,92;0;0;0;0;0;5,65;0;0
"durant";0;0;0,32;0,41;0;0;0,32;0;0;0;0;0;0;0;0;0,23;23,85;0;0;0;0;0,19;0;0
"rendre";8,13;0;0,32;0,14;0;0;0;0,9;0,93;0,12;0;0;5,39;0;0,61;0,46;0,57;1,82;0;0;1,41;2,64;0;0
"qu";12,2;0,88;0,32;6,31;0;0;1,93;4,69;4,66;3,8;4,31;0;4,31;0;9,15;0,69;1,7;14,6;0;0,99;4,23;10,36;0;0
"partie";4,07;0,44;0,32;1,1;0;0;0;1,44;0,47;0;0,39;0;0;0;0;0,92;0;0;0;0;1,41;1,69;10,2;0
"partir";0;1,76;0,65;0,69;0;0;0,96;0,54;0,93;0,12;1,96;0;1,08;0;0,61;1,38;0;0;0;1,98;0,2;0,75;0;0
"chemin";0;0;0;0,41;0;0;0;0,36;0,93;0,25;0;0;0;0;0;0;0;0;0;0;0;0,19;0;0
"joe";0;0;4,55;0,27;0;0;0;0;0;0;0;0;0;0;0;0,23;0;0;0;0;0;0;0;0
"certaines";0;0;0,32;0,27;0;0;0,64;0;0;0;0;0;0;0;0;0,23;0;0;6,41;0;2,22;0,19;0;0
"pomart";0;0;4,87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"disciple";0;0;0;0;0;0;0;0;0;1,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"préparer";0;0;0;0,96;0;0;0;0,36;0,93;0;0,78;0;0;0;0;0;0,57;1,82;0;0;0,2;0;10,2;0
"mère";0;0;0;0,14;0;0;0;1,08;0;0;0,39;0;0;0;0;0,46;0;0;0;0;0;3,77;0;0
"janvier";0;0,44;0;0;0;0;0,96;0;0;0;1,18;0;0;0;0;0,46;0;0;0;0;0;0,19;0;0
"américain";0;1,32;0;1,78;0;0;0,64;0,54;0,47;0;0,78;0;0;22,22;0;2,07;0;0;0;2,97;1,41;0;0;0
"soirée";0;0;0;0,41;0;0;0,64;0,36;0;0,06;0;0;0;0;0;0,23;0;0;0;0;0;0,19;0;0
"conquérant";0;0;0;0;0;0;0;0;0;5,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"série";0;0,44;0;3,02;0;0;0,96;0,18;0;5,05;0;0;0;0;0,61;0,46;0;1,82;0;0;0,2;0,19;0;0
"val";0;0;4,87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"humain";0;0;0;1,65;0;0;0;0,18;0,47;0,06;0;0;4,31;0;2,44;0,23;0;0;0;3,96;2,82;1,32;0;0
"marier";0;0,88;0;0;0;0;0,64;0,36;0;0;0,78;0;2,16;0;0;0,46;0;0;0;0;0;0,56;0;0
"michaël";0;0;0;0,14;0;0;0;0;0;0;0;0;0;0;0;1,61;0;0;0;0;0;0,38;0;0
"atterrir";0;0;0;0,55;0;0;0;0,18;2,33;0;0;0;0;0;0;0;0;0;0;0,99;0;0;0;0
"fantôme";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,23;0;0;0;0;0,4;1,88;0;0
