"";"V1";"V2";"V3";"V4";"V5"
"167";"présentation";"0.0394919353001388";"1.31421956195183";"0.9";"379"
"168";"surprise";"0.233567323153446";"0.691896485778406";"0.9";"381"
"169";"manège";"-0.20581703781307";"1.51333197750239";"0.9";"382"
"170";"samedi";"0.144300347384212";"0.609108063483521";"0.9";"383"
"171";"internet";"-0.355331257773156";"1.15061885140587";"0.9";"384"
"172";"animateur";"0.161716097921871";"1.72855053041097";"0.9";"385"
"173";"télé";"-0.247786036156463";"2.10366245276942";"0.9";"386"
"174";"direct";"-0.455132146757998";"1.08058612312141";"0.9";"387"
"175";"michaël";"-0.285513383168755";"1.94773945942478";"0.9";"388"
"176";"coup";"-0.21443359530392";"1.84552340446748";"0.9";"389"
"177";"chronique";"-0.168256083594272";"1.29841894554725";"0.9";"390"
"178";"voix";"-0.352613325318838";"0.757121587285959";"0.9";"391"
"179";"puis";"0.152060562708983";"1.29322268890089";"0.9";"392"
"180";"part";"0.0657648073741145";"1.03731788736216";"0.9";"393"
"181";"bande";"-0.129204564456804";"0.0218471563803087";"0.9";"394"
"182";"ailleurs";"0.246799851493952";"0.414626067415659";"0.9";"395"
"183";"heure";"0.117251241130185";"1.09280359982856";"0.9";"397"
"184";"album";"-0.168623121370726";"1.56896677566247";"0.9";"398"
"185";"fantôme";"-0.171106439355904";"1.29200609259273";"0.9";"400"
"186";"chanteur";"-0.281298949435665";"1.34956801291713";"0.9";"401"
"187";"janvier";"-0.214627187180021";"1.62112451541927";"0.9";"403"
"188";"france";"-0.170356872235774";"0.469750454078375";"0.9";"404"
"189";"13";"0.2480066158384";"0.28672377958419";"0.9";"405"
"190";"notamment";"-0.28096827490909";"1.14064600570708";"0.9";"407"
"191";"charlotte";"-0.22472105320384";"1.0175885624801";"0.9";"408"
"192";"crise";"-0.309599172044362";"0.131543822764962";"0.9";"409"
"193";"entretien";"-0.157541992755292";"1.95860409695897";"0.9";"410"
"194";"5";"-0.276047572101748";"0.862663377268932";"0.9";"411"
"195";"plateau";"0.113533932965513";"1.2083844150278";"0.9";"414"
"196";"depuis";"-0.438866281957558";"0.64362727631784";"0.9";"415"
"197";"légende";"-0.445687171165153";"0.634645365252349";"0.9";"416"
"198";"mon";"-0.215302490594768";"1.30046014576225";"0.9";"417"
"199";"chanson";"-0.217632072755817";"1.36796714376847";"0.9";"418"
"200";"30";"-0.0270354931155065";"0.0783415417634209";"0.9";"420"
"201";"sujet";"0.407687126699952";"0.707889356602135";"0.9";"422"
"202";"dernier";"-0.103291280926338";"0.933916171705921";"0.9";"423"
"203";"crop";"-0.165522457578217";"1.69374684057787";"0.9";"424"
"204";"auteur";"-0.282638612035726";"1.0730015294366";"0.9";"425"
"205";"signe";"-0.182248844512915";"1.56547052374104";"0.9";"426"
"206";"concours";"-0.189963503764498";"1.69035984976033";"0.9";"427"
"207";"monstre";"-0.293788025647756";"1.21474445051615";"0.9";"428"
"208";"responsable";"-0.211033800206701";"1.19684689915987";"0.9";"429"
"209";"monter";"-0.221615539941427";"1.23895299393734";"0.9";"430"
"210";"laquelle";"0.198499168674239";"1.13614554510227";"0.9";"431"
"211";"laure";"-0.189652348121002";"1.6630727119281";"0.9";"432"
"212";"xavier";"-0.0874082908038349";"1.15713970625015";"0.9";"433"
"213";"mère";"-0.210181325206882";"1.59761241032572";"0.9";"434"
"214";"christopher";"0.24188071062501";"1.43554917903207";"0.9";"435"
"215";"lorenzo";"-0.1898678567788";"1.66034443184861";"0.9";"436"
"216";"professeur";"-0.213370681322827";"1.62277932085836";"0.9";"437"
"217";"souvenir";"-0.251230571896315";"1.25839532872849";"0.9";"438"
"218";"militaire";"0.156993640737708";"0.67422902416955";"0.9";"439"
"219";"secte";"-0.199045923196329";"1.80743958742149";"0.9";"441"
"220";"sous";"-0.0933054582851809";"-0.0517416864920813";"0.9";"444"
"221";"fils";"0.086983412669432";"1.05632691658984";"0.9";"445"
"222";"site";"-0.252304352405158";"0.728901722738223";"0.9";"447"
"223";"identifier";"-0.567077660287861";"0.324475728050349";"0.9";"448"
"224";"apprendre";"0.244243791921349";"0.679724088621973";"0.9";"450"
"225";"eliot";"-0.333756369704846";"1.3078052527724";"0.9";"451"
"226";"salvatore";"-0.319852397393885";"1.28944554778496";"0.9";"452"
"227";"robbie";"-0.316871306060789";"1.33734136263627";"0.9";"453"
"228";"sortir";"-0.0689166189910083";"1.04250003302705";"0.9";"456"
"229";"agir";"-0.461190160320818";"0.338647929231698";"0.9";"457"
"230";"vieux";"-0.27791020858781";"1.15883629253768";"0.9";"460"
"231";"penser";"0.088247939519017";"0.791587998994286";"0.9";"461"
"232";"je";"-0.293565352839204";"1.12348779132261";"0.9";"462"
"233";"souvent";"-0.357945035262092";"0.90933504177504";"0.9";"463"
"234";"ma";"-0.272308569538204";"1.32822264795434";"0.9";"465"
"235";"fruit";"-0.283880607194693";"1.14766974441164";"0.9";"466"
"236";"chambre";"-0.257844397869067";"1.45877654613236";"0.9";"467"
"237";"alain";"-0.302297064936552";"1.55154494172285";"0.9";"468"
"238";"26";"0.170339690031782";"0.77208571239087";"0.9";"470"
"239";"capable";"-0.543388575172602";"0.14287568354123";"0.9";"472"
"240";"musique";"-0.25333210644024";"1.73552772900314";"0.9";"473"
"241";"ligue";"-0.243232462480227";"1.53039191584671";"0.9";"476"
"242";"toute";"-0.267257481948891";"-0.00714827863271722";"0.9";"477"
"243";"style";"0.322853828762211";"0.852194228762043";"0.9";"478"
"244";"plan";"-0.525317457190356";"0.143458541898779";"0.9";"479"
"245";"culture";"0.149097196672993";"1.13866981900756";"0.9";"480"
"246";"toujours";"-0.0126402845798175";"0.640380631442683";"0.9";"481"
"247";"face";"-0.0390694543383987";"0.23918868902028";"0.9";"482"
"248";"express";"-0.410658498553897";"0.49504525894279";"0.9";"484"
"249";"découverte";"-0.000200652018426442";"-0.165966559908683";"0.9";"485"
"250";"laurent";"0.349642872273753";"1.20869092797819";"0.9";"486"
"251";"évolution";"-0.282057608326463";"0.514252656604372";"0.9";"487"
"252";"théâtre";"-0.360120599662552";"0.727849434923933";"0.9";"488"
"253";"chaque";"0.0550492569426445";"0.377974823161579";"0.9";"489"
"254";"aliens";"0.275384081737928";"0.148852524798083";"0.9";"491"
"255";"parler";"0.412504672421857";"0.949833650595927";"0.9";"492"
"256";"inviter";"-0.335064768255695";"1.04567036448502";"0.9";"496"
"257";"photo";"-0.199224435317785";"1.77826572313852";"0.9";"497"
"258";"compagnie";"-0.30950753785498";"1.09719379163462";"0.9";"498"
"259";"étrange";"-0.545206507956986";"-0.529079152868444";"0.9";"499"
"260";"twiste";"-0.205164634141349";"1.90550302447008";"0.9";"500"
"261";"19";"-0.34608116590791";"1.26796964254642";"0.9";"502"
"262";"scientologie";"-0.20516463414135";"1.90550302447008";"0.9";"503"
"263";"délirant";"-0.213201617614068";"1.86814691373898";"0.9";"504"
"264";"maloney";"-0.205164634141321";"1.90550302447005";"0.9";"505"
"265";"cafard";"-0.205164634141349";"1.90550302447008";"0.9";"507"
"266";"supervilains";"-0.205164634141349";"1.90550302447008";"0.9";"508"
"267";"gorg";"-0.205164634141349";"1.90550302447008";"0.9";"509"
"268";"oggy";"-0.205164634141349";"1.90550302447008";"0.9";"510"
"269";"marionnette";"-0.205164634141349";"1.90550302447008";"0.9";"511"
"270";"show";"-0.171572320049139";"1.86570663650954";"0.9";"512"
"271";"poilu";"-0.208571038575379";"1.91625959430814";"0.9";"513"
"272";"bunny";"-0.223713142344193";"1.63954735430375";"0.9";"514"
"273";"inédit";"-0.235518250424242";"1.58676631854649";"0.9";"515"
"274";"couple";"-0.231234278409625";"1.79638675799952";"0.9";"516"
"275";"quatre";"-0.348987085910563";"1.04163756815069";"0.9";"517"
"276";"évoquer";"0.468572815795825";"0.742541163908649";"0.9";"519"
"277";"51";"-0.349080730225619";"1.10698916704906";"0.9";"520"
"278";"pari";"-0.0820725179581883";"0.914860186191387";"0.9";"521"
"279";"succès";"-0.371195275119235";"1.28428841538829";"0.9";"523"
"280";"portrait";"0.209331961123066";"1.23260039523753";"0.9";"524"
"281";"relation";"-0.353106367361416";"1.0290409132892";"0.9";"525"
