"";"X";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19"
"964";964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"965";965;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"966";966;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"967";967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"968";968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"969";969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"970";970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"971";971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"972";972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"973";973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"974";974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"975";975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"976";976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"977";977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"978";978;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"979";979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"980";980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"981";981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"982";982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"983";983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"984";984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"985";985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"986";986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"987";987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"988";988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"989";989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"990";990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"991";991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"992";992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"993";993;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"994";994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"995";995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"996";996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"997";997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"998";998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"999";999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1000";1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1001";1001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1002";1002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1003";1003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1004";1004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1005";1005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1006";1006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1007";1007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1008";1008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1009";1009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1010";1010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1011";1011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1012";1012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1013";1013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1014";1014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1015";1015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1016";1016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1017";1017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1018";1018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1019";1019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1020";1020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1021";1021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1022";1022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1023";1023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1024";1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1025";1025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1026";1026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1027";1027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1028";1028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1029";1029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1030";1030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1031";1031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1032";1032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1033";1033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1034";1034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1035";1035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1036";1036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1037";1037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1038";1038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1039";1039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1040";1040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1041";1041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1042";1042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1043";1043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1044";1044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1045";1045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1046";1046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1047";1047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1048";1048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1049";1049;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"1050";1050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1051";1051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1052";1052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1053";1053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1054";1054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1055";1055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1056";1056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1057";1057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1058";1058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1059";1059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1060";1060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1061";1061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1062";1062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1063";1063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1064";1064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1065";1065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1066";1066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1067";1067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1068";1068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1069";1069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1070";1070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1071";1071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1072";1072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1073";1073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1074";1074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1075";1075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1076";1076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1077";1077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1078";1078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1079";1079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1080";1080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1081";1081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1082";1082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1083";1083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1084";1084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1085";1085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1086";1086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1087";1087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1088";1088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1089";1089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1090";1090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1091";1091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1092";1092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1093";1093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1094";1094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1095";1095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1096";1096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1097";1097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1098";1098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1099";1099;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"1100";1100;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"1101";1101;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"1102";1102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1103";1103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1104";1104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1105";1105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1106";1106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1107";1107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1108";1108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1109";1109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1110";1110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1111";1111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1112";1112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1113";1113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1114";1114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1115";1115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1116";1116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1117";1117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1118";1118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1119";1119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1120";1120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1121";1121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1122";1122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1123";1123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1124";1124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1125";1125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1126";1126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1127";1127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1128";1128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1129";1129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1130";1130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1131";1131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1132";1132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1133";1133;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"1134";1134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1135";1135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1136";1136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1137";1137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1138";1138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1139";1139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1140";1140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1141";1141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1142";1142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1143";1143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1144";1144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1145";1145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1146";1146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1147";1147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1148";1148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1149";1149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1150";1150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1151";1151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1152";1152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1153";1153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1154";1154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1155";1155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1156";1156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1157";1157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1158";1158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1159";1159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1160";1160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1161";1161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1162";1162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1163";1163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1164";1164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1165";1165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1166";1166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1167";1167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1168";1168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1169";1169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1170";1170;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"1171";1171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1172";1172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1173";1173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1174";1174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1175";1175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1176";1176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1177";1177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1178";1178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1179";1179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1180";1180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1181";1181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1182";1182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1183";1183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1184";1184;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"1185";1185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1186";1186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1187";1187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1188";1188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1189";1189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1190";1190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1191";1191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1192";1192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1193";1193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1194";1194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1195";1195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1196";1196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1197";1197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1198";1198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1199";1199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1200";1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1201";1201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1202";1202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1203";1203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1204";1204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1205";1205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1206";1206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1207";1207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1208";1208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1209";1209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1210";1210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1211";1211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1212";1212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1213";1213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1214";1214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1215";1215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1216";1216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1217";1217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1218";1218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1219";1219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1220";1220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1221";1221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1222";1222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1223";1223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1224";1224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1225";1225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1226";1226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1227";1227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1228";1228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1229";1229;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"1230";1230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1231";1231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1232";1232;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"1233";1233;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"1234";1234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1235";1235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1236";1236;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"1237";1237;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"1238";1238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1239";1239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1240";1240;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"1241";1241;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"1242";1242;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"1243";1243;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"1244";1244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1245";1245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1246";1246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3
"1247";1247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1248";1248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1249";1249;0;0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"1250";1250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4
"1251";1251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1252";1252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1253";1253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1254";1254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1255";1255;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"1256";1256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1257";1257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1258";1258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1259";1259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1260";1260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1261";1261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1262";1262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1263";1263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1264";1264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"1265";1265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1266";1266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"1267";1267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1268";1268;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"1269";1269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1270";1270;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"1271";1271;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"1272";1272;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
"1273";1273;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5
