"";"X.audiencefemme_0";"X.audiencefemme_01";"X.audiencefemme_02";"X.audiencefemme_03";"X.audiencefemme_04";"X.audiencefemme_05";"X.audiencefemme_06";"X.audiencefemme_07";"X.audiencefemme_08";"X.audiencefemme_09";"X.audiencefemme_1";"X.audiencefemme_103";"X.audiencefemme_11";"X.audiencefemme_112";"X.audiencefemme_116";"X.audiencefemme_12";"X.audiencefemme_128";"X.audiencefemme_13";"X.audiencefemme_135";"X.audiencefemme_14";"X.audiencefemme_141";"X.audiencefemme_147";"X.audiencefemme_15";"X.audiencefemme_16";"X.audiencefemme_17";"X.audiencefemme_18";"X.audiencefemme_19";"X.audiencefemme_199";"X.audiencefemme_2";"X.audiencefemme_22";"X.audiencefemme_23";"X.audiencefemme_27";"X.audiencefemme_28";"X.audiencefemme_29";"X.audiencefemme_3";"X.audiencefemme_31";"X.audiencefemme_34";"X.audiencefemme_35";"X.audiencefemme_36";"X.audiencefemme_38";"X.audiencefemme_41";"X.audiencefemme_47";"X.audiencefemme_49";"X.audiencefemme_55";"X.audiencefemme_61";"X.audiencefemme_62";"X.audiencefemme_63";"X.audiencefemme_69";"X.audiencefemme_76";"X.audiencefemme_79";"X.audiencefemme_8";"X.audiencefemme_83";"X.audiencefemme_85";"X.audiencefemme_89";"X.audiencefemme_9";"X.audiencefemme_96"
"réalité";1,73;0,87;0,5;1,39;0,77;0;0;1,8;0;0;0;0;0;0;0;0;0;0;0;0;12,82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,89;0;1,56;0,9;0;0;0;0;0;9,71;0;0;0;0;0;0;0;0;0;0;0
"visage";0;0;0,25;1,04;0;0;0;0;0;0;0;0;0;11,11;1,09;1,83;0;0;0;0;0;0;0;0;0;2,29;0;0;0;0;0;0;1,11;0;0;0,89;0;0;0;0;0;2,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"posséder";2,59;3,46;1,5;0;1,53;1,07;0;0;0;0;0;0;0;0;1,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"diffuser";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,48;12,66;0;0;1,3;12,82;0;0,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"cet";0;0,22;1;1,04;0,77;1,07;0;1,8;0;0;0;0;0;0;0;2,74;0;0,73;0;1,3;0;2,86;0;0;0;0;0;0;0;0;0;0;0;0;10,42;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ces";0,43;0,65;1;1,73;6,9;1,07;2,82;1,8;0;0;0;0;0;0;6,56;2,74;0;0,37;0;1,3;0;0;0;0,92;0;11,44;0;0;0;0;0;0;0;0;10,42;0,89;4,25;0;1,8;0;0;2,05;0;0;0;0;0;0;0;0;0;3,07;3,51;0;0;0
"base";0;0,43;0;0,69;1,53;1,07;0;0;0;0;0;0;0;0;3,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dire";0,43;0;0,5;0;0;0,54;0;0;0;0;0;0;0;0;1,09;1,83;0;0,37;0;0;0;2,86;0,65;1,83;0;2,29;0;0;0;0;0;0;0;0;0;1,78;2,83;1,56;0,9;14,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"selon";0;0,22;2;3,47;3,07;2,68;0;3,6;0;0;0;0;1,26;0;1,09;0;0;0;0;1,3;0;2,86;0;0,92;0;0;0;0;0;1,14;0;0;0;0;0;0;0;1,56;0;0;0;0;0;0;0;0;0;0;0;0;0;3,07;0;0;0;0
"véritable";0,43;0,43;1;0,35;0;0,54;0;0;0;0;0;0;0;11,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,17
"aussi";4,32;3,68;1,25;1,04;0;0;0;1,8;0;0;0;0;1,26;0;0;1,83;0;0,73;0;1,3;0;0;1,3;3,67;0;2,29;0;10;0;0;0;0;0;0;0;0;0;0;1,8;0;0;0;0;10,42;0;0;0;11,63;0;0;10,99;0;0;0;0;0
"jour";0;0,22;1;1,04;0;0,54;0;0;0;0;0;0;0;0;2,19;1,83;0;0,37;0;1,3;0;0;0;1,83;2,13;2,29;0;0;0;3,42;0;0;0;0;0;0,89;0;0;0,9;0;0;0;0;0;0;0;0;0;0;10,53;0;0;0;0;0;0
"justice";0;0,22;0;0;0;1,61;0;0;0;0;1,83;0;0;0;0;0;0;1,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"voler";3,02;3,9;0,75;0,35;0,77;0;0;1,8;0;0;0;0;0;0;1,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"culture";0;0,65;0,5;2,77;0;0;0;0;0;0;7,31;0;2,53;0;0;0;0;0,37;0;0;0;0;0,65;0;2,13;2,29;0;0;0;0;0;0;0;0;0;0,89;1,42;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"portrait";0;0,22;0;0;0;0;0;0;0;0;1,83;0;0;0;0;0;0;0;0;0;12,82;0;0,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,38;0;0;0;0;6,99;0;0;0;0;0;0;0;0;0;7,02;0;0;0
"effet";0;0,22;0;1,04;0,77;0;0;0;0;0;0;0;0;0;1,09;0;0;0;0;0;0;0;0;0,92;0;0;0;0;0;2,28;0;0;0;0;0;0;1,42;0;0;14,08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"planète";3,45;4,11;2,5;2,08;1,53;0,54;0;0;0;0;5,48;0;0;0;1,09;0;0;1,83;0;2,61;0;0;0;0,92;0;0;0;0;0;1,14;0;0;1,11;0;0;0;0;0;0;0;0;0;0;0;0;2,96;0;0;0;0;0;0;0;0;0;0
"grand";0,43;1,3;2,25;0,69;0,77;1,07;5,63;3,6;0;0;0;0;3,79;0;2,19;1,83;0;1,1;5,88;0;0;0;0,65;1,83;0;2,29;0;0;0;0;0;0;3,34;0;0;0,89;2,83;0;4,5;0;0;2,05;0;0;9,71;0;0;11,63;0;0;0;0;0;0;2,82;0
"bon";0;0,22;0,5;0;0;0;0;0;0;8,77;0;0;0;0;0;0;0;0,37;0;0;0;0;0;0;2,13;0;0;0;0;2,28;5,51;0;0;0;0;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,07;0;0;0;0
"000";0,86;0,65;0,25;0,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37;0;0;0;0;0;0;0;0;0;0;0;1,14;0;0;0;0;0;0;0;4,69;0;0;0;2,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"autres";3,02;3,68;2,5;2,08;1,53;0;0;1,8;0;0;0;7,75;0;0;0;0,91;0;0,73;0;1,3;0;0;0;1,83;0;0;0;0;0;0;2,75;0;0;0;0;0,89;4,25;4,69;0;0;0;0;0;0;0;2,96;0;0;0;0;0;0;0;0;0;0
"pierre";0;0;0,25;0,35;0;0;0;0;0;0;1,83;0;1,26;0;1,09;0;0;0;0;2,61;12,82;0;0;1,83;0;0;0;0;20,83;1,14;0;0;0;0;0;0;2,83;0;0;0;0;0;6,99;0;0;11,83;0;0;0;0;0;6,13;0;0;8,47;0
"jouer";0;0,22;0;0;1,53;0,54;0;0;0;4,39;0;7,75;1,26;0;1,09;0;0;0,73;0;0;0;0;0,65;1,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"jamais";0;0;0,25;0,69;2,3;0,54;0;3,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,92;0;0;0;0;0;0;0;0;0;0;0;1,78;1,42;0;0;0;0;0;0;0;0;2,96;0;11,63;0;0;0;0;3,51;0;0;0
"être";17,7;25,75;33,49;33,26;40,61;26,75;47,89;28,83;55,56;35,09;14,63;15,5;21,49;11,11;35,01;20,11;0;15,4;11,76;26,08;25,64;22,86;15,57;23,85;21,28;16,02;19,23;40;0;15,98;49,59;35,29;24,53;0;31,25;32,11;14,16;23,44;27,88;28,17;44,44;10,27;6,99;20,83;19,42;32,54;57,14;69,77;66,67;31,58;21,98;24,54;31,58;12,99;8,47;14,08
"hapsatou";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"univers";3,02;3,46;1,25;2,08;0;2,14;0;1,8;0;0;0;0;0;0;0;0,91;0;0,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,13;0;0;0;0
"info";0;0;0;0;0;0,54;0;3,6;0;0;0;0;0;0;0;0;0;1,83;0;2,61;0;0;0,65;0;0;0;0;0;0;1,14;0;0;4,46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"cryogénisé";0;0,65;4,5;6,24;3,07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"rester";0;0;1,5;1,39;1,53;0;0;0;0;0;0;0;0;0;2,19;0;0;0;0;0;0;2,86;0;0,92;0;0;0;0;0;0;0;11,76;0;5;0;0;0;0;0;0;0;0;0;10,42;0;2,96;0;0;0;0;10,99;0;0;0;0;0
"visite";0;0,22;1;0,69;2,3;1,07;0;0;0;0;0;0;0;0;1,09;0;0;0;5,88;1,3;0;0;0,65;2,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;10,53;0;0;0;0;0;0
"structure";0;0;0,5;1,04;1,53;0;8,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"e";3,02;0;0;0,35;0;0,54;0;0;0;0;0;0;6,32;0;0;0;0;5,13;0;1,3;0;0;1,3;0;2,13;2,29;0;0;41,67;5,71;0;0;2,23;5;0;0,89;1,42;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;3,07;0;0;0;0
"utiliser";0;0,22;0;1,39;2,3;0,54;0;1,8;0;0;0;0;0;0;1,09;0,91;0;0,37;0;0;0;0;1,3;0,92;0;0;0;0;0;0;0;0;0;0;0;0;0;3,12;0;0;0;0;6,99;0;0;0;0;0;0;0;0;0;0;0;0;0
"rencontre";0;0;1;0,35;0;0,54;2,82;0;0;0;0;0;1,26;0;0;1,83;0;0,37;0;1,3;0;0;0,65;0;2,13;0;0;0;0;0;0;0;0;0;0;0;4,25;0;0,9;0;0;4,11;0;10,42;0;2,96;0;0;0;10,53;0;0;7,02;0;0;0
"suite";0;0;0;0,35;0;0;0;0;0;0;1,83;0;0;0;0;1,83;0;3,3;0;0;0;0;0;0,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8;0;0;0;0;0;0;2,96;0;0;0;0;0;3,07;0;0;0;0
"scientologie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"brigitte";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"élection";0;0;0;0;0;0,54;0;0;0;0;0;0;2,53;0;0;0;0;0;0;3,91;0;0;2,6;0;0;0;0;0;0;0;0;0;3,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"jump";3,02;3,68;0,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"cela";0;0;0,25;0,69;0,77;0;0;0;0;0;0;0;0;0;1,09;0;0;0;0;0;0;2,86;0,65;0;0;0;0;0;0;0;8,26;0;0;0;0;0;1,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gens";0;0,22;0,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,03;5,88;0;0;0;0;0;0;0;0;0;0;0;0;0;1,11;0;0;1,78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,02;0;0;0
"danger";3,02;3,46;0,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,61;0;2,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"gitan";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"volant";0,43;0,43;2;0,35;0,77;0;2,82;0;0;0;0;0;0;11,11;2,19;0;0;0;0;0;12,82;0;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;10,99;0;0;0;0;0
"entrer";0,43;0,22;0,5;1,73;0;0;0;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"heure";0,86;0;0;0;0,77;0;0;0;0;0;1,83;0;0;0;0;0;0;0,73;0;0;0;0;4,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"également";0;0;0,25;0;0,77;0,54;0;0;0;0;0;0;0;0;0;0;0;0,37;0;0;0;0;0,65;0,92;0;0;0;0;0;1,14;0;0;0;0;0;0;0;1,56;0;0;0;0;0;0;0;0;0;0;13,33;0;0;3,07;0;0;0;0
"rencontrer";0;0,22;0,25;1,39;0,77;0;2,82;3,6;0;0;0;0;0;0;0;0,91;0;0;0;0;0;0;0;0,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;3,51;0;0;0
"représentant";0;0;1,75;0,69;0,77;0;0;0;0;0;0;0;0;0;1,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"avocat";0;0;0;0;0;0,54;0;0;0;0;0;0;0;0;0;0;0;5,87;0;0;0;0;0,65;0;0;0;0;0;0;0;0;0;4,46;0;0;0;0;3,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"université";3,02;0,22;0;0;0;0;0;0;0;0;0;0;1,26;0;0;0;0;0;0;1,3;0;0;0;0;0;0;9,62;0;0;0;0;0;0;0;0;0;2,83;1,56;0;0;0;2,05;0;0;0;0;14,29;0;0;10,53;0;0;0;0;0;0
"adopter";3,02;3,46;0,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,65;0;0;0;0;0;0;0;0;0;1,11;0;0;0,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"sy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,03;0;0;0;0;0;0;0;0;0;0;0;14,84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"jaune";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nous";0,86;0;3;3,12;3,83;1,07;2,82;1,8;0;4,39;0;0;0;0;0;10,05;0;2,93;0;1,3;0;11,43;0;0,92;0;0;0;0;0;0;5,51;0;1,11;5;0;1,78;1,42;0;3,6;0;0;0;0;0;0;8,88;0;0;13,33;0;0;3,07;0;0;0;0
"médecin";0;0;0;0;0;0;0;0;0;4,39;0;0;0;0;0;0;0;4,4;0;0;0;2,86;0;0;0;0;9,62;0;0;1,14;0;0;0;0;0;0,89;1,42;1,56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"réaliser";0;0,87;0;0,69;0,77;0;0;0;0;8,77;0;0;1,26;0;0;0,91;0;0,37;0;0;0;0;0;0;0;0;0;0;0;1,14;0;0;0;0;0;0;0;0;0;0;0;2,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"trouver";0,43;0,87;0,5;1,73;1,53;3,21;0;0;0;0;3,66;0;0;0;0;0;0;0;0;0;0;2,86;0;0;0;4,58;0;0;0;0;0;0;0;0;0;1,78;1,42;0;0;0;0;0;0;0;9,71;5,92;0;0;0;0;0;3,07;0;0;0;0
"mohammed";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"preuve";0;0,43;1,5;4,16;5,36;0,54;0;1,8;0;0;0;0;0;0;0;0;0;0,37;0;0;0;0;0;0,92;0;0;0;0;0;0;0;0;0;0;0;0,89;1,42;0;0;0;0;0;0;0;0;5,92;14,29;0;0;0;0;6,13;0;0;0;0
"luc";0;0,22;0;0;0;12,31;0;0;0;0;0;0;0;0;0;0,91;0;0;5,88;2,61;0;0;1,3;0;0;0;0;0;0;0;0;0;0;0;0;0;1,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,07;0;0;0;0
"lui";0,86;1,51;2;1,04;3,07;2,14;0;1,8;0;4,39;0;0;0;0;1,09;0;0;0,73;0;0;0;11,43;0,65;1,83;0;0;0;0;0;1,14;5,51;0;0;0;0;3,57;0;3,12;3,6;0;0;4,11;0;20,83;0;0;0;0;13,33;0;0;6,13;7,02;0;0;28,17
"ukrainien";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"carrière";0;0;0;0;0;0;0;1,8;0;0;1,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,78;0;0;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;17,54;0;0;0
"examiner";0;0;2,25;1,39;1,53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,71;0;0;0;0;0;0;0;0;0;0;0
"femme";0;0;0;0;0,77;0,54;0;0;0;0;0;0;0;0;1,09;0;0;0;0;1,3;0;2,86;2,6;0,92;0;0;0;10;0;0;0;0;1,11;5;0;2,68;0;3,12;3,6;28,17;0;2,05;0;0;0;0;14,29;0;0;0;0;0;0;12,99;0;0
"journal";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,3;0;0;0,65;0;4,26;0;0;0;0;0;0;0;0;0;0;0,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,42;0
"persuader";0,86;0,22;1;0;0;0,54;0;0;0;0;0;0;0;0;1,09;0;0;0;0;0;0;2,86;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;1,56;0;14,08;0;0;0;0;0;0;14,29;0;0;0;0;0;0;0;0;28,17
"général";0;0;0;0;0;6,96;0;0;0;0;0;0;0;0;0;0;0;5,13;0;0;0;0;0;0,92;0;0;9,62;0;0;0;0;0;0;0;0;1,78;1,42;0;0;0;0;0;0;0;0;2,96;0;0;0;0;0;0;0;0;0;0
"he";0;0;0,25;0;0;0;2,82;1,8;0;8,77;0;0;0;0;0;0;0;0;5,88;6,52;0;0;0;0;2,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"étude";1,73;0;0;0;0;0;0;0;0;0;0;0;1,26;0;2,19;0;0;0;0;0;0;0;0;0;0;2,29;0;0;0;0;0;0;0;0;0;1,78;5,67;0;0;0;0;0;0;0;0;0;14,29;0;0;0;10,99;3,07;0;0;0;0
"laporte";0;0;0;0;0;0,54;0;0;0;0;0;0;0;0;0;0;0;4,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chercher";0,43;0,87;0;1,04;0;0,54;0;1,8;0;0;1,83;0;0;0;1,09;0,91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,22;2,05;0;10,42;0;0;0;0;0;0;0;0;0;0;0;0
"eric";0;0;0;0;0;1,07;0;0;0;0;0;0;1,26;0;1,09;0,91;0;8,07;0;0;0;0;3,89;0;0;0;0;0;0;0;0;0;10,03;0;0;0;0;0;0;0;0;0;0;0;0;2,96;0;0;0;0;0;0;0;0;0;0
"homme";3,45;0,65;2;2,77;0;1,07;2,82;1,8;0;0;1,83;0;0;11,11;7,66;0,91;0;2,2;0;2,61;0;0;0,65;5,5;0;4,58;0;20;0;2,28;0;0;2,23;0;0;1,78;1,42;0;0,9;0;0;4,11;6,99;10,42;0;0;0;0;0;0;0;0;0;0;0;0
"star";0,43;0,22;0,5;0;0;0;0;0;18,52;0;0;0;0;0;0;2,74;0;0;0;0;0;0;0;0;0;4,58;0;0;0;1,14;0;0;0;0;0;0;0;1,56;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"fois";0;0;0;0,35;0;2,14;0;0;0;0;0;0;0;0;2,19;1,83;0;0,73;0;0;0;0;1,3;1,83;0;0;0;0;0;0;0;0;0;0;0;0;1,42;0;1,8;0;0;2,05;0;0;0;8,88;0;0;0;0;0;0;0;0;0;0
"aider";0,43;0,22;0,5;1,04;0;0;0;0;0;4,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,99;0;0
"aux";4,32;2,16;2,5;3,47;3,07;2,68;11,27;5,41;0;8,77;9,14;0;3,79;11,11;1,09;8,23;12,66;1,1;0;3,91;0;2,86;7,79;5,5;6,38;2,29;19,23;0;0;7,99;2,75;0;4,46;5;0;0,89;1,42;6,25;8,09;0;0;0;0;0;0;2,96;0;0;13,33;0;21,98;15,34;0;12,99;0;0
"siècle";0;0;0,25;1,73;1,53;0;0;0;0;0;0;0;0;0;1,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;9,71;0;0;0;0;0;0;0;0;0;0;0
"voix";0;0;0;0;0,77;1,07;0;0;0;0;0;0;1,26;11,11;0;0;0;0,37;0;0;0;0;0;0;8,51;0;0;0;0;0;0;0;4,46;5;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;3,51;0;0;0
"réputation";7,34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28,57;0;0;0;0;0;0;0;0;0
"voir";1,73;1,08;0,25;2,43;0,77;0,54;0;0;0;4,39;0;0;0;0;2,19;2,74;0;0,37;0;3,91;0;0;0;0,92;0;2,29;0;0;0;1,14;0;0;1,11;0;0;3,57;1,42;0;1,8;14,08;0;10,27;6,99;0;9,71;11,83;14,29;11,63;13,33;10,53;0;6,13;3,51;0;0;0
"légende";0;0,22;0,5;0,69;0,77;0,54;0;0;0;0;0;0;0;0;0;0;25,32;0;0;0;12,82;0;0;1,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"force";0,43;0,22;0,25;0;0;0;0;0;0;0;0;0;0;0;1,09;0;0;0,73;0;1,3;0;0;0;0,92;0;0;0;0;0;1,14;2,75;0;0;0;0;0;0;0;0;0;0;0;0;0;9,71;0;0;0;0;0;0;0;0;0;0;0
"histoire";0;0,22;2,25;1,73;2,3;0;0;0;0;4,39;0;0;1,26;22,22;1,09;0,91;0;0,37;0;1,3;0;0;1,3;1,83;0;0;0;0;0;1,14;0;0;1,11;0;0;0,89;1,42;1,56;1,8;0;0;2,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"propre";3,02;3,68;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,37;0;0;0;2,86;0;0;0;0;0;0;0;0;0;0;0;5;0;1,78;1,42;1,56;0,9;0;0;4,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"aujourd_hui";3,02;3,9;2;2,43;0,77;0,54;0;1,8;0;0;0;0;0;0;0;0,91;0;0,37;0;1,3;0;0;0;1,83;2,13;0;0;0;0;1,14;0;0;0;0;0;2,68;0;6,25;0;0;0;4,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mes";0;0;0,5;1,04;0;0;0;0;0;0;1,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8;0;0;0;0;0;0;5,92;0;0;0;0;0;0;0;0;0;0
"omar";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dettinger";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"quotidien";0,43;0;0;0;0;0,54;0;0;0;8,77;0;0;0;0;0;3,66;0;1,1;0;0;0;0;0;0;0;0;0;0;0;0;2,75;0;1,11;0;0;0,89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"géant";0,43;0;1,25;1,39;0,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"suggérer";0;0;0;2,43;3,83;0,54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"afin";0;0;0;0,35;0;0;0;1,8;0;0;1,83;0;0;0;0;0;0;0;0;2,61;0;0;0;0;0;0;0;0;0;1,14;0;23,53;0;0;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,99;0;0
"famille";0;0,22;0,5;0;0;0;0;3,6;0;0;0;0;0;0;0;0;0;0;5,88;0;0;5,71;0;0;4,26;2,29;0;0;0;0;5,51;0;0;0;0;5,35;0;0;0,9;0;0;0;0;0;0;0;0;0;13,33;0;0;0;7,02;0;0;0
