"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19"
"247";0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"248";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"249";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"250";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"251";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"252";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"253";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"254";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"255";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"256";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"257";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"258";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"259";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"260";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"261";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"262";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"263";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"264";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"265";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"266";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"267";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3
"268";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"269";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"270";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"271";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"272";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"273";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"274";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"275";0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"276";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"277";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"278";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"279";0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"280";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"281";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"282";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"283";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"284";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
"285";0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"286";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"287";0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"288";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"289";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"290";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"291";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"292";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"293";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"294";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"295";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"296";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"297";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"298";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"299";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"300";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"301";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"302";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"303";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"304";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"305";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"306";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"307";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"308";0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"309";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"310";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"311";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"312";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"313";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"314";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"315";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"316";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"317";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"318";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"319";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"320";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"321";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"322";0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;5;5;5
"323";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"324";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"325";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"326";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"327";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4
"328";0;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"329";7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
