"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"image";-0,0994109054274009;-2,93537791711798;0,614992545821963;-0,0331286103060104;-0,978212507963602;0,204945808551316;0,00161535919796748;0,983256184178151;0,0151284566238817;1,10016234937481e-05;0,00959216774196314;0,000421044911482237;0,00111323978667219;1,00340732324177;0,00112083904681858
"mythe";-0,974373853681435;-2,0827231137821;-4,11570662765986;-0,206677499248179;-0,441772942856077;-0,872995462911921;0,11688012568059;0,372812178849165;0,510307695470245;0,000270373543056959;0,00123531018628655;0,00482393857750211;0,000284782271009165;1,15620030102669;0,000380696693859999
"italie";-2,95422785614705;0,599588393888373;-1,56845376094895;-0,869378931563291;0,176448650083569;-0,461569222584822;0,910966153775378;0,0261974059534245;0,062836440271197;0,003163270107298;0,000130303096080333;0,000891644508965167;0,000362450163102573;1,25565595215046;0,000571464976502678
"plusieurs";0,421502736647566;-0,198027078053134;-1,90401101191102;0,215037381635079;-0,10102715986159;-0,971366273590879;0,162669237971562;0,0250663664576205;0,812264395570818;8,27929898520421e-05;1,82743495459202e-05;0,00168939685192906;0,000466007352560452;0,423960576501289;8,37613593872391e-05
"édition";-3,07266004967792;1,57295285465291;-0,0120991310760583;-0,890137628058432;0,455678304938174;-0,00350507106659572;0,845339278808733;0,154657513709064;3,20748220225263e-06;0,00708838486112243;0,00185758918360331;1,09907321779982e-07;0,000750789623569616;1,35574115828948;0,00137997692124794
"répondre";0,438114961689294;-1,14976565525192;0,498945482363073;0,329974296772126;-0,865967033131265;0,37578991604296;0,163250482630952;0,784936562034495;0,0518129553345528;5,96317670965706e-05;0,000410695716459447;7,73406289143644e-05;0,000310671568373634;0,439884479700444;6,0114437575104e-05
"présenter";-0,0879733067719302;-3,02375189573469;-1,19627869560167;-0,0270438887352515;-0,929532068667748;-0,367748230995517;0,00114809150419177;0,94690098437917;0,0519509241166384;1,2823366982883e-05;0,0151492992731679;0,00237118246578023;0,00165691503132605;1,05327179975685;0,00183815085658454
"chaîne";-2,74975979276574;0,215235961861114;-0,176036793310147;-0,994926217936237;0,0778773120698509;-0,0636941530116442;0,994747424632446;0,00425491188311513;0,000997663484438491;0,00195753609431758;1,19936103345619e-05;8,02282208846879e-06;0,000258892973644695;1,11844887530319;0,000323856440394284
"an";0,824067395888706;-0,863972793278122;0,519773128775389;0,632831662850538;-0,663476485243276;0,399152903062287;0,536268463951942;0,411523385027508;0,0522081510205499;0,00107244631727268;0,00117882742813164;0,00042665589057149;0,00157924713923264;0,456509052510375;0,000329115917166135
"au";0,118555787026887;-0,950400650840258;0,910669271977755;0,0897060284444681;-0,719127003041883;0,689063989740227;0,0165827765247724;0,74398259094694;0,239434632528289;7,16856134106622e-05;0,00460680617284121;0,00422968334842141;0,0051001915808005;0,373483934564779;0,000711426995481376
